% 1. Title: Balance Scale Weight & Distance Database
%
% 2. Source Information:
%    (a) Source: Generated to model psychological experiments reported
% 		by Siegler, R. S. (1976).  Three Aspects of Cognitive
% 		Development.  Cognitive Psychology, 8, 481-520.
%    (b) Donor: Tim Hume (hume@ics.uci.edu)
%    (c) Date: 22 April 1994
%
% 3. Past Usage: (possibly different formats of this data)
%   - Publications
% 	1. Klahr, D., & Siegler, R.S. (1978).  The Representation of
% 	   Children's Knowledge.  In H. W. Reese & L. P. Lipsitt (Eds.),
% 	   Advances in Child Development and Behavior, pp. 61-116.  New
% 	   York: Academic Press
% 	2. Langley,P. (1987).  A General Theory of Discrimination
% 	   Learning.  In D. Klahr, P. Langley, & R. Neches (Eds.),
% 	   Production System Models of Learning and Development, pp.
% 	   99-161. Cambridge, MA: MIT Press
% 	3. Newell, A. (1990).  Unified Theories of Cognition.
% 	   Cambridge, MA: Harvard University Press
% 	4. McClelland, J.L. (1988).  Parallel Distibuted Processing:
% 	   Implications for Cognition and Development.  Technical
% 	   Report AIP-47, Department of Psychology, Carnegie-Mellon
% 	   University
% 	5. Shultz, T., Mareschal, D., & Schmidt, W. (1994).  Modeling
% 	   Cognitive Development on Balance Scale Phenomena. Machine
% 	   Learning, Vol. 16, pp. 59-88.
%
% 4. Relevant Information:
% 	This data set was generated to model psychological
% 	experimental results.  Each example is classified as having the
% 	balance scale tip to the right, tip to the left, or be
% 	balanced.  The attributes are the left weight, the left
% 	distance, the right weight, and the right distance.  The
% 	correct way to find the class is the greater of
% 	(left-distance * left-weight) and (right-distance *
% 	right-weight).  If they are equal, it is balanced.
%
% 5. Number of Instances: 625 (49 balanced, 288 left, 288 right)
%
% 6. Number of Attributes: 4 (numeric) + class name = 5
%
% 7. Attribute Information:
% 	1. Class Name: 3 (L, B, R)
% 	2. Left-Weight: 5 (1, 2, 3, 4, 5)
% 	3. Left-Distance: 5 (1, 2, 3, 4, 5)
% 	4. Right-Weight: 5 (1, 2, 3, 4, 5)
% 	5. Right-Distance: 5 (1, 2, 3, 4, 5)
%
% 8. Missing Attribute Values:
% 	none
%
% 9. Class Distribution:
%   1. 46.08 percent are L
%   2. 07.84 percent are B
%   3. 46.08 percent are R
%
@RELATION balance-scale

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE left-weight REAL
@ATTRIBUTE left-distance REAL
@ATTRIBUTE right-weight REAL
@ATTRIBUTE right-distance REAL
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE class {L, B, R}

@DATA
469.0,4.0,4.0,4.0,5.0,0.6746031746031746,R
470.0,4.0,4.0,5.0,1.0,0.403,L
471.0,4.0,4.0,5.0,2.0,0.403,L
473.0,4.0,4.0,5.0,4.0,0.5104166666666666,R
474.0,4.0,4.0,5.0,5.0,0.6294642857142857,R
475.0,4.0,5.0,1.0,1.0,0.46293150684931506,L
476.0,4.0,5.0,1.0,2.0,0.46293150684931506,L
477.0,4.0,5.0,1.0,3.0,0.41800000000000004,L
479.0,4.0,5.0,1.0,5.0,0.403,L
480.0,4.0,5.0,2.0,1.0,0.44466666666666665,L
482.0,4.0,5.0,2.0,3.0,0.41800000000000004,L
483.0,4.0,5.0,2.0,4.0,0.38976470588235296,L
484.0,4.0,5.0,2.0,5.0,0.38976470588235296,L
485.0,4.0,5.0,3.0,1.0,0.3494285714285714,L
486.0,4.0,5.0,3.0,2.0,0.41800000000000004,L
487.0,4.0,5.0,3.0,3.0,0.41800000000000004,L
488.0,4.0,5.0,3.0,4.0,0.44466666666666665,L
489.0,4.0,5.0,3.0,5.0,0.528,L
491.0,4.0,5.0,4.0,2.0,0.41800000000000004,L
492.0,4.0,5.0,4.0,3.0,0.41800000000000004,L
494.0,4.0,5.0,4.0,5.0,0.6216666666666667,B
495.0,4.0,5.0,5.0,1.0,0.41800000000000004,L
496.0,4.0,5.0,5.0,2.0,0.41800000000000004,L
497.0,4.0,5.0,5.0,3.0,0.44466666666666665,L
498.0,4.0,5.0,5.0,4.0,0.555,B
499.0,4.0,5.0,5.0,5.0,0.6294642857142857,R
500.0,5.0,1.0,1.0,1.0,0.523762157382847,L
501.0,5.0,1.0,1.0,2.0,0.523762157382847,L
502.0,5.0,1.0,1.0,3.0,0.6263736263736264,L
503.0,5.0,1.0,1.0,4.0,0.6263736263736264,L
504.0,5.0,1.0,1.0,5.0,0.5348432055749129,B
506.0,5.0,1.0,2.0,2.0,0.523762157382847,L
508.0,5.0,1.0,2.0,4.0,0.5550089445438282,R
509.0,5.0,1.0,2.0,5.0,0.6181318681318682,R
510.0,5.0,1.0,3.0,1.0,0.6227272727272728,L
511.0,5.0,1.0,3.0,2.0,0.8472222222222222,R
512.0,5.0,1.0,3.0,3.0,0.5797979797979798,R
513.0,5.0,1.0,3.0,4.0,0.5550089445438282,R
514.0,5.0,1.0,3.0,5.0,0.5705128205128205,R
515.0,5.0,1.0,4.0,1.0,0.6227272727272728,L
516.0,5.0,1.0,4.0,2.0,0.5797979797979798,R
517.0,5.0,1.0,4.0,3.0,0.5797979797979798,R
520.0,5.0,1.0,5.0,1.0,0.5575757575757576,B
521.0,5.0,1.0,5.0,2.0,0.5797979797979798,R
522.0,5.0,1.0,5.0,3.0,0.5797979797979798,R
524.0,5.0,1.0,5.0,5.0,0.5104166666666666,R
526.0,5.0,2.0,1.0,2.0,0.44466666666666665,L
527.0,5.0,2.0,1.0,3.0,0.44466666666666665,L
528.0,5.0,2.0,1.0,4.0,0.6263736263736264,L
533.0,5.0,2.0,2.0,4.0,0.6263736263736264,L
534.0,5.0,2.0,2.0,5.0,0.71875,B
535.0,5.0,2.0,3.0,1.0,0.5746503496503497,L
536.0,5.0,2.0,3.0,2.0,0.5746503496503497,L
540.0,5.0,2.0,4.0,1.0,0.5746503496503497,L
541.0,5.0,2.0,4.0,2.0,0.5746503496503497,L
542.0,5.0,2.0,4.0,3.0,0.48011363636363635,R
543.0,5.0,2.0,4.0,4.0,0.48011363636363635,R
544.0,5.0,2.0,4.0,5.0,0.5104166666666666,R
545.0,5.0,2.0,5.0,1.0,0.7638888888888888,L
546.0,5.0,2.0,5.0,2.0,0.7664835164835164,B
548.0,5.0,2.0,5.0,4.0,0.5580357142857143,R
549.0,5.0,2.0,5.0,5.0,0.4574839055793991,R
550.0,5.0,3.0,1.0,1.0,0.46293150684931506,L
552.0,5.0,3.0,1.0,3.0,0.38976470588235296,L
553.0,5.0,3.0,1.0,4.0,0.38976470588235296,L
554.0,5.0,3.0,1.0,5.0,0.38976470588235296,L
555.0,5.0,3.0,2.0,1.0,0.46293150684931506,L
556.0,5.0,3.0,2.0,2.0,0.44466666666666665,L
557.0,5.0,3.0,2.0,3.0,0.44466666666666665,L
558.0,5.0,3.0,2.0,4.0,0.55,L
559.0,5.0,3.0,2.0,5.0,0.44466666666666665,L
560.0,5.0,3.0,3.0,1.0,0.44466666666666665,L
561.0,5.0,3.0,3.0,2.0,0.44466666666666665,L
562.0,5.0,3.0,3.0,3.0,0.7770562770562771,L
563.0,5.0,3.0,3.0,4.0,0.55,L
564.0,5.0,3.0,3.0,5.0,0.4551282051282051,B
565.0,5.0,3.0,4.0,1.0,0.278,L
566.0,5.0,3.0,4.0,2.0,0.278,L
567.0,5.0,3.0,4.0,3.0,0.7770562770562771,L
568.0,5.0,3.0,4.0,4.0,0.5104166666666666,R
570.0,5.0,3.0,5.0,1.0,0.403,L
571.0,5.0,3.0,5.0,2.0,0.44466666666666665,L
572.0,5.0,3.0,5.0,3.0,0.6785714285714286,B
573.0,5.0,3.0,5.0,4.0,0.5580357142857143,R
575.0,5.0,4.0,1.0,1.0,0.46293150684931506,L
576.0,5.0,4.0,1.0,2.0,0.46293150684931506,L
577.0,5.0,4.0,1.0,3.0,0.38976470588235296,L
578.0,5.0,4.0,1.0,4.0,0.38976470588235296,L
579.0,5.0,4.0,1.0,5.0,0.38976470588235296,L
580.0,5.0,4.0,2.0,1.0,0.46293150684931506,L
581.0,5.0,4.0,2.0,2.0,0.46293150684931506,L
582.0,5.0,4.0,2.0,3.0,0.38976470588235296,L
583.0,5.0,4.0,2.0,4.0,0.38976470588235296,L
584.0,5.0,4.0,2.0,5.0,0.38976470588235296,L
585.0,5.0,4.0,3.0,1.0,0.47800000000000004,L
587.0,5.0,4.0,3.0,3.0,0.38976470588235296,L
588.0,5.0,4.0,3.0,4.0,0.38976470588235296,L
590.0,5.0,4.0,4.0,1.0,0.47800000000000004,L
591.0,5.0,4.0,4.0,2.0,0.7770562770562771,L
592.0,5.0,4.0,4.0,3.0,0.7770562770562771,L
593.0,5.0,4.0,4.0,4.0,0.7373737373737375,L
594.0,5.0,4.0,4.0,5.0,0.455,B
595.0,5.0,4.0,5.0,1.0,0.403,L
599.0,5.0,4.0,5.0,5.0,0.6294642857142857,R
600.0,5.0,5.0,1.0,1.0,0.46293150684931506,L
604.0,5.0,5.0,1.0,5.0,0.44466666666666665,L
606.0,5.0,5.0,2.0,2.0,0.41800000000000004,L
607.0,5.0,5.0,2.0,3.0,0.41800000000000004,L
608.0,5.0,5.0,2.0,4.0,0.44466666666666665,L
609.0,5.0,5.0,2.0,5.0,0.38976470588235296,L
610.0,5.0,5.0,3.0,1.0,0.47800000000000004,L
612.0,5.0,5.0,3.0,3.0,0.44466666666666665,L
614.0,5.0,5.0,3.0,5.0,0.7373737373737375,L
616.0,5.0,5.0,4.0,2.0,0.41800000000000004,L
617.0,5.0,5.0,4.0,3.0,0.44466666666666665,L
618.0,5.0,5.0,4.0,4.0,0.7373737373737375,L
619.0,5.0,5.0,4.0,5.0,0.7373737373737375,L
620.0,5.0,5.0,5.0,1.0,0.44466666666666665,L
621.0,5.0,5.0,5.0,2.0,0.41800000000000004,L
622.0,5.0,5.0,5.0,3.0,0.7373737373737375,L
623.0,5.0,5.0,5.0,4.0,0.7373737373737375,L
624.0,5.0,5.0,5.0,5.0,0.555,B
