% 1. Title: Contraceptive Method Choice
%
% 2. Sources:
%    (a) Origin:  This dataset is a subset of the 1987 National Indonesia
%                 Contraceptive Prevalence Survey
%    (b) Creator: Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Donor:   Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Date:    June 7, 1997
%
% 3. Past Usage:
%    Lim, T.-S., Loh, W.-Y. & Shih, Y.-S. (1999). A Comparison of
%    Prediction Accuracy, Complexity, and Training Time of Thirty-three
%    Old and New Classification Algorithms. Machine Learning. Forthcoming.
%    (ftp://ftp.stat.wisc.edu/pub/loh/treeprogs/quest1.7/mach1317.pdf or
%    (http://www.stat.wisc.edu/~limt/mach1317.pdf)
%
% 4. Relevant Information:
%    This dataset is a subset of the 1987 National Indonesia Contraceptive
%    Prevalence Survey. The samples are married women who were either not
%    pregnant or do not know if they were at the time of interview. The
%    problem is to predict the current contraceptive method choice
%    (no use, long-term methods, or short-term methods) of a woman based
%    on her demographic and socio-economic characteristics.
%
% 5. Number of Instances: 1473
%
% 6. Number of Attributes: 10 (including the class attribute)
%
% 7. Attribute Information:
%
%    1. Wife's age                     (numerical)
%    2. Wife's education               (categorical)      1=low, 2, 3, 4=high
%    3. Husband's education            (categorical)      1=low, 2, 3, 4=high
%    4. Number of children ever born   (numerical)
%    5. Wife's religion                (binary)           0=Non-Islam, 1=Islam
%    6. Wife's now working?            (binary)           0=Yes, 1=No
%    7. Husband's occupation           (categorical)      1, 2, 3, 4
%    8. Standard-of-living index       (categorical)      1=low, 2, 3, 4=high
%    9. Media exposure                 (binary)           0=Good, 1=Not good
%    10. Contraceptive method used     (class attribute)  1=No-use
%                                                         2=Long-term
%                                                         3=Short-term
%
% 8. Missing Attribute Values: None
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%
@RELATION cmc

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE Wifes_age INTEGER
@ATTRIBUTE Wifes_education {1, 2, 3, 4}
@ATTRIBUTE Husbands_education {1, 2, 3, 4}
@ATTRIBUTE Number_of_children_ever_born INTEGER
@ATTRIBUTE Wifes_religion {0, 1}
@ATTRIBUTE "Wifes_now_working%3F" {0, 1}
@ATTRIBUTE Husbands_occupation {1, 2, 3, 4}
@ATTRIBUTE Standard-of-living_index {1, 2, 3, 4}
@ATTRIBUTE Media_exposure {0, 1}
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Contraceptive_method_used {1, 2, 3}

@DATA
428.0,30,2,4,3,1,1,3,4,0,0.5952380952380952,2
429.0,38,4,4,4,0,0,1,2,0,0.7794871794871795,2
430.0,23,4,4,1,1,1,1,2,0,0.7305397103992979,2
431.0,18,3,4,1,1,1,3,4,0,0.7452009844134537,2
432.0,25,3,4,3,1,1,2,3,0,0.7331236897274633,2
433.0,37,4,4,2,1,0,3,3,0,0.8010526315789473,2
434.0,20,3,4,1,1,1,3,2,0,0.7529649595687331,2
435.0,45,4,4,7,1,1,1,4,0,0.6376166242578456,2
436.0,28,2,1,2,1,0,3,3,0,0.5980392156862745,2
438.0,28,2,3,2,1,1,3,3,0,0.5263092578803674,2
439.0,30,2,4,1,1,0,3,4,0,0.6813725490196079,2
440.0,32,4,4,4,1,1,2,4,0,0.4376166242578456,2
442.0,46,4,4,2,1,0,1,4,0,0.7922794117647058,2
443.0,32,4,4,2,0,0,1,4,0,0.3876166242578456,2
444.0,49,4,4,10,1,1,1,4,0,0.6568473934886148,2
445.0,33,2,2,6,1,0,3,4,0,0.6743421052631579,2
446.0,39,4,4,3,1,1,1,4,0,0.6733309099721313,2
447.0,35,4,4,5,0,0,1,4,0,0.6451923818336032,2
448.0,36,4,4,3,0,1,1,3,0,0.4876166242578456,2
449.0,20,3,4,1,1,1,2,4,0,0.7440363881401617,2
450.0,23,4,4,1,1,1,3,4,0,0.7220125786163523,2
451.0,26,2,4,2,1,1,1,3,0,0.7225635428036801,2
453.0,31,4,4,1,1,1,1,4,0,0.5542832909245122,2
454.0,36,4,4,2,1,1,2,4,0,0.5542832909245122,2
456.0,36,4,4,3,1,1,1,4,0,0.4519023385435599,2
457.0,40,4,4,3,1,1,1,4,0,0.6876166242578456,2
458.0,46,4,4,4,1,1,1,4,0,0.678401949467744,2
460.0,39,4,4,4,1,0,1,4,0,0.6733309099721313,2
461.0,34,4,4,2,1,1,1,4,0,0.5166666666666667,2
462.0,36,4,4,3,1,1,1,4,0,0.4519023385435599,2
464.0,36,4,4,4,0,1,1,4,0,0.6019023385435599,2
465.0,38,4,4,2,1,1,1,4,0,0.8175,2
467.0,37,4,3,8,1,1,1,4,0,0.6666666666666667,2
468.0,24,1,4,1,1,0,4,2,1,0.7470125786163522,2
470.0,31,4,4,3,0,0,4,4,0,0.5685071574642127,2
471.0,34,2,3,2,1,1,3,3,0,0.7,2
473.0,36,4,4,4,0,0,1,4,0,0.6451923818336032,2
475.0,34,4,4,3,1,1,1,4,0,0.6451923818336032,2
476.0,44,4,4,6,0,1,1,3,0,0.6019023385435599,2
477.0,21,4,4,1,1,1,1,4,0,0.7305397103992979,2
478.0,42,4,4,6,1,1,1,3,0,0.5574730835879891,2
479.0,44,4,4,4,1,0,2,3,0,0.5574730835879891,2
480.0,19,4,4,1,1,1,2,3,0,0.7440363881401617,2
481.0,35,1,3,7,1,0,2,3,1,0.6727395411605938,2
482.0,24,4,4,1,1,1,3,2,0,0.7529649595687331,2
483.0,32,3,4,7,0,1,1,3,0,0.7857142857142858,2
485.0,47,3,4,11,1,0,2,3,0,0.6568473934886148,2
486.0,38,4,4,6,1,0,3,3,0,0.5863740525295258,2
487.0,40,4,4,4,1,1,1,3,0,0.5574730835879891,2
489.0,26,3,4,3,1,1,3,4,0,0.7470125786163522,2
490.0,23,4,3,3,1,1,3,3,0,0.7220125786163523,2
491.0,40,4,4,6,0,0,1,4,0,0.5574730835879891,2
493.0,39,4,4,5,1,1,2,4,0,0.5863740525295258,2
494.0,25,4,4,2,1,1,2,4,0,0.7161403851793919,2
495.0,48,4,4,4,0,1,1,4,0,0.678401949467744,2
496.0,31,4,4,3,1,1,1,4,0,0.6944444444444444,2
497.0,26,4,4,1,0,1,2,4,0,0.7161403851793919,2
498.0,44,4,4,5,1,0,1,4,0,0.5574730835879891,2
499.0,29,4,4,1,1,0,2,4,0,0.5449367088607595,2
500.0,36,2,1,6,1,1,2,1,0,0.6743421052631579,2
501.0,29,4,4,2,1,0,1,3,0,0.501840490797546,2
503.0,28,3,3,3,1,1,1,2,0,0.7452009844134537,2
504.0,40,2,3,6,1,1,1,2,0,0.8785714285714286,2
505.0,33,4,4,4,1,1,1,4,0,0.5542832909245122,2
506.0,22,4,4,1,1,1,1,2,0,0.7305397103992979,2
507.0,35,3,4,5,1,0,1,3,1,0.6451923818336032,2
511.0,23,3,3,2,1,0,3,4,0,0.7470125786163522,2
512.0,35,4,4,2,1,0,1,4,0,0.6376166242578456,2
513.0,36,4,4,3,1,0,2,4,0,0.523980260621482,2
514.0,32,4,4,2,1,0,1,4,0,0.5542832909245122,2
515.0,30,4,1,4,1,1,3,3,0,0.6833333333333333,2
516.0,36,4,4,4,0,1,2,4,0,0.4519023385435599,2
517.0,33,4,4,3,1,1,3,4,0,0.4985224586288416,2
518.0,33,3,4,5,0,1,3,3,0,0.7333333333333334,2
519.0,43,2,4,13,1,1,2,3,0,0.8666666666666667,2
521.0,38,4,4,5,1,1,1,3,0,0.5863740525295258,2
522.0,25,3,1,4,1,1,3,1,0,0.7666666666666666,2
523.0,26,3,3,2,1,1,3,2,0,0.7529649595687331,2
525.0,22,3,4,1,1,1,4,4,0,0.7470125786163522,2
526.0,33,2,3,5,1,0,2,1,0,0.5075093867334167,2
527.0,45,3,3,7,1,1,3,4,0,0.6376166242578456,2
528.0,29,4,4,2,1,0,1,3,0,0.501840490797546,2
529.0,47,2,2,7,1,1,2,4,0,0.8321428571428571,2
530.0,36,3,2,6,1,1,3,2,0,0.5885245901639344,2
531.0,45,3,3,8,1,1,2,3,0,0.6376166242578456,2
532.0,47,4,4,6,1,0,1,4,0,0.678401949467744,2
533.0,43,3,4,2,1,0,2,4,0,0.8194444444444444,2
534.0,44,4,4,7,1,1,3,2,0,0.6376166242578456,2
535.0,24,2,4,2,1,1,3,3,0,0.7470125786163522,2
536.0,28,4,4,2,1,0,1,3,0,0.5028314457028648,2
537.0,34,4,4,5,1,1,3,4,0,0.4876166242578456,2
538.0,31,3,4,4,1,1,1,3,0,0.7571428571428571,2
539.0,27,4,4,3,1,1,1,4,0,0.7225635428036801,2
541.0,26,4,4,1,1,0,1,3,0,0.7161403851793919,2
542.0,36,3,4,7,1,1,2,2,0,0.5863740525295258,2
543.0,35,4,4,4,0,1,3,3,0,0.6273291925465838,2
544.0,38,4,4,6,1,1,3,3,0,0.5863740525295258,2
545.0,44,4,4,7,1,1,2,4,0,0.6376166242578456,2
546.0,25,4,4,1,1,1,1,4,0,0.7846039970392302,2
547.0,25,4,4,2,0,1,1,3,0,0.7161403851793919,2
548.0,41,4,4,4,1,1,1,4,0,0.5574730835879891,2
549.0,41,3,4,5,1,1,1,3,0,0.5574730835879891,2
551.0,33,4,4,3,1,1,3,3,0,0.4985224586288416,2
552.0,29,4,4,3,1,0,3,3,0,0.6833333333333333,2
553.0,47,4,4,4,1,0,1,4,0,0.678401949467744,2
554.0,28,4,4,4,1,1,1,3,0,0.8531746031746033,2
555.0,21,2,2,1,1,1,3,2,0,0.8436293436293436,2
557.0,30,3,4,2,1,1,1,4,0,0.526840490797546,2
558.0,37,4,4,5,1,1,3,4,0,0.5863740525295258,2
559.0,29,4,3,4,1,0,3,2,0,0.6833333333333333,2
560.0,38,4,4,3,1,0,1,4,0,0.6376166242578456,2
561.0,49,3,3,11,1,1,1,4,0,0.6568473934886148,2
566.0,27,4,4,1,0,0,1,4,0,0.5745614035087719,2
567.0,34,3,4,2,0,1,2,3,0,0.6273291925465838,2
568.0,42,3,3,4,1,1,2,4,0,0.5574730835879891,2
569.0,39,4,4,3,0,0,1,4,0,0.6733309099721313,2
570.0,36,4,4,3,0,1,2,4,0,0.4519023385435599,2
571.0,21,4,4,1,1,1,2,1,0,0.7305397103992979,2
572.0,36,3,4,4,0,0,2,4,0,0.459045195686417,2
573.0,25,2,3,1,1,0,4,4,0,0.7470125786163522,2
574.0,41,4,4,4,0,0,2,4,0,0.5574730835879891,2
575.0,32,4,4,4,0,0,2,4,0,0.5542832909245122,2
576.0,41,4,4,4,0,0,2,4,0,0.5574730835879891,2
578.0,35,4,4,3,1,1,2,3,0,0.6273291925465838,2
579.0,24,4,4,2,1,0,1,3,0,0.7161403851793919,2
580.0,43,4,4,6,1,1,1,4,0,0.5698564593301436,2
581.0,48,4,4,7,0,1,1,4,0,0.678401949467744,2
582.0,28,4,4,2,1,1,1,3,0,0.5028314457028648,2
583.0,24,4,4,1,1,1,1,4,0,0.7161403851793919,2
584.0,42,4,4,3,1,0,1,4,0,0.5751166242578456,2
585.0,39,4,4,3,1,1,1,4,0,0.6733309099721313,2
587.0,33,4,3,5,1,1,2,4,0,0.4376166242578456,2
588.0,29,4,4,2,1,1,3,4,0,0.5685071574642127,2
589.0,44,4,4,5,1,1,1,4,0,0.5574730835879891,2
590.0,17,4,4,1,1,1,2,4,0,0.7452009844134537,2
591.0,35,3,4,3,1,1,2,2,0,0.6273291925465838,2
593.0,27,4,4,2,1,0,1,3,0,0.5028314457028648,2
594.0,44,4,4,4,1,1,1,4,0,0.5574730835879891,2
595.0,42,4,4,5,1,1,1,4,0,0.5574730835879891,2
596.0,40,4,4,6,1,1,1,3,0,0.6376166242578456,2
597.0,44,4,4,3,1,1,1,4,0,0.5751166242578456,2
598.0,33,4,4,5,1,1,2,4,0,0.4376166242578456,2
599.0,35,2,4,3,0,0,3,4,1,0.5542832909245122,2
601.0,37,4,4,3,0,1,3,4,0,0.4519023385435599,2
602.0,45,4,4,3,0,1,2,4,0,0.5751166242578456,2
603.0,26,4,4,2,0,1,1,4,0,0.7161403851793919,2
604.0,40,3,4,2,0,1,3,4,0,0.8650793650793651,2
605.0,30,4,4,1,0,1,2,4,0,0.5449367088607595,2
606.0,36,3,4,3,0,0,3,4,0,0.459045195686417,2
607.0,33,3,4,3,0,1,2,4,0,0.43307116971239107,2
609.0,45,3,3,6,0,1,2,4,0,0.6376166242578456,2
610.0,48,4,4,6,0,1,2,4,0,0.678401949467744,2
611.0,35,4,4,3,0,0,3,4,0,0.6273291925465838,2
613.0,46,4,4,3,0,0,1,4,0,0.678401949467744,2
614.0,38,4,4,4,0,1,3,4,0,0.523980260621482,2
615.0,30,3,4,7,1,1,2,4,0,0.6506352087114338,2
616.0,42,4,3,7,1,0,1,4,0,0.6568473934886148,2
617.0,35,2,2,6,1,1,3,4,0,0.6727395411605938,2
618.0,34,4,4,6,1,1,3,4,0,0.4876166242578456,2
619.0,37,4,4,4,1,1,1,4,0,0.6019023385435599,2
620.0,38,4,4,6,1,1,1,4,0,0.6478494623655914,2
621.0,30,3,3,2,1,1,2,3,0,0.6428571428571428,2
622.0,46,4,4,4,1,1,1,4,0,0.678401949467744,2
624.0,41,4,4,6,0,1,1,4,0,0.5574730835879891,2
625.0,41,4,4,7,1,1,2,4,0,0.6568473934886148,2
626.0,32,4,4,2,0,0,2,4,0,0.3876166242578456,2
628.0,39,4,4,4,0,1,1,4,0,0.6733309099721313,2
629.0,39,4,4,5,1,1,1,4,0,0.5863740525295258,2
630.0,45,4,4,4,1,1,1,4,0,0.5574730835879891,2
631.0,33,4,4,3,1,1,1,4,0,0.6868686868686869,2
633.0,44,4,4,3,1,0,1,4,0,0.5751166242578456,2
634.0,34,3,3,6,1,1,3,4,0,0.4833613051089094,2
635.0,33,3,3,5,1,1,3,4,0,0.5542832909245122,2
636.0,34,2,2,8,1,1,2,2,0,0.6944444444444444,2
637.0,27,3,2,5,1,1,2,4,0,0.8454106280193237,2
638.0,47,1,1,8,1,1,3,4,1,0.8321428571428571,2
643.0,27,2,2,5,1,1,3,1,0,0.6009810040488421,3
644.0,40,3,4,5,1,1,1,2,0,0.7725333108449992,3
649.0,28,1,2,4,1,1,2,3,0,0.5255233291298864,3
650.0,27,2,4,1,1,1,1,4,0,0.6382113821138211,3
651.0,21,3,3,1,1,1,3,3,0,0.5416818126741791,3
652.0,30,2,2,4,1,1,2,4,0,0.4507864870246233,3
653.0,48,4,4,16,1,1,1,4,0,0.7807977736549165,3
654.0,29,2,4,3,1,0,3,3,0,0.3600160827530749,3
655.0,29,4,4,2,1,1,3,4,0,0.6788566624632197,3
656.0,20,3,4,2,1,1,1,3,0,0.5085555186783199,3
657.0,28,4,4,1,1,1,3,2,0,0.63442655145326,3
660.0,25,2,3,1,1,1,3,1,0,0.7537037037037038,3
661.0,43,4,4,3,1,1,1,4,0,0.7725333108449992,3
662.0,35,4,4,2,1,1,2,4,0,0.5089848675914249,3
664.0,29,1,4,3,1,1,4,4,1,0.6510305614783227,3
665.0,33,3,4,8,1,1,3,4,0,0.6580233291298865,3
666.0,37,3,4,5,1,0,2,4,0,0.5462962962962963,3
667.0,27,2,4,3,1,1,4,4,0,0.5773960983884648,3
668.0,33,2,4,3,1,1,2,4,0,0.44552332912988646,3
669.0,35,2,3,6,1,0,3,3,0,0.5121899957965531,3
670.0,20,3,3,2,1,1,2,4,0,0.5447957839262187,3
671.0,26,2,4,3,1,1,3,4,0,0.6273960983884648,3
672.0,24,3,3,2,1,1,3,3,0,0.49406276505513147,3
673.0,45,1,3,3,1,1,3,2,0,0.8272404614019522,3
674.0,34,3,4,4,1,1,1,3,0,0.5955233291298865,3
675.0,49,4,3,13,1,1,1,4,0,0.7807977736549165,3
676.0,33,4,4,5,1,1,1,4,0,0.4903846153846154,3
677.0,33,3,3,8,1,1,3,4,0,0.6580233291298865,3
678.0,24,3,4,3,1,1,1,4,0,0.47255738871104547,3
679.0,30,2,2,4,1,1,2,1,0,0.44552332912988646,3
680.0,27,2,4,4,1,1,2,1,0,0.6009810040488421,3
682.0,35,4,4,4,1,1,1,4,0,0.5240947577013151,3
684.0,40,4,4,2,0,0,1,4,0,0.6377091377091377,3
685.0,29,3,3,1,1,1,3,3,0,0.6482294410301435,3
688.0,36,4,4,4,0,1,1,4,0,0.5303030303030303,3
689.0,41,4,4,1,1,1,3,3,0,0.6377091377091377,3
690.0,38,3,4,3,1,1,3,2,0,0.5523504273504274,3
691.0,29,2,4,3,1,1,3,3,0,0.3600160827530749,3
692.0,19,4,4,1,1,1,1,3,0,0.5085555186783199,3
693.0,34,2,3,2,1,1,2,3,0,0.6706192358366272,3
694.0,26,2,4,3,1,1,3,4,0,0.6273960983884648,3
695.0,22,4,4,1,1,1,2,3,0,0.47255738871104547,3
696.0,42,4,4,7,1,1,2,4,0,0.7725333108449992,3
697.0,27,3,4,2,1,1,3,2,0,0.5208333333333334,3
700.0,21,4,4,1,1,1,3,1,0,0.7785904255319149,3
701.0,36,2,3,7,1,1,3,3,0,0.5089848675914249,3
703.0,29,2,3,4,1,1,2,1,0,0.44552332912988646,3
704.0,22,3,2,2,1,1,2,1,0,0.4293617003540668,3
705.0,20,2,3,1,1,1,2,1,0,0.5144927536231885,3
706.0,33,3,4,4,1,0,2,4,0,0.4903846153846154,3
707.0,27,3,3,3,1,1,2,3,0,0.5148960983884648,3
708.0,25,4,4,3,1,1,1,4,0,0.47255738871104547,3
710.0,32,2,3,4,1,1,3,2,0,0.40107888468544206,3
711.0,39,3,4,2,1,1,1,3,0,0.6377091377091377,3
712.0,31,3,3,3,1,1,2,1,1,0.44552332912988646,3
713.0,26,4,4,4,1,1,3,4,0,0.4293617003540668,3
714.0,30,3,3,7,1,1,3,4,0,0.5121899957965531,3
715.0,43,3,3,5,1,0,3,3,0,0.7725333108449992,3
716.0,34,2,4,4,1,1,3,3,0,0.3455233291298865,3
717.0,43,4,4,3,1,1,1,4,0,0.7725333108449992,3
718.0,32,4,4,3,0,1,1,4,0,0.4705233291298865,3
720.0,32,4,4,3,0,1,1,4,0,0.4705233291298865,3
721.0,46,4,4,4,1,1,1,4,0,0.7958822467039914,3
722.0,40,3,4,3,1,0,1,4,0,0.6244038155802862,3
723.0,21,4,4,1,1,1,2,3,0,0.5144927536231885,3
724.0,32,4,4,3,1,1,1,4,0,0.5121899957965531,3
726.0,24,4,4,1,1,1,1,3,0,0.6000000000000001,3
727.0,21,2,3,1,1,0,3,2,0,0.5773960983884648,3
728.0,22,4,4,1,1,1,3,3,0,0.43850720949957595,3
730.0,30,4,4,2,1,0,2,2,0,0.6482294410301435,3
731.0,25,1,2,2,1,1,2,1,0,0.7537037037037038,3
732.0,31,3,3,6,0,1,3,1,0,0.4507864870246233,3
733.0,19,2,4,1,1,1,2,3,0,0.5811594202898551,3
734.0,33,2,2,7,1,0,2,3,0,0.5121899957965531,3
735.0,24,2,2,2,1,1,3,4,0,0.4293617003540668,3
736.0,19,3,3,3,1,1,2,3,0,0.5085555186783199,3
737.0,27,2,2,5,1,1,3,3,0,0.5255233291298864,3
738.0,32,4,4,2,0,0,1,4,0,0.4288566624632198,3
739.0,32,4,4,2,1,0,1,3,0,0.4288566624632198,3
740.0,29,1,3,5,1,1,3,3,0,0.5255233291298864,3
741.0,23,3,4,1,1,1,2,3,0,0.47255738871104547,3
743.0,27,2,4,1,1,1,3,3,0,0.6796019900497512,3
744.0,37,4,4,4,1,1,3,2,0,0.5523504273504274,3
745.0,26,3,4,4,1,1,2,3,0,0.4293617003540668,3
746.0,31,2,3,7,1,1,3,3,0,0.4507864870246233,3
750.0,24,2,4,2,1,1,1,4,0,0.7348484848484849,3
752.0,39,4,4,3,1,1,2,4,0,0.6567567567567567,3
753.0,33,3,4,4,1,1,3,3,0,0.3455233291298865,3
754.0,24,2,3,2,1,1,2,1,0,0.7537037037037038,3
755.0,35,4,4,4,1,1,1,4,0,0.5240947577013151,3
756.0,35,4,4,6,1,1,1,4,0,0.5240947577013151,3
757.0,34,4,4,2,1,1,3,3,0,0.702020202020202,3
758.0,48,3,4,3,1,1,2,3,0,0.8035250463821892,3
759.0,28,4,4,1,1,1,1,3,0,0.7008141112618724,3
760.0,26,4,4,1,1,1,3,3,0,0.5277777777777778,3
761.0,43,3,3,8,1,1,1,3,0,0.7934240362811791,3
762.0,28,2,2,5,1,0,2,4,0,0.5255233291298864,3
764.0,26,3,3,3,1,1,3,3,0,0.4293617003540668,3
765.0,30,3,4,4,1,1,3,3,0,0.4631703879534159,3
767.0,44,4,4,8,1,1,2,4,0,0.7901560624249699,3
768.0,25,4,4,1,0,1,1,4,0,0.5238095238095238,3
770.0,26,4,4,3,1,1,3,4,0,0.4293617003540668,3
771.0,20,4,4,2,1,1,1,3,0,0.5085555186783199,3
772.0,39,4,4,2,0,1,1,3,0,0.6377091377091377,3
773.0,27,3,4,4,1,1,3,3,0,0.4293617003540668,3
774.0,32,4,4,2,1,0,3,4,0,0.6706192358366272,3
777.0,37,4,4,3,1,0,1,4,0,0.5121899957965531,3
778.0,33,4,4,2,0,0,1,3,0,0.5121899957965531,3
780.0,25,4,4,2,1,1,1,3,0,0.47255738871104547,3
781.0,37,4,4,3,1,1,2,4,0,0.5089848675914249,3
782.0,40,4,4,4,1,1,1,4,0,0.6244038155802862,3
783.0,38,4,4,6,1,1,2,4,0,0.6428571428571429,3
784.0,36,4,4,4,1,1,1,4,0,0.5270979020979021,3
785.0,27,3,3,3,1,1,2,2,0,0.5148960983884648,3
786.0,22,1,3,2,1,1,3,1,0,0.4293617003540668,3
787.0,22,2,2,2,1,1,2,3,0,0.4293617003540668,3
788.0,30,3,4,3,1,1,2,3,0,0.5121899957965531,3
789.0,20,2,2,2,1,1,3,2,1,0.5811594202898551,3
790.0,34,4,4,2,1,1,1,4,0,0.3807345967355203,3
792.0,30,3,3,3,1,0,3,2,0,0.5598090434156008,3
793.0,44,3,4,5,1,0,1,4,0,0.7864795918367347,3
796.0,28,4,4,5,1,1,2,4,0,0.5255233291298864,3
798.0,29,3,3,3,1,1,2,1,0,0.5121899957965531,3
799.0,37,4,4,3,1,1,2,4,0,0.5089848675914249,3
801.0,21,2,2,1,1,1,4,3,0,0.6969613157797692,3
802.0,33,2,3,7,1,0,3,1,0,0.4507864870246233,3
803.0,23,2,3,2,1,1,3,1,0,0.7537037037037038,3
806.0,35,4,4,2,1,0,1,4,0,0.5955233291298865,3
807.0,25,2,3,4,1,1,3,3,0,0.6009810040488421,3
808.0,29,2,4,4,1,0,2,4,0,0.49264705882352944,3
809.0,23,3,3,1,1,1,2,2,0,0.5773960983884648,3
810.0,19,3,3,1,1,1,2,1,0,0.5144927536231885,3
811.0,35,1,2,6,1,1,2,2,1,0.5089848675914249,3
812.0,25,3,3,3,1,1,3,2,0,0.4293617003540668,3
813.0,40,3,4,6,1,1,1,3,0,0.7725333108449992,3
814.0,17,3,4,1,1,1,2,1,0,0.5085555186783199,3
816.0,24,3,3,1,1,1,3,2,0,0.49406276505513147,3
817.0,23,4,4,1,1,1,3,3,0,0.5,3
818.0,25,2,4,3,1,1,3,2,0,0.49406276505513147,3
819.0,30,1,3,4,1,1,3,4,0,0.4507864870246233,3
820.0,31,1,1,3,1,1,4,2,1,0.75,3
822.0,28,3,4,2,1,1,2,3,0,0.63442655145326,3
823.0,30,3,3,3,1,1,3,1,0,0.5121899957965531,3
824.0,29,3,4,5,1,1,1,2,0,0.5255233291298864,3
825.0,24,1,3,4,1,1,3,3,0,0.6009810040488421,3
826.0,26,3,4,2,1,1,1,3,0,0.6382113821138211,3
827.0,25,3,3,3,1,1,3,3,0,0.4293617003540668,3
828.0,35,4,4,3,1,1,1,4,0,0.5240947577013151,3
829.0,22,4,4,1,1,0,2,4,0,0.8098404255319149,3
830.0,19,4,4,1,1,1,2,4,0,0.5144927536231885,3
832.0,21,3,4,2,1,1,3,3,0,0.5085555186783199,3
833.0,21,3,3,1,1,1,3,3,0,0.5416818126741791,3
834.0,41,1,4,9,1,1,2,1,0,0.8156462585034014,3
836.0,27,4,4,3,1,1,3,4,1,0.4293617003540668,3
837.0,26,2,3,2,1,1,2,3,0,0.4637597347521012,3
838.0,37,4,4,6,1,0,3,4,0,0.6233766233766234,3
839.0,25,3,3,3,1,1,2,1,0,0.6009810040488421,3
841.0,34,1,4,4,1,1,3,4,1,0.40107888468544206,3
842.0,23,4,4,2,1,0,2,4,0,0.5023041474654378,3
843.0,28,3,4,2,1,1,3,4,0,0.6796019900497512,3
844.0,24,3,4,1,1,1,3,4,0,0.7444444444444445,3
845.0,32,2,3,4,1,0,2,2,0,0.5121899957965531,3
846.0,22,1,2,3,1,1,3,1,1,0.4293617003540668,3
847.0,25,3,3,1,1,1,2,1,0,0.8333333333333334,3
848.0,25,2,3,2,1,1,2,4,0,0.4637597347521012,3
849.0,38,2,3,3,1,1,2,4,0,0.6052631578947368,3
850.0,33,2,2,2,1,1,3,4,0,0.6706192358366272,3
851.0,41,4,4,8,1,1,1,4,0,0.7725333108449992,3
852.0,29,3,3,4,1,1,3,4,0,0.5255233291298864,3
853.0,22,3,4,1,1,0,1,4,0,0.7785904255319149,3
855.0,26,3,4,3,1,1,3,3,0,0.5,3
857.0,27,4,4,1,0,1,3,4,0,0.6111111111111112,3
858.0,29,2,4,2,1,1,3,2,0,0.5121899957965531,3
859.0,24,3,4,2,1,1,3,3,0,0.47255738871104547,3
861.0,38,3,4,7,1,1,3,2,0,0.5952380952380952,3
862.0,23,3,2,2,1,0,3,2,0,0.4293617003540668,3
864.0,32,1,4,4,1,1,3,2,0,0.40107888468544206,3
865.0,25,2,3,2,1,1,3,1,0,0.7537037037037038,3
866.0,26,1,2,3,1,0,3,2,0,0.6735849056603773,3
867.0,23,1,2,3,1,1,3,2,1,0.4293617003540668,3
868.0,23,4,4,3,1,1,3,3,0,0.5416818126741791,3
869.0,28,3,4,5,1,1,2,4,0,0.5255233291298864,3
872.0,26,3,3,3,1,1,3,3,0,0.4293617003540668,3
873.0,26,2,3,2,1,1,3,3,0,0.4637597347521012,3
874.0,24,4,3,3,1,1,3,3,0,0.5416818126741791,3
875.0,29,4,4,3,1,0,1,4,0,0.49264705882352944,3
876.0,29,3,4,4,1,0,1,3,0,0.49264705882352944,3
879.0,35,3,4,5,1,1,1,4,0,0.5240947577013151,3
881.0,21,1,3,1,1,1,3,3,1,0.7028985507246377,3
882.0,22,3,4,1,1,1,3,3,0,0.43850720949957595,3
884.0,22,3,4,1,0,0,1,4,0,0.7785904255319149,3
885.0,23,3,2,1,1,1,3,3,0,0.6111111111111112,3
886.0,28,3,3,2,0,1,2,3,0,0.63442655145326,3
887.0,30,4,4,3,0,0,2,4,0,0.7444444444444445,3
888.0,25,3,4,3,1,0,3,4,0,0.4293617003540668,3
889.0,33,4,4,4,1,1,2,3,0,0.5416666666666666,3
890.0,33,3,4,6,1,1,3,2,0,0.6355498721227621,3
892.0,22,2,4,1,1,1,3,3,0,0.7321428571428572,3
893.0,38,3,3,2,0,1,3,4,0,0.6052631578947368,3
894.0,35,4,3,2,0,1,3,4,0,0.6706192358366272,3
895.0,34,2,2,4,0,1,3,2,0,0.40107888468544206,3
898.0,38,4,4,2,1,0,1,4,0,0.6118421052631579,3
899.0,43,4,4,5,1,1,1,4,0,0.7725333108449992,3
900.0,21,3,3,1,1,1,2,2,0,0.6273960983884648,3
901.0,30,3,4,2,1,1,1,2,0,0.7352941176470589,3
902.0,27,3,4,2,1,1,1,3,0,0.6322741471689526,3
903.0,22,4,4,1,0,1,3,1,0,0.7785904255319149,3
904.0,25,1,2,3,1,1,2,3,0,0.6009810040488421,3
905.0,22,1,3,2,1,1,3,2,0,0.4293617003540668,3
906.0,28,4,4,4,1,1,2,3,0,0.5255233291298864,3
907.0,25,3,3,2,1,1,2,3,0,0.4637597347521012,3
