% 1. Title: Credit Approval
%
% 2. Sources:
%     (confidential)
%     Submitted by quinlan@cs.su.oz.au
%
% 3.  Past Usage:
%
%     See Quinlan,
%     * "Simplifying decision trees", Int J Man-Machine Studies 27,
%       Dec 1987, pp. 221-234.
%     * "C4.5: Programs for Machine Learning", Morgan Kaufmann, Oct 1992
%
% 4.  Relevant Information:
%
%     This file concerns credit card applications.  All attribute names
%     and values have been changed to meaningless symbols to protect
%     confidentiality of the data.
%
%     This dataset is interesting because there is a good mix of
%     attributes -- continuous, nominal with small numbers of
%     values, and nominal with larger numbers of values.  There
%     are also a few missing values.
%
% 5.  Number of Instances: 690
%
% 6.  Number of Attributes: 15 + class attribute
%
% 7.  Attribute Information:
%
%     A1:	b, a.
%     A2:	continuous.
%     A3:	continuous.
%     A4:	u, y, l, t.
%     A5:	g, p, gg.
%     A6:	c, d, cc, i, j, k, m, r, q, w, x, e, aa, ff.
%     A7:	v, h, bb, j, n, z, dd, ff, o.
%     A8:	continuous.
%     A9:	t, f.
%     A10:	t, f.
%     A11:	continuous.
%     A12:	t, f.
%     A13:	g, p, s.
%     A14:	continuous.
%     A15:	continuous.
%     A16: +,-         (class attribute)
%
% 8.  Missing Attribute Values:
%     37 cases (5%) have one or more missing values.  The missing
%     values from particular attributes are:
%
%     A1:  12
%     A2:  12
%     A4:   6
%     A5:   6
%     A6:   9
%     A7:   9
%     A14: 13
%
% 9.  Class Distribution
%
%     +: 307 (44.5%)
%     -: 383 (55.5%)
@RELATION credit-a

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE A1 {b, a}
@ATTRIBUTE A2 REAL
@ATTRIBUTE A3 REAL
@ATTRIBUTE A4 {u, y, l, t}
@ATTRIBUTE A5 {g, p, gg}
@ATTRIBUTE A6 {c, d, cc, i, j, k, m, r, q, w, x, e, aa, ff}
@ATTRIBUTE A7 {v, h, bb, j, n, z, dd, ff, o}
@ATTRIBUTE A8 REAL
@ATTRIBUTE A9 {t, f}
@ATTRIBUTE A10 {t, f}
@ATTRIBUTE A11 REAL
@ATTRIBUTE A12 {t, f}
@ATTRIBUTE A13 {g, p, s}
@ATTRIBUTE A14 REAL
@ATTRIBUTE A15 REAL
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE class {+, -}

@DATA
265.0,b,17.08,0.085,y,p,c,v,0.04,f,f,0.0,f,g,140.0,722.0,0.39403899240855766,-
266.0,b,18.33,1.21,y,p,e,dd,0.0,f,f,0.0,f,g,100.0,0.0,0.39403899240855766,-
267.0,a,32.0,6.0,u,g,d,v,1.25,f,f,0.0,f,g,272.0,0.0,0.5027884615384616,-
268.0,b,59.67,1.54,u,g,q,v,0.125,t,f,0.0,t,g,260.0,0.0,0.5973334385231351,+
269.0,b,18.0,0.165,u,g,q,n,0.21,f,f,0.0,f,g,200.0,40.0,0.6628712871287129,+
270.0,b,37.58,0.0,u,g,q,n,0.0,f,f,0.0,f,p,200.0,0.0,0.6628712871287129,+
271.0,b,32.33,2.5,u,g,c,v,1.25,f,f,0.0,t,g,280.0,0.0,0.4761217948717949,-
272.0,b,18.08,6.75,y,p,m,v,0.04,f,f,0.0,f,g,140.0,0.0,0.39403899240855766,-
273.0,b,38.25,10.125,y,p,k,v,0.125,f,f,0.0,f,g,160.0,0.0,0.5146739130434783,-
274.0,b,30.67,2.5,u,g,cc,h,2.25,f,f,0.0,t,s,340.0,0.0,0.4427884615384616,-
275.0,b,18.58,5.71,u,g,d,v,0.54,f,f,0.0,f,g,120.0,0.0,0.5027884615384616,-
276.0,a,19.17,5.415,u,g,i,h,0.29,f,f,0.0,f,g,80.0,484.0,0.3217358299595142,-
278.0,b,24.58,13.5,y,p,ff,ff,0.0,f,f,0.0,f,g,80.0,0.0,0.39403899240855766,-
279.0,b,16.25,0.835,u,g,m,v,0.085,t,f,0.0,f,s,200.0,0.0,0.5232323232323233,-
280.0,b,21.17,0.875,y,p,c,h,0.25,f,f,0.0,f,g,280.0,204.0,0.4146739130434783,-
282.0,b,17.67,4.46,u,g,c,v,0.25,f,f,0.0,f,s,80.0,0.0,0.48824300699300704,-
283.0,a,16.5,1.25,u,g,q,v,0.25,f,t,1.0,f,g,108.0,98.0,0.4772727272727273,-
285.0,b,17.58,10.0,u,g,w,h,0.165,f,t,1.0,f,g,120.0,1.0,0.4094551282051282,-
287.0,b,29.5,0.58,u,g,w,v,0.29,f,t,1.0,f,g,340.0,2803.0,0.3380265567765568,-
288.0,b,18.83,0.415,y,p,c,v,0.165,f,t,1.0,f,g,200.0,1.0,0.42895962732919257,-
290.0,b,23.0,0.75,u,g,m,v,0.5,f,f,0.0,t,s,320.0,0.0,0.48824300699300704,-
291.0,a,18.25,10.0,u,g,w,v,1.0,f,t,1.0,f,g,120.0,1.0,0.360435520361991,-
292.0,b,25.42,0.54,u,g,w,v,0.165,f,t,1.0,f,g,272.0,444.0,0.3380265567765568,-
293.0,b,35.75,2.415,u,g,w,v,0.125,f,t,2.0,f,g,220.0,1.0,0.49278846153846156,-
295.0,a,31.92,3.125,u,g,ff,ff,3.04,f,t,2.0,t,g,200.0,4.0,0.5427884615384615,-
297.0,b,32.92,2.5,u,g,aa,v,1.75,f,t,2.0,t,g,720.0,0.0,0.4094551282051282,-
298.0,b,16.33,2.75,u,g,aa,v,0.665,f,t,1.0,f,g,80.0,21.0,0.3380265567765568,-
299.0,b,22.17,12.125,u,g,c,v,3.335,f,t,2.0,t,g,180.0,173.0,0.3380265567765568,-
300.0,a,57.58,2.0,u,g,ff,ff,6.5,f,t,1.0,f,g,0.0,10.0,0.49278846153846156,-
301.0,b,18.25,0.165,u,g,d,v,0.25,f,f,0.0,t,s,280.0,0.0,0.48824300699300704,-
303.0,a,15.92,2.875,u,g,q,v,0.085,f,f,0.0,f,g,120.0,0.0,0.47006118881118886,-
304.0,a,24.75,13.665,u,g,q,h,1.5,f,f,0.0,f,g,280.0,1.0,0.36778846153846156,-
305.0,b,48.75,26.335,y,p,ff,ff,0.0,t,f,0.0,t,g,0.0,0.0,0.8433106003199461,-
306.0,b,23.5,2.75,u,g,ff,ff,4.5,f,f,0.0,f,g,160.0,25.0,0.36278846153846156,-
307.0,b,18.58,10.29,u,g,ff,ff,0.415,f,f,0.0,f,g,80.0,0.0,0.36278846153846156,-
308.0,b,27.75,1.29,u,g,k,h,0.25,f,f,0.0,t,s,140.0,0.0,0.4427884615384616,-
309.0,a,31.75,3.0,y,p,j,j,0.0,f,f,0.0,f,g,160.0,20.0,0.39403899240855766,-
311.0,b,19.0,1.75,y,p,c,v,2.335,f,f,0.0,t,g,112.0,6.0,0.49245169082125606,-
312.0,a,16.33,0.21,u,g,aa,v,0.125,f,f,0.0,f,g,200.0,1.0,0.3075553009166999,-
313.0,a,18.58,10.0,u,g,d,v,0.415,f,f,0.0,f,g,80.0,42.0,0.5027884615384616,-
314.0,b,16.25,0.0,y,p,aa,v,0.25,f,f,0.0,f,g,60.0,0.0,0.39403899240855766,-
315.0,b,23.0,0.75,u,g,m,v,0.5,t,f,0.0,t,s,320.0,0.0,0.48824300699300704,-
316.0,b,21.17,0.25,y,p,c,h,0.25,f,f,0.0,f,g,280.0,204.0,0.4146739130434783,-
317.0,b,17.5,22.0,l,gg,ff,o,0.0,f,f,0.0,t,p,450.0,100000.0,0.6888888888888889,+
319.0,b,36.75,0.125,y,p,c,v,1.5,f,f,0.0,t,g,232.0,113.0,0.8632423756019262,+
322.0,a,33.67,0.375,u,g,cc,v,0.375,f,f,0.0,f,g,300.0,44.0,0.8185907046476761,+
323.0,b,48.58,0.205,y,p,k,v,0.25,t,t,11.0,f,g,380.0,2732.0,0.72364420451725,+
324.0,b,33.67,1.25,u,g,w,v,1.165,f,f,0.0,f,g,120.0,0.0,0.4796305668016194,-
325.0,a,29.5,1.085,y,p,x,v,1.0,f,f,0.0,f,g,280.0,13.0,0.39403899240855766,-
326.0,b,30.17,1.085,y,p,c,v,0.04,f,f,0.0,f,g,170.0,179.0,0.39403899240855766,-
328.0,b,34.83,2.5,y,p,w,v,3.0,f,f,0.0,f,s,200.0,0.0,0.39403899240855766,-
329.0,b,34.83,4.0,y,p,i,v,0.085,f,f,0.0,t,g,411.0,0.0,0.42895962732919257,-
330.0,b,20.42,0.0,y,p,i,v,0.0,f,f,0.0,f,p,411.0,0.0,0.5896739130434783,-
331.0,a,33.25,2.5,y,p,c,v,2.5,f,f,0.0,t,g,0.0,2.0,0.39403899240855766,-
332.0,b,34.08,2.5,u,g,c,v,1.0,f,f,0.0,f,g,460.0,16.0,0.49278846153846156,-
337.0,a,34.83,1.25,y,p,i,h,0.5,f,f,0.0,t,g,160.0,0.0,0.39403899240855766,-
338.0,a,33.25,3.0,y,p,aa,v,2.0,f,f,0.0,f,g,180.0,0.0,0.39403899240855766,-
339.0,b,28.0,3.0,u,g,w,v,0.75,f,f,0.0,t,g,300.0,67.0,0.5609702797202798,-
340.0,a,39.08,4.0,u,g,c,v,3.0,f,f,0.0,f,g,480.0,0.0,0.3075553009166999,-
343.0,b,33.75,2.75,u,g,i,bb,0.0,f,f,0.0,f,g,180.0,0.0,0.4744957786116323,-
344.0,b,38.92,1.75,u,g,k,v,0.5,f,f,0.0,t,g,300.0,2.0,0.45707417582417587,-
345.0,b,62.75,7.0,u,g,e,z,0.0,f,f,0.0,f,g,0.0,12.0,0.6208372420262664,-
346.0,b,32.25,1.5,u,g,c,v,0.25,f,f,0.0,t,g,372.0,122.0,0.4761217948717949,-
347.0,b,26.75,4.5,y,p,c,bb,2.5,f,f,0.0,f,g,200.0,1210.0,0.4146739130434783,-
348.0,b,63.33,0.54,u,g,c,v,0.585,t,t,3.0,t,g,180.0,0.0,0.8580095097556977,-
349.0,b,27.83,1.5,u,g,w,v,2.25,f,t,1.0,t,g,100.0,3.0,0.3380265567765568,-
350.0,a,26.17,2.0,u,g,j,j,0.0,f,f,0.0,t,g,276.0,1.0,0.3556916873449132,-
351.0,b,22.17,0.585,y,p,ff,ff,0.0,f,f,0.0,f,g,100.0,0.0,0.39403899240855766,-
352.0,b,22.5,11.5,y,p,m,v,1.5,f,f,0.0,t,g,0.0,4000.0,0.39403899240855766,-
357.0,a,19.5,0.165,u,g,q,v,0.04,f,f,0.0,t,g,380.0,0.0,0.3556916873449132,-
358.0,b,32.42,3.0,u,g,d,v,0.165,f,f,0.0,t,g,120.0,0.0,0.4094551282051282,-
359.0,a,36.75,4.71,u,g,ff,ff,0.0,f,f,0.0,f,g,160.0,0.0,0.36278846153846156,-
362.0,b,26.83,0.54,u,g,k,ff,0.0,f,f,0.0,f,g,100.0,0.0,0.49278846153846156,-
363.0,b,16.92,0.335,y,p,k,v,0.29,f,f,0.0,f,s,200.0,0.0,0.39403899240855766,-
364.0,b,24.42,2.0,u,g,e,dd,0.165,f,t,2.0,f,g,320.0,1300.0,0.6208372420262664,-
365.0,b,42.83,1.25,u,g,m,v,13.875,f,t,1.0,t,g,352.0,112.0,0.34278846153846154,-
366.0,a,22.75,6.165,u,g,aa,v,0.165,f,f,0.0,f,g,220.0,1000.0,0.3075553009166999,-
367.0,b,39.42,1.71,y,p,m,v,0.165,f,f,0.0,f,s,400.0,0.0,0.39403899240855766,-
368.0,a,23.58,11.5,y,p,k,h,3.0,f,f,0.0,t,g,20.0,16.0,0.39403899240855766,-
369.0,b,21.42,0.75,y,p,r,n,0.75,f,f,0.0,t,g,132.0,2.0,0.46467391304347827,-
370.0,b,33.0,2.5,y,p,w,v,7.0,f,f,0.0,t,g,280.0,0.0,0.39403899240855766,-
371.0,b,26.33,13.0,u,g,e,dd,0.0,f,f,0.0,t,g,140.0,1110.0,0.6280487804878049,-
372.0,a,45.0,4.585,u,g,k,h,1.0,f,f,0.0,t,s,240.0,0.0,0.4427884615384616,-
373.0,b,26.25,1.54,u,g,w,v,0.125,f,f,0.0,f,g,100.0,0.0,0.4796305668016194,-
374.0,b,28.17,0.585,u,g,aa,v,0.04,f,f,0.0,f,g,260.0,1004.0,0.24278846153846156,-
375.0,a,20.83,0.5,y,p,e,dd,1.0,f,f,0.0,f,g,260.0,0.0,0.39403899240855766,-
376.0,b,28.67,14.5,u,g,d,v,0.125,f,f,0.0,f,g,0.0,286.0,0.5027884615384616,-
377.0,b,20.67,0.835,y,p,c,v,2.0,f,f,0.0,t,s,240.0,0.0,0.49245169082125606,-
378.0,b,34.42,1.335,u,g,i,bb,0.125,f,f,0.0,t,g,440.0,4500.0,0.4744957786116323,-
379.0,b,33.58,0.25,u,g,i,bb,4.0,f,f,0.0,t,s,420.0,0.0,0.4744957786116323,-
380.0,b,43.17,5.0,u,g,i,bb,2.25,f,f,0.0,t,g,141.0,0.0,0.4744957786116323,-
382.0,a,24.33,2.5,y,p,i,bb,4.5,f,f,0.0,f,g,200.0,456.0,0.39403899240855766,-
383.0,a,56.83,4.25,y,p,ff,ff,5.0,f,f,0.0,t,g,0.0,4.0,0.39403899240855766,-
384.0,b,22.08,11.46,u,g,k,v,1.585,f,f,0.0,t,g,100.0,1212.0,0.5761217948717949,-
385.0,b,34.0,5.5,y,p,c,v,1.5,f,f,0.0,t,g,60.0,0.0,0.49245169082125606,-
386.0,b,22.58,1.5,y,p,aa,v,0.54,f,f,0.0,t,g,120.0,67.0,0.39403899240855766,-
387.0,b,21.17,0.0,u,g,c,v,0.5,f,f,0.0,t,s,0.0,0.0,0.48824300699300704,-
388.0,b,26.67,14.585,u,g,i,bb,0.0,f,f,0.0,t,g,178.0,0.0,0.4744957786116323,-
389.0,b,22.92,0.17,u,g,m,v,0.085,f,f,0.0,f,s,0.0,0.0,0.48824300699300704,-
390.0,b,15.17,7.0,u,g,e,v,1.0,f,f,0.0,f,g,600.0,0.0,0.6208372420262664,-
391.0,b,39.92,5.0,u,g,i,bb,0.21,f,f,0.0,f,g,550.0,0.0,0.4744957786116323,-
392.0,b,27.42,12.5,u,g,aa,bb,0.25,f,f,0.0,t,g,720.0,0.0,0.4744957786116323,-
393.0,b,24.75,0.54,u,g,m,v,1.0,f,f,0.0,t,g,120.0,1.0,0.31570512820512825,-
394.0,b,41.17,1.25,y,p,w,v,0.25,f,f,0.0,f,g,0.0,195.0,0.39403899240855766,-
395.0,a,33.08,1.625,u,g,d,v,0.54,f,f,0.0,t,g,0.0,0.0,0.3556916873449132,-
397.0,a,23.58,0.585,y,p,ff,ff,0.125,f,f,0.0,f,g,120.0,87.0,0.39403899240855766,-
398.0,b,26.17,12.5,y,p,k,h,1.25,f,f,0.0,t,g,0.0,17.0,0.39403899240855766,-
399.0,b,31.0,2.085,u,g,c,v,0.085,f,f,0.0,f,g,300.0,0.0,0.4780825791855204,-
400.0,b,20.75,5.085,y,p,j,v,0.29,f,f,0.0,f,g,140.0,184.0,0.39403899240855766,-
401.0,b,28.92,0.375,u,g,c,v,0.29,f,f,0.0,f,g,220.0,140.0,0.4780825791855204,-
402.0,a,51.92,6.5,u,g,i,bb,3.085,f,f,0.0,t,g,73.0,0.0,0.3556916873449132,-
403.0,a,22.67,0.335,u,g,q,v,0.75,f,f,0.0,f,s,160.0,0.0,0.47006118881118886,-
406.0,a,40.33,8.125,y,p,k,v,0.165,f,t,2.0,f,g,160.0,18.0,0.39403899240855766,-
407.0,a,19.58,0.665,y,p,c,v,1.0,f,t,1.0,f,g,2000.0,2.0,0.39403899240855766,-
408.0,b,16.0,3.125,u,g,w,v,0.085,f,t,1.0,f,g,0.0,6.0,0.5427884615384615,-
409.0,b,17.08,0.25,u,g,q,v,0.335,f,t,4.0,f,g,160.0,8.0,0.3380265567765568,-
410.0,b,31.25,2.835,u,g,ff,ff,0.0,f,t,5.0,f,g,176.0,146.0,0.36278846153846156,-
411.0,b,25.17,3.0,u,g,c,v,1.25,f,t,1.0,f,g,0.0,22.0,0.34278846153846154,-
412.0,a,22.67,0.79,u,g,i,v,0.085,f,f,0.0,f,g,144.0,0.0,0.34278846153846154,-
413.0,b,40.58,1.5,u,g,i,bb,0.0,f,f,0.0,f,s,300.0,0.0,0.4744957786116323,-
414.0,b,22.25,0.46,u,g,k,v,0.125,f,f,0.0,t,g,280.0,55.0,0.45707417582417587,-
415.0,a,22.25,1.25,y,p,ff,ff,3.25,f,f,0.0,f,g,280.0,0.0,0.39403899240855766,-
416.0,b,22.5,0.125,y,p,k,v,0.125,f,f,0.0,f,g,200.0,70.0,0.39403899240855766,-
417.0,b,23.58,1.79,u,g,c,v,0.54,f,f,0.0,t,g,136.0,1.0,0.4761217948717949,-
418.0,b,38.42,0.705,u,g,c,v,0.375,f,t,2.0,f,g,225.0,500.0,0.34278846153846154,-
419.0,a,26.58,2.54,y,p,ff,ff,0.0,f,f,0.0,t,g,180.0,60.0,0.39403899240855766,-
420.0,b,35.0,2.5,u,g,i,v,1.0,f,f,0.0,t,g,210.0,0.0,0.31570512820512825,-
421.0,b,20.42,1.085,u,g,q,v,1.5,f,f,0.0,f,g,108.0,7.0,0.4094551282051282,-
422.0,b,29.42,1.25,u,g,w,v,1.75,f,f,0.0,f,g,200.0,0.0,0.4796305668016194,-
423.0,b,26.17,0.835,u,g,cc,v,1.165,f,f,0.0,f,g,100.0,0.0,0.5,-
424.0,b,33.67,2.165,u,g,c,v,1.5,f,f,0.0,f,p,120.0,0.0,0.7444444444444445,-
425.0,b,24.58,1.25,u,g,c,v,0.25,f,f,0.0,f,g,110.0,0.0,0.4780825791855204,-
426.0,a,27.67,2.04,u,g,w,v,0.25,f,f,0.0,t,g,180.0,50.0,0.360435520361991,-
427.0,b,37.5,0.835,u,g,e,v,0.04,f,f,0.0,f,g,120.0,5.0,0.6208372420262664,-
428.0,b,49.17,2.29,u,g,ff,ff,0.29,f,f,0.0,f,g,200.0,3.0,0.36278846153846156,-
429.0,b,33.58,0.335,y,p,cc,v,0.085,f,f,0.0,f,g,180.0,0.0,0.39403899240855766,-
430.0,b,51.83,3.0,y,p,ff,ff,1.5,f,f,0.0,f,g,180.0,4.0,0.39403899240855766,-
431.0,b,22.92,3.165,y,p,c,v,0.165,f,f,0.0,f,g,160.0,1058.0,0.39403899240855766,-
432.0,b,21.83,1.54,u,g,k,v,0.085,f,f,0.0,t,g,356.0,0.0,0.45707417582417587,-
433.0,b,25.25,1.0,u,g,aa,v,0.5,f,f,0.0,f,g,200.0,0.0,0.24278846153846156,-
434.0,b,58.58,2.71,u,g,c,v,2.415,f,f,0.0,t,g,320.0,0.0,0.49278846153846156,-
435.0,b,19.0,0.0,y,p,ff,ff,0.0,f,t,4.0,f,g,45.0,1.0,0.39403899240855766,-
436.0,b,19.58,0.585,u,g,ff,ff,0.0,f,t,3.0,f,g,350.0,769.0,0.49278846153846156,-
437.0,a,53.33,0.165,u,g,ff,ff,0.0,f,f,0.0,t,s,62.0,27.0,0.4427884615384616,-
438.0,a,27.17,1.25,u,g,ff,ff,0.0,f,t,1.0,f,g,92.0,300.0,0.4094551282051282,-
439.0,b,25.92,0.875,u,g,k,v,0.375,f,t,2.0,t,g,174.0,3.0,0.3380265567765568,-
440.0,b,23.08,0.0,u,g,k,v,1.0,f,t,11.0,f,s,0.0,0.0,0.55,-
441.0,b,39.58,5.0,u,g,ff,ff,0.0,f,t,2.0,f,g,17.0,1.0,0.4094551282051282,-
442.0,b,30.58,2.71,y,p,m,v,0.125,f,f,0.0,t,s,80.0,0.0,0.39403899240855766,-
443.0,b,17.25,3.0,u,g,k,v,0.04,f,f,0.0,t,g,160.0,40.0,0.45707417582417587,-
444.0,a,17.67,0.0,y,p,j,ff,0.0,f,f,0.0,f,g,86.0,0.0,0.39403899240855766,-
445.0,a,17.67,11.25,u,g,ff,ff,0.0,f,f,0.0,f,g,86.0,5200.0,0.36278846153846156,-
446.0,b,16.5,0.125,u,g,c,v,0.165,f,f,0.0,f,g,132.0,0.0,0.4780825791855204,-
447.0,a,27.33,1.665,u,g,ff,ff,0.0,f,f,0.0,f,g,340.0,1.0,0.4094551282051282,-
448.0,b,31.25,1.125,u,g,ff,ff,0.0,f,t,1.0,f,g,96.0,19.0,0.36278846153846156,-
449.0,b,20.0,7.0,u,g,c,v,0.5,f,f,0.0,f,g,0.0,0.0,0.49278846153846156,-
450.0,b,20.0,3.0,y,p,i,bb,7.0,f,f,0.0,f,g,0.0,1.0,0.39403899240855766,-
451.0,b,39.5,1.625,u,g,c,v,1.5,f,f,0.0,f,g,0.0,316.0,0.5427884615384615,-
453.0,b,29.75,0.665,u,g,w,v,0.25,f,f,0.0,t,g,300.0,0.0,0.5609702797202798,-
454.0,b,52.42,1.5,u,g,d,v,3.75,f,f,0.0,t,g,0.0,350.0,0.4094551282051282,-
455.0,b,36.17,18.125,u,g,w,v,0.085,f,f,0.0,f,g,320.0,3552.0,0.4796305668016194,-
456.0,b,34.58,0.0,u,g,w,v,0.0,f,f,0.0,f,p,320.0,0.0,0.7444444444444445,-
457.0,b,29.67,0.75,y,p,c,v,0.04,f,f,0.0,f,g,240.0,0.0,0.39403899240855766,-
458.0,b,36.17,5.5,u,g,i,bb,5.0,f,f,0.0,f,g,210.0,687.0,0.5,-
459.0,b,25.67,0.29,y,p,c,v,1.5,f,f,0.0,t,g,160.0,0.0,0.5277777777777778,-
460.0,a,24.5,2.415,y,p,c,v,0.0,f,f,0.0,f,g,120.0,0.0,0.39403899240855766,-
461.0,b,24.08,0.875,u,g,m,v,0.085,f,t,4.0,f,g,254.0,1950.0,0.4094551282051282,-
463.0,a,36.58,0.29,u,g,ff,ff,0.0,f,t,10.0,f,g,200.0,18.0,0.36278846153846156,-
464.0,a,23.0,1.835,u,g,j,j,0.0,f,t,1.0,f,g,200.0,53.0,0.4094551282051282,-
465.0,a,27.58,3.0,u,g,m,v,2.79,f,t,1.0,t,g,280.0,10.0,0.45707417582417587,-
466.0,b,31.08,3.085,u,g,c,v,2.5,f,t,2.0,t,g,160.0,41.0,0.3380265567765568,-
467.0,a,30.42,1.375,u,g,w,h,0.04,f,t,3.0,f,g,0.0,33.0,0.4094551282051282,-
468.0,b,22.08,2.335,u,g,k,v,0.75,f,f,0.0,f,g,180.0,0.0,0.45707417582417587,-
469.0,b,16.33,4.085,u,g,i,h,0.415,f,f,0.0,t,g,120.0,0.0,0.4427884615384616,-
470.0,a,21.92,11.665,u,g,k,h,0.085,f,f,0.0,f,g,320.0,5.0,0.36778846153846156,-
471.0,b,21.08,4.125,y,p,i,h,0.04,f,f,0.0,f,g,140.0,100.0,0.39403899240855766,-
472.0,b,17.42,6.5,u,g,i,v,0.125,f,f,0.0,f,g,60.0,100.0,0.34278846153846154,-
473.0,b,19.17,4.0,y,p,i,v,1.0,f,f,0.0,t,g,360.0,1000.0,0.42895962732919257,-
474.0,b,20.67,0.415,u,g,c,v,0.125,f,f,0.0,f,g,0.0,44.0,0.4780825791855204,-
475.0,b,26.75,2.0,u,g,d,v,0.75,f,f,0.0,t,g,80.0,0.0,0.4094551282051282,-
476.0,b,23.58,0.835,u,g,i,h,0.085,f,f,0.0,t,g,220.0,5.0,0.4427884615384616,-
477.0,b,39.17,2.5,y,p,i,h,10.0,f,f,0.0,t,s,200.0,0.0,0.39403899240855766,-
479.0,b,26.5,2.71,y,p,i,h,0.085,f,f,0.0,f,s,80.0,0.0,0.39403899240855766,-
480.0,a,16.92,0.5,u,g,i,v,0.165,f,t,6.0,t,g,240.0,35.0,0.4094551282051282,-
481.0,b,23.5,3.165,y,p,k,v,0.415,f,t,1.0,t,g,280.0,80.0,0.7363210005211047,-
482.0,a,17.33,9.5,u,g,aa,v,1.75,f,t,10.0,t,g,0.0,10.0,0.8382327952421411,-
483.0,b,23.75,0.415,y,p,c,v,0.04,f,t,2.0,f,g,128.0,6.0,0.42895962732919257,-
484.0,b,34.67,1.08,u,g,m,v,1.165,f,f,0.0,f,s,28.0,0.0,0.48824300699300704,-
485.0,b,74.83,19.0,y,p,ff,ff,0.04,f,t,2.0,f,g,0.0,351.0,0.39403899240855766,-
486.0,b,28.17,0.125,y,p,k,v,0.085,f,f,0.0,f,g,216.0,2100.0,0.39403899240855766,-
487.0,b,24.5,13.335,y,p,aa,v,0.04,f,f,0.0,t,g,120.0,475.0,0.39403899240855766,-
488.0,b,18.83,3.54,y,p,ff,ff,0.0,f,f,0.0,t,g,180.0,1.0,0.39403899240855766,-
489.0,b,45.33,1.0,u,g,q,v,0.125,f,f,0.0,t,g,263.0,0.0,0.31570512820512825,-
490.0,a,47.25,0.75,u,g,q,h,2.75,t,t,1.0,f,g,333.0,892.0,0.4658816425120773,+
491.0,b,24.17,0.875,u,g,q,v,4.625,t,t,2.0,t,g,520.0,2000.0,0.45199275362318836,+
492.0,b,39.25,9.5,u,g,m,v,6.5,t,t,14.0,f,g,240.0,4607.0,0.5353260869565217,+
494.0,a,18.83,4.415,y,p,c,h,3.0,t,f,0.0,f,g,240.0,0.0,0.72364420451725,+
495.0,b,19.17,9.5,u,g,w,v,1.5,t,f,0.0,f,g,120.0,2206.0,0.5987478656801366,+
496.0,a,25.0,0.875,u,g,x,h,1.04,t,f,0.0,t,g,160.0,5860.0,0.4658816425120773,+
498.0,b,25.75,0.5,u,g,c,v,1.46,t,t,5.0,t,g,312.0,0.0,0.5631038647342995,+
501.0,b,39.0,5.0,u,g,cc,v,3.5,t,t,10.0,t,g,0.0,0.0,0.3567546583850931,+
502.0,a,64.08,0.165,u,g,ff,ff,0.0,t,t,1.0,f,g,232.0,100.0,0.4281832298136646,+
503.0,b,28.25,5.125,u,g,x,v,4.75,t,t,2.0,f,g,420.0,7.0,0.30455685618729095,+
504.0,a,28.75,3.75,u,g,c,v,1.085,t,t,1.0,t,g,371.0,0.0,0.4658816425120773,+
505.0,b,31.33,19.5,u,g,c,v,7.0,t,t,16.0,f,g,0.0,5000.0,0.5053260869565217,+
506.0,a,18.92,9.0,u,g,aa,v,0.75,t,t,2.0,f,g,88.0,591.0,0.4658816425120773,+
508.0,a,30.67,12.0,u,g,c,v,2.0,t,t,1.0,f,g,220.0,19.0,0.4658816425120773,+
509.0,b,21.0,4.79,y,p,w,v,2.25,t,t,1.0,t,g,80.0,300.0,0.72364420451725,+
510.0,b,13.75,4.0,y,p,w,v,1.75,t,t,2.0,t,g,120.0,1000.0,0.72364420451725,+
512.0,a,44.33,0.0,u,g,c,v,2.5,t,f,0.0,f,g,0.0,0.0,0.5987478656801366,+
513.0,b,20.25,9.96,u,g,e,dd,0.0,t,f,0.0,f,g,0.0,0.0,0.7456521739130435,+
514.0,b,22.67,2.54,y,p,c,h,2.585,t,f,0.0,f,g,0.0,0.0,0.72364420451725,+
515.0,b,22.67,10.5,u,g,x,v,6.5,t,f,0.0,f,g,0.0,0.0,0.6344621513944223,+
516.0,a,60.92,5.0,u,g,aa,v,4.0,t,t,4.0,f,g,0.0,99.0,0.4658816425120773,+
517.0,b,16.08,0.75,u,g,c,v,1.75,t,t,5.0,t,g,352.0,690.0,0.5631038647342995,+
519.0,b,39.17,1.71,u,g,x,v,0.125,t,t,5.0,t,g,480.0,0.0,0.4216897233201581,+
520.0,b,20.42,7.5,u,g,k,v,1.5,t,t,1.0,f,g,160.0,234.0,0.48532608695652174,+
521.0,a,30.0,5.29,u,g,e,dd,2.25,t,t,5.0,t,g,99.0,500.0,0.6333333333333333,+
522.0,b,22.83,3.0,u,g,m,v,1.29,t,t,1.0,f,g,260.0,800.0,0.49961180124223603,+
523.0,a,22.5,8.5,u,g,q,v,1.75,t,t,10.0,f,g,80.0,990.0,0.8393691588785046,-
524.0,a,28.58,1.665,u,g,q,v,2.415,t,f,0.0,t,g,440.0,0.0,0.5142857142857142,-
528.0,a,55.75,7.08,u,g,k,h,6.75,t,t,3.0,t,g,100.0,50.0,0.8382327952421411,-
529.0,b,43.25,25.21,u,g,q,h,0.21,t,t,1.0,f,g,760.0,90.0,0.8706191588785046,-
