% 1. Title: Contraceptive Method Choice
%
% 2. Sources:
%    (a) Origin:  This dataset is a subset of the 1987 National Indonesia
%                 Contraceptive Prevalence Survey
%    (b) Creator: Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Donor:   Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Date:    June 7, 1997
%
% 3. Past Usage:
%    Lim, T.-S., Loh, W.-Y. & Shih, Y.-S. (1999). A Comparison of
%    Prediction Accuracy, Complexity, and Training Time of Thirty-three
%    Old and New Classification Algorithms. Machine Learning. Forthcoming.
%    (ftp://ftp.stat.wisc.edu/pub/loh/treeprogs/quest1.7/mach1317.pdf or
%    (http://www.stat.wisc.edu/~limt/mach1317.pdf)
%
% 4. Relevant Information:
%    This dataset is a subset of the 1987 National Indonesia Contraceptive
%    Prevalence Survey. The samples are married women who were either not
%    pregnant or do not know if they were at the time of interview. The
%    problem is to predict the current contraceptive method choice
%    (no use, long-term methods, or short-term methods) of a woman based
%    on her demographic and socio-economic characteristics.
%
% 5. Number of Instances: 1473
%
% 6. Number of Attributes: 10 (including the class attribute)
%
% 7. Attribute Information:
%
%    1. Wife's age                     (numerical)
%    2. Wife's education               (categorical)      1=low, 2, 3, 4=high
%    3. Husband's education            (categorical)      1=low, 2, 3, 4=high
%    4. Number of children ever born   (numerical)
%    5. Wife's religion                (binary)           0=Non-Islam, 1=Islam
%    6. Wife's now working?            (binary)           0=Yes, 1=No
%    7. Husband's occupation           (categorical)      1, 2, 3, 4
%    8. Standard-of-living index       (categorical)      1=low, 2, 3, 4=high
%    9. Media exposure                 (binary)           0=Good, 1=Not good
%    10. Contraceptive method used     (class attribute)  1=No-use
%                                                         2=Long-term
%                                                         3=Short-term
%
% 8. Missing Attribute Values: None
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%
@RELATION cmc

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE Wifes_age INTEGER
@ATTRIBUTE Wifes_education {1, 2, 3, 4}
@ATTRIBUTE Husbands_education {1, 2, 3, 4}
@ATTRIBUTE Number_of_children_ever_born INTEGER
@ATTRIBUTE Wifes_religion {0, 1}
@ATTRIBUTE "Wifes_now_working%3F" {0, 1}
@ATTRIBUTE Husbands_occupation {1, 2, 3, 4}
@ATTRIBUTE Standard-of-living_index {1, 2, 3, 4}
@ATTRIBUTE Media_exposure {0, 1}
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Contraceptive_method_used {1, 2, 3}

@DATA
453.0,31,4,4,1,1,1,1,4,0,0.6512598992080634,2
454.0,36,4,4,2,1,1,2,4,0,0.4702386897033856,2
455.0,32,3,3,2,1,0,3,4,0,0.5386904761904762,2
456.0,36,4,4,3,1,1,1,4,0,0.4702386897033856,2
458.0,46,4,4,4,1,1,1,4,0,0.6908602150537635,2
459.0,42,4,4,8,0,1,1,4,0,0.7610797743755036,2
461.0,34,4,4,2,1,1,1,4,0,0.6142857142857143,2
462.0,36,4,4,3,1,1,1,4,0,0.4702386897033856,2
463.0,37,4,4,3,1,1,1,4,0,0.38200339558573854,2
464.0,36,4,4,4,0,1,1,4,0,0.5486700622524052,2
466.0,27,3,3,1,0,0,2,4,0,0.6445452709107012,2
467.0,37,4,3,8,1,1,1,4,0,0.5486700622524052,2
468.0,24,1,4,1,1,0,4,2,1,0.6567262319176916,2
469.0,42,2,4,8,1,1,1,4,0,0.7610797743755036,2
470.0,31,4,4,3,0,0,4,4,0,0.54613804053423,2
471.0,34,2,3,2,1,1,3,3,0,0.5659340659340659,2
472.0,34,4,4,4,1,1,3,3,0,0.4992809288294925,2
473.0,36,4,4,4,0,0,1,4,0,0.5486700622524052,2
474.0,47,4,4,8,1,1,1,4,0,0.6648185483870968,2
476.0,44,4,4,6,0,1,1,3,0,0.5206172569718772,2
477.0,21,4,4,1,1,1,1,4,0,0.7938988095238095,2
478.0,42,4,4,6,1,1,1,3,0,0.5206172569718772,2
479.0,44,4,4,4,1,0,2,3,0,0.5486700622524052,2
481.0,35,1,3,7,1,0,2,3,1,0.6794717500161183,2
482.0,24,4,4,1,1,1,3,2,0,0.6672966711376661,2
483.0,32,3,4,7,0,1,1,3,0,0.7141350210970464,2
484.0,31,3,3,2,1,0,3,3,0,0.5625,2
485.0,47,3,4,11,1,0,2,3,0,0.757648401826484,2
486.0,38,4,4,6,1,0,3,3,0,0.5486700622524052,2
487.0,40,4,4,4,1,1,1,3,0,0.5206172569718772,2
488.0,35,3,3,4,1,1,3,2,0,0.6974683544303797,2
489.0,26,3,4,3,1,1,3,4,0,0.6842105263157895,2
490.0,23,4,3,3,1,1,3,3,0,0.6672966711376661,2
491.0,40,4,4,6,0,0,1,4,0,0.6320033955857385,2
492.0,37,4,4,3,1,1,1,4,0,0.38200339558573854,2
493.0,39,4,4,5,1,1,2,4,0,0.5301515437338866,2
494.0,25,4,4,2,1,1,2,4,0,0.6470732504905167,2
495.0,48,4,4,4,0,1,1,4,0,0.6648185483870968,2
496.0,31,4,4,3,1,1,1,4,0,0.8071428571428572,2
497.0,26,4,4,1,0,1,2,4,0,0.6445452709107012,2
498.0,44,4,4,5,1,0,1,4,0,0.6320033955857385,2
499.0,29,4,4,1,1,0,2,4,0,0.6875,2
500.0,36,2,1,6,1,1,2,1,0,0.6794717500161183,2
502.0,37,2,3,7,1,1,3,4,0,0.5512820512820512,2
503.0,28,3,3,3,1,1,1,2,0,0.6906873614190687,2
505.0,33,4,4,4,1,1,1,4,0,0.4992809288294925,2
506.0,22,4,4,1,1,1,1,2,0,0.6672966711376661,2
508.0,32,4,4,3,0,1,3,3,0,0.5535444947209653,2
509.0,35,4,4,5,1,0,1,3,0,0.5486700622524052,2
510.0,29,4,4,2,1,1,1,4,0,0.6445452709107012,2
511.0,23,3,3,2,1,0,3,4,0,0.6677951756242065,2
512.0,35,4,4,2,1,0,1,4,0,0.4702386897033856,2
513.0,36,4,4,3,1,0,2,4,0,0.5486700622524052,2
514.0,32,4,4,2,1,0,1,4,0,0.5535444947209653,2
515.0,30,4,1,4,1,1,3,3,0,0.5536568694463431,2
516.0,36,4,4,4,0,1,2,4,0,0.38200339558573854,2
517.0,33,4,4,3,1,1,3,4,0,0.5535444947209653,2
518.0,33,3,4,5,0,1,3,3,0,0.6554621848739496,2
520.0,35,3,3,6,1,1,2,3,0,0.8365384615384616,2
521.0,38,4,4,5,1,1,1,3,0,0.5486700622524052,2
522.0,25,3,1,4,1,1,3,1,0,0.6811641595814257,2
524.0,24,4,4,1,1,1,3,4,0,0.6641187050359713,2
526.0,33,2,3,5,1,0,2,1,0,0.6688311688311688,2
527.0,45,3,3,7,1,1,3,4,0,0.5555555555555556,2
528.0,29,4,4,2,1,0,1,3,0,0.6445452709107012,2
529.0,47,2,2,7,1,1,2,4,0,0.9068322981366459,2
532.0,47,4,4,6,1,0,1,4,0,0.6648185483870968,2
534.0,44,4,4,7,1,1,3,2,0,0.5486700622524052,2
535.0,24,2,4,2,1,1,3,3,0,0.7642857142857142,2
537.0,34,4,4,5,1,1,3,4,0,0.6794717500161183,2
538.0,31,3,4,4,1,1,1,3,0,0.7172932330827068,2
540.0,27,3,3,1,1,0,3,4,0,0.6445452709107012,2
542.0,36,3,4,7,1,1,2,2,0,0.5301515437338866,2
543.0,35,4,4,4,0,1,3,3,0,0.3962891098714528,2
544.0,38,4,4,6,1,1,3,3,0,0.5486700622524052,2
546.0,25,4,4,1,1,1,1,4,0,0.66792656587473,2
547.0,25,4,4,2,0,1,1,3,0,0.7512598992080634,2
548.0,41,4,4,4,1,1,1,4,0,0.5206172569718772,2
549.0,41,3,4,5,1,1,1,3,0,0.5486700622524052,2
550.0,24,4,4,1,1,0,1,4,0,0.6672966711376661,2
551.0,33,4,4,3,1,1,3,3,0,0.5535444947209653,2
552.0,29,4,4,3,1,0,3,3,0,0.54613804053423,2
554.0,28,4,4,4,1,1,1,3,0,0.6906873614190687,2
556.0,32,3,3,6,1,0,3,3,0,0.7141350210970464,2
558.0,37,4,4,5,1,1,3,4,0,0.5486700622524052,2
559.0,29,4,3,4,1,0,3,2,0,0.54613804053423,2
560.0,38,4,4,3,1,0,1,4,0,0.5486700622524052,2
561.0,49,3,3,11,1,1,1,4,0,0.757648401826484,2
562.0,41,3,3,5,1,1,1,4,0,0.5486700622524052,2
563.0,43,3,4,5,1,1,3,2,1,0.5290622191151503,2
564.0,47,1,1,10,1,1,3,3,0,0.7868150684931507,2
565.0,22,4,4,1,1,1,1,3,0,0.6672966711376661,2
566.0,27,4,4,1,0,0,1,4,0,0.6856060606060606,2
567.0,34,3,4,2,0,1,2,3,0,0.5486700622524052,2
568.0,42,3,3,4,1,1,2,4,0,0.5486700622524052,2
569.0,39,4,4,3,0,0,1,4,0,0.7833723653395785,2
570.0,36,4,4,3,0,1,2,4,0,0.38200339558573854,2
571.0,21,4,4,1,1,1,2,1,0,0.7878787878787878,2
573.0,25,2,3,1,1,0,4,4,0,0.6567262319176916,2
574.0,41,4,4,4,0,0,2,4,0,0.5206172569718772,2
575.0,32,4,4,4,0,0,2,4,0,0.5296963338579006,2
576.0,41,4,4,4,0,0,2,4,0,0.5206172569718772,2
577.0,43,4,4,3,0,1,1,4,0,0.7410714285714286,2
578.0,35,4,4,3,1,1,2,3,0,0.3962891098714528,2
580.0,43,4,4,6,1,1,1,4,0,0.5206172569718772,2
581.0,48,4,4,7,0,1,1,4,0,0.6648185483870968,2
582.0,28,4,4,2,1,1,1,3,0,0.6445452709107012,2
583.0,24,4,4,1,1,1,1,4,0,0.6672966711376661,2
584.0,42,4,4,3,1,0,1,4,0,0.71875,2
585.0,39,4,4,3,1,1,1,4,0,0.7833723653395785,2
586.0,24,4,4,1,1,1,1,4,0,0.6672966711376661,2
587.0,33,4,3,5,1,1,2,4,0,0.6794717500161183,2
588.0,29,4,4,2,1,1,3,4,0,0.6590909090909091,2
589.0,44,4,4,5,1,1,1,4,0,0.5206172569718772,2
590.0,17,4,4,1,1,1,2,4,0,0.7891156462585034,2
591.0,35,3,4,3,1,1,2,2,0,0.3962891098714528,2
592.0,32,3,4,5,1,1,1,2,0,0.5296963338579006,2
595.0,42,4,4,5,1,1,1,4,0,0.5486700622524052,2
596.0,40,4,4,6,1,1,1,3,0,0.5486700622524052,2
597.0,44,4,4,3,1,1,1,4,0,0.71875,2
598.0,33,4,4,5,1,1,2,4,0,0.6794717500161183,2
599.0,35,2,4,3,0,0,3,4,1,0.45343196701431,2
600.0,31,4,2,2,0,1,1,3,0,0.5666666666666667,2
601.0,37,4,4,3,0,1,3,4,0,0.5820033955857385,2
602.0,45,4,4,3,0,1,2,4,0,0.7291666666666667,2
604.0,40,3,4,2,0,1,3,4,0,0.7857142857142858,2
605.0,30,4,4,1,0,1,2,4,0,0.6512598992080634,2
606.0,36,3,4,3,0,0,3,4,0,0.45343196701431,2
607.0,33,3,4,3,0,1,2,4,0,0.4992809288294925,2
608.0,41,4,4,5,0,1,2,4,0,0.6820033955857385,2
610.0,48,4,4,6,0,1,2,4,0,0.6648185483870968,2
611.0,35,4,4,3,0,0,3,4,0,0.5833333333333334,2
612.0,37,4,4,4,0,0,2,4,0,0.6320033955857385,2
613.0,46,4,4,3,0,0,1,4,0,0.6648185483870968,2
614.0,38,4,4,4,0,1,3,4,0,0.5301515437338866,2
615.0,30,3,4,7,1,1,2,4,0,0.6994949494949495,2
616.0,42,4,3,7,1,0,1,4,0,0.7610797743755036,2
617.0,35,2,2,6,1,1,3,4,0,0.6794717500161183,2
618.0,34,4,4,6,1,1,3,4,0,0.6794717500161183,2
619.0,37,4,4,4,1,1,1,4,0,0.38200339558573854,2
620.0,38,4,4,6,1,1,1,4,0,0.5301515437338866,2
621.0,30,3,3,2,1,1,2,3,0,0.6621025760037131,2
623.0,31,4,4,3,0,1,2,4,0,0.6004016064257028,2
625.0,41,4,4,7,1,1,2,4,0,0.7610797743755036,2
626.0,32,4,4,2,0,0,2,4,0,0.4992809288294925,2
627.0,44,4,4,4,1,1,1,4,0,0.5206172569718772,2
628.0,39,4,4,4,0,1,1,4,0,0.7833723653395785,2
629.0,39,4,4,5,1,1,1,4,0,0.5301515437338866,2
630.0,45,4,4,4,1,1,1,4,0,0.5486700622524052,2
631.0,33,4,4,3,1,1,1,4,0,0.4992809288294925,2
632.0,39,4,4,3,0,1,1,4,0,0.7833723653395785,2
633.0,44,4,4,3,1,0,1,4,0,0.71875,2
634.0,34,3,3,6,1,1,3,4,0,0.6794717500161183,2
635.0,33,3,3,5,1,1,3,4,0,0.6794717500161183,2
639.0,25,2,4,3,1,1,1,4,1,0.6470732504905167,2
640.0,24,3,4,5,1,1,1,2,1,0.6567262319176916,2
641.0,41,4,4,4,1,0,1,4,0,0.5206172569718772,2
642.0,29,3,3,4,1,1,3,4,0,0.4412587412587412,3
643.0,27,2,2,5,1,1,3,1,0,0.5065210680660597,3
645.0,30,2,2,6,1,1,3,1,0,0.5254692675745307,3
646.0,24,4,4,1,1,0,1,4,0,0.5833333333333334,3
647.0,36,4,4,2,1,0,1,4,0,0.40112201963534366,3
648.0,17,2,2,1,1,1,3,2,0,0.46106652261151415,3
649.0,28,1,2,4,1,1,2,3,0,0.5065210680660597,3
650.0,27,2,4,1,1,1,1,4,0,0.8174603174603174,3
652.0,30,2,2,4,1,1,2,4,0,0.4126873126873126,3
653.0,48,4,4,16,1,1,1,4,0,0.7245726872246696,3
654.0,29,2,4,3,1,0,3,3,0,0.41818181818181815,3
655.0,29,4,4,2,1,1,3,4,0,0.48615875548464305,3
656.0,20,3,4,2,1,1,1,3,0,0.4107243916242219,3
657.0,28,4,4,1,1,1,3,2,0,0.6,3
658.0,32,2,3,5,1,0,2,3,0,0.5412587412587413,3
659.0,27,3,3,1,1,0,3,3,0,0.6666666666666667,3
660.0,25,2,3,1,1,1,3,1,0,0.6701773835920177,3
661.0,43,4,4,3,1,1,1,4,0,0.7342568977509853,3
662.0,35,4,4,2,1,1,2,4,0,0.40112201963534366,3
663.0,30,4,4,1,1,1,1,4,0,0.6718266253869969,3
664.0,29,1,4,3,1,1,4,4,1,0.5887096774193549,3
665.0,33,3,4,8,1,1,3,4,0,0.5363806924782535,3
668.0,33,2,4,3,1,1,2,4,0,0.6404468764249885,3
669.0,35,2,3,6,1,0,3,3,0,0.5363806924782535,3
670.0,20,3,3,2,1,1,2,4,0,0.7619047619047619,3
672.0,24,3,3,2,1,1,3,3,0,0.5833333333333334,3
674.0,34,3,4,4,1,1,1,3,0,0.6801075268817205,3
675.0,49,4,3,13,1,1,1,4,0,0.7245726872246696,3
677.0,33,3,3,8,1,1,3,4,0,0.5363806924782535,3
678.0,24,3,4,3,1,1,1,4,0,0.40216767498027217,3
680.0,27,2,4,4,1,1,2,1,0,0.5151515151515151,3
681.0,23,4,3,1,1,1,2,2,0,0.6825396825396826,3
682.0,35,4,4,4,1,1,1,4,0,0.4467741935483871,3
683.0,35,4,4,1,0,1,1,4,0,0.675,3
684.0,40,4,4,2,0,0,1,4,0,0.639631866551625,3
685.0,29,3,3,1,1,1,3,3,0,0.5013761467889908,3
686.0,33,3,3,3,1,1,3,3,0,0.65,3
687.0,36,4,4,6,0,1,1,2,1,0.4746811702925732,3
688.0,36,4,4,4,0,1,1,4,0,0.5134408602150538,3
689.0,41,4,4,1,1,1,3,3,0,0.639631866551625,3
690.0,38,3,4,3,1,1,3,2,0,0.4746811702925732,3
691.0,29,2,4,3,1,1,3,3,0,0.41818181818181815,3
692.0,19,4,4,1,1,1,1,3,0,0.4913695529145444,3
694.0,26,2,4,3,1,1,3,4,0,0.5833333333333334,3
696.0,42,4,4,7,1,1,2,4,0,0.7245726872246696,3
698.0,27,4,4,2,1,1,1,4,0,0.43333333333333335,3
699.0,39,4,3,1,1,0,2,2,0,0.639631866551625,3
700.0,21,4,4,1,1,1,3,1,0,0.7323232323232323,3
701.0,36,2,3,7,1,1,3,3,0,0.6142857142857143,3
702.0,29,1,2,5,1,0,1,2,0,0.5254692675745307,3
703.0,29,2,3,4,1,1,2,1,0,0.5079254079254079,3
704.0,22,3,2,2,1,1,2,1,0,0.47687679929135607,3
705.0,20,2,3,1,1,1,2,1,0,0.4107243916242219,3
706.0,33,3,4,4,1,0,2,4,0,0.5912587412587412,3
707.0,27,3,3,3,1,1,2,3,0,0.5238095238095238,3
709.0,25,4,3,2,1,1,3,3,0,0.40216767498027217,3
710.0,32,2,3,4,1,1,3,2,0,0.5254692675745307,3
711.0,39,3,4,2,1,1,1,3,0,0.639631866551625,3
714.0,30,3,3,7,1,1,3,4,0,0.6412587412587412,3
715.0,43,3,3,5,1,0,3,3,0,0.768906020558003,3
717.0,43,4,4,3,1,1,1,4,0,0.7342568977509853,3
719.0,41,4,4,5,1,1,1,4,0,0.7342568977509853,3
720.0,32,4,4,3,0,1,1,4,0,0.5973707664884136,3
721.0,46,4,4,4,1,1,1,4,0,0.7558851872246697,3
722.0,40,3,4,3,1,0,1,4,0,0.639631866551625,3
724.0,32,4,4,3,1,1,1,4,0,0.5973707664884136,3
725.0,25,4,4,1,0,1,3,3,0,0.8263888888888888,3
726.0,24,4,4,1,1,1,1,3,0,0.46106652261151415,3
727.0,21,2,3,1,1,0,3,2,0,0.4913695529145444,3
728.0,22,4,4,1,1,1,3,3,0,0.4247028862478778,3
729.0,32,4,4,4,1,1,1,3,0,0.5254692675745307,3
732.0,31,3,3,6,0,1,3,1,0,0.5254692675745307,3
733.0,19,2,4,1,1,1,2,3,0,0.4107243916242219,3
734.0,33,2,2,7,1,0,2,3,0,0.5363806924782535,3
735.0,24,2,2,2,1,1,3,4,0,0.7619047619047619,3
736.0,19,3,3,3,1,1,2,3,0,0.4913695529145444,3
737.0,27,2,2,5,1,1,3,3,0,0.5065210680660597,3
738.0,32,4,4,2,0,0,1,4,0,0.625,3
740.0,29,1,3,5,1,1,3,3,0,0.3412587412587412,3
741.0,23,3,4,1,1,1,2,3,0,0.43073593073593075,3
742.0,34,2,4,7,1,1,2,3,0,0.5363806924782535,3
743.0,27,2,4,1,1,1,3,3,0,0.5416666666666666,3
744.0,37,4,4,4,1,1,3,2,0,0.4746811702925732,3
745.0,26,3,4,4,1,1,2,3,0,0.5238095238095238,3
747.0,44,4,4,11,1,1,1,4,0,0.7480726872246697,3
748.0,35,3,4,4,1,1,1,4,0,0.40112201963534366,3
749.0,23,4,4,2,1,1,3,4,0,0.4221054836504752,3
750.0,24,2,4,2,1,1,1,4,0,0.5747028862478778,3
751.0,24,4,4,2,1,1,1,4,0,0.41079812206572774,3
752.0,39,4,4,3,1,1,2,4,0,0.6829573934837093,3
753.0,33,3,4,4,1,1,3,3,0,0.6617647058823529,3
754.0,24,2,3,2,1,1,2,1,0,0.6701773835920177,3
755.0,35,4,4,4,1,1,1,4,0,0.4467741935483871,3
756.0,35,4,4,6,1,1,1,4,0,0.7738095238095238,3
757.0,34,4,4,2,1,1,3,3,0,0.6404468764249885,3
758.0,48,3,4,3,1,1,2,3,0,0.7842568977509854,3
760.0,26,4,4,1,1,1,3,3,0,0.487583043340715,3
761.0,43,3,3,8,1,1,1,3,0,0.7245726872246696,3
763.0,22,3,4,3,1,1,2,3,0,0.4247028862478778,3
764.0,26,3,3,3,1,1,3,3,0,0.4247028862478778,3
765.0,30,3,4,4,1,1,3,3,0,0.4776223776223776,3
766.0,38,4,4,5,1,1,2,3,0,0.502906976744186,3
767.0,44,4,4,8,1,1,2,4,0,0.762953639605622,3
768.0,25,4,4,1,0,1,1,4,0,0.4529411764705882,3
769.0,34,4,4,3,1,1,1,4,0,0.6397058823529411,3
770.0,26,4,4,3,1,1,3,4,0,0.4913695529145444,3
771.0,20,4,4,2,1,1,1,3,0,0.4107243916242219,3
772.0,39,4,4,2,0,1,1,3,0,0.639631866551625,3
773.0,27,3,4,4,1,1,3,3,0,0.3412587412587412,3
774.0,32,4,4,2,1,0,3,4,0,0.7361111111111112,3
775.0,48,3,4,8,1,0,1,4,0,0.768906020558003,3
776.0,39,4,3,4,1,1,3,4,0,0.502906976744186,3
778.0,33,4,4,2,0,0,1,3,0,0.675,3
779.0,32,4,4,3,1,0,1,4,0,0.5973707664884136,3
780.0,25,4,4,2,1,1,1,3,0,0.562111801242236,3
782.0,40,4,4,4,1,1,1,4,0,0.7550171316691141,3
784.0,36,4,4,4,1,1,1,4,0,0.40112201963534366,3
786.0,22,1,3,2,1,1,3,1,0,0.5,3
787.0,22,2,2,2,1,1,2,3,0,0.4107243916242219,3
788.0,30,3,4,3,1,1,2,3,0,0.5079254079254079,3
789.0,20,2,2,2,1,1,3,2,1,0.4107243916242219,3
790.0,34,4,4,2,1,1,1,4,0,0.6397058823529411,3
791.0,31,3,4,5,1,1,3,1,0,0.5254692675745307,3
792.0,30,3,3,3,1,0,3,2,0,0.4412587412587412,3
794.0,24,3,3,3,1,0,2,1,0,0.7321428571428572,3
795.0,19,4,4,2,1,1,1,4,0,0.4913695529145444,3
797.0,27,4,4,1,0,0,1,3,0,0.5014492753623189,3
799.0,37,4,4,3,1,1,2,4,0,0.5134408602150538,3
800.0,32,2,2,8,1,1,2,1,0,0.6412587412587412,3
801.0,21,2,2,1,1,1,4,3,0,0.475,3
802.0,33,2,3,7,1,0,3,1,0,0.5363806924782535,3
803.0,23,2,3,2,1,1,3,1,0,0.6701773835920177,3
804.0,36,2,2,5,1,1,3,4,0,0.5363806924782535,3
805.0,33,2,4,3,1,1,3,4,0,0.6404468764249885,3
806.0,35,4,4,2,1,0,1,4,0,0.40112201963534366,3
807.0,25,2,3,4,1,1,3,3,0,0.4717617097772896,3
808.0,29,2,4,4,1,0,2,4,0,0.3867132867132867,3
809.0,23,3,3,1,1,1,2,2,0,0.6825396825396826,3
810.0,19,3,3,1,1,1,2,1,0,0.4107243916242219,3
812.0,25,3,3,3,1,1,3,2,0,0.3802584418034334,3
815.0,25,2,4,3,1,1,3,3,0,0.3802584418034334,3
816.0,24,3,3,1,1,1,3,2,0,0.7459349593495935,3
817.0,23,4,4,1,1,1,3,3,0,0.43073593073593075,3
818.0,25,2,4,3,1,1,3,2,0,0.3802584418034334,3
819.0,30,1,3,4,1,1,3,4,0,0.4126873126873126,3
821.0,26,3,4,2,1,1,3,3,0,0.5862068965517242,3
822.0,28,3,4,2,1,1,2,3,0,0.5166666666666666,3
824.0,29,3,4,5,1,1,1,2,0,0.5745920745920745,3
825.0,24,1,3,4,1,1,3,3,0,0.5247028862478778,3
827.0,25,3,3,3,1,1,3,3,0,0.3802584418034334,3
829.0,22,4,4,1,1,0,2,4,0,0.4221054836504752,3
830.0,19,4,4,1,1,1,2,4,0,0.4107243916242219,3
831.0,29,2,3,5,1,1,2,4,0,0.3412587412587412,3
832.0,21,3,4,2,1,1,3,3,0,0.4913695529145444,3
833.0,21,3,3,1,1,1,3,3,0,0.4107243916242219,3
834.0,41,1,4,9,1,1,2,1,0,0.7748584015103839,3
835.0,37,2,4,3,1,1,2,3,0,0.7166666666666667,3
836.0,27,4,4,3,1,1,3,4,1,0.48615875548464305,3
837.0,26,2,3,2,1,1,2,3,0,0.49752999294283695,3
838.0,37,4,4,6,1,0,3,4,0,0.5416666666666666,3
840.0,32,4,3,3,1,1,2,4,0,0.5973707664884136,3
842.0,23,4,4,2,1,0,2,4,0,0.43073593073593075,3
843.0,28,3,4,2,1,1,3,4,0,0.5014492753623189,3
844.0,24,3,4,1,1,1,3,4,0,0.8388888888888889,3
845.0,32,2,3,4,1,0,2,2,0,0.5254692675745307,3
846.0,22,1,2,3,1,1,3,1,1,0.47687679929135607,3
847.0,25,3,3,1,1,1,2,1,0,0.7459349593495935,3
848.0,25,2,3,2,1,1,2,4,0,0.40216767498027217,3
850.0,33,2,2,2,1,1,3,4,0,0.7393162393162394,3
851.0,41,4,4,8,1,1,1,4,0,0.7245726872246696,3
852.0,29,3,3,4,1,1,3,4,0,0.4412587412587412,3
853.0,22,3,4,1,1,0,1,4,0,0.7350427350427351,3
854.0,29,3,3,6,1,1,3,3,0,0.42459207459207454,3
855.0,26,3,4,3,1,1,3,3,0,0.3743396901219698,3
856.0,28,2,3,3,1,1,3,4,0,0.3867132867132867,3
859.0,24,3,4,2,1,1,3,3,0,0.40216767498027217,3
860.0,29,3,4,3,1,1,3,2,0,0.625,3
861.0,38,3,4,7,1,1,3,2,0,0.4746811702925732,3
863.0,20,4,3,1,1,1,3,4,0,0.44965786901270777,3
865.0,25,2,3,2,1,1,3,1,0,0.6701773835920177,3
866.0,26,1,2,3,1,0,3,2,0,0.4717617097772896,3
867.0,23,1,2,3,1,1,3,2,1,0.47687679929135607,3
868.0,23,4,4,3,1,1,3,3,0,0.5389886005335921,3
869.0,28,3,4,5,1,1,2,4,0,0.5079254079254079,3
870.0,22,4,4,3,1,1,3,2,0,0.5389886005335921,3
871.0,28,2,4,4,1,1,3,4,0,0.3867132867132867,3
872.0,26,3,3,3,1,1,3,3,0,0.4247028862478778,3
873.0,26,2,3,2,1,1,3,3,0,0.49752999294283695,3
874.0,24,4,3,3,1,1,3,3,0,0.5389886005335921,3
875.0,29,4,4,3,1,0,1,4,0,0.6222222222222222,3
876.0,29,3,4,4,1,0,1,3,0,0.5745920745920745,3
877.0,42,4,4,5,1,1,1,4,0,0.7342568977509853,3
878.0,27,4,4,2,1,1,3,4,0,0.48615875548464305,3
879.0,35,3,4,5,1,1,1,4,0,0.40112201963534366,3
880.0,21,3,4,1,1,1,3,2,0,0.5,3
882.0,22,3,4,1,1,1,3,3,0,0.4247028862478778,3
883.0,28,3,3,4,1,1,3,3,0,0.5079254079254079,3
884.0,22,3,4,1,0,0,1,4,0,0.7350427350427351,3
886.0,28,3,3,2,0,1,2,3,0,0.5166666666666666,3
889.0,33,4,4,4,1,1,2,3,0,0.5254692675745307,3
890.0,33,3,4,6,1,1,3,2,0,0.5912587412587412,3
891.0,30,4,4,2,0,0,3,3,0,0.5555444555444555,3
892.0,22,2,4,1,1,1,3,3,0,0.5416666666666666,3
893.0,38,3,3,2,0,1,3,4,0,0.639631866551625,3
895.0,34,2,2,4,0,1,3,2,0,0.5363806924782535,3
896.0,39,4,4,2,0,1,3,4,0,0.6543859649122807,3
897.0,47,4,3,4,1,1,1,3,0,0.7558851872246697,3
898.0,38,4,4,2,1,0,1,4,0,0.639631866551625,3
899.0,43,4,4,5,1,1,1,4,0,0.7550171316691141,3
902.0,27,3,4,2,1,1,1,3,0,0.43333333333333335,3
904.0,25,1,2,3,1,1,2,3,0,0.4717617097772896,3
906.0,28,4,4,4,1,1,2,3,0,0.5745920745920745,3
907.0,25,3,3,2,1,1,2,3,0,0.4913695529145444,3
908.0,26,4,4,2,1,0,3,3,0,0.5028735632183908,3
909.0,31,3,3,3,1,1,3,1,1,0.65,3
911.0,35,2,4,6,1,1,3,4,0,0.5363806924782535,3
912.0,24,2,3,5,1,1,3,3,0,0.5247028862478778,3
913.0,28,4,4,2,1,1,1,4,0,0.6785714285714286,3
914.0,36,4,4,3,0,0,2,4,0,0.40112201963534366,3
916.0,26,4,4,2,1,0,1,4,0,0.4913695529145444,3
917.0,22,3,4,2,0,1,3,4,0,0.4913695529145444,3
918.0,30,4,4,2,1,1,4,3,0,0.5555444555444555,3
919.0,41,4,4,5,1,1,1,4,0,0.7342568977509853,3
920.0,19,4,4,1,1,1,3,2,0,0.475,3
921.0,45,3,4,2,0,1,3,3,0,0.7342568977509853,3
922.0,35,1,2,5,1,1,2,2,1,0.5363806924782535,3
923.0,21,2,2,1,1,1,3,2,0,0.4107243916242219,3
924.0,32,1,2,6,0,1,2,3,0,0.5254692675745307,3
925.0,32,3,4,5,0,1,3,4,0,0.5412587412587413,3
926.0,46,2,3,6,0,0,3,4,0,0.7670944263551045,3
927.0,41,1,2,6,1,1,3,3,0,0.8154761904761905,3
928.0,36,4,4,3,0,1,3,4,0,0.4714285714285714,3
