% 1. Title of Database: Annealing Data
%
% 2. Source Information: donated by David Sterling and Wray Buntine.
%
% 3. Past Usage: unknown
%
% 4. Relevant Information:
%    -- Explanation: I suspect this was left by Ross Quinlan in 1987 at the
%       4th Machine Learning Workshop.  I'd have to check with Jeff Schlimmer
%       to double check this.
%
% 5. Number of Instances: 798
%
% 6. Number of Attributes: 38
%    -- 6 continuously-valued
%    -- 3 integer-valued
%    -- 29 nominal-valued
%
% 7. Attribute Information:
%     1. family:          --,GB,GK,GS,TN,ZA,ZF,ZH,ZM,ZS
%     2. product-type:    C, H, G
%     3. steel:           -,R,A,U,K,M,S,W,V
%     4. carbon:          continuous
%     5. hardness:        continuous
%     6. temper_rolling:  -,T
%     7. condition:       -,S,A,X
%     8. formability:     -,1,2,3,4,5
%     9. strength:        continuous
%    10. non-ageing:      -,N
%    11. surface-finish:  P,M,-
%    12. surface-quality: -,D,E,F,G
%    13. enamelability:   -,1,2,3,4,5
%    14. bc:              Y,-
%    15. bf:              Y,-
%    16. bt:              Y,-
%    17. bw/me:           B,M,-
%    18. bl:              Y,-
%    19. m:               Y,-
%    20. chrom:           C,-
%    21. phos:            P,-
%    22. cbond:           Y,-
%    23. marvi:           Y,-
%    24. exptl:           Y,-
%    25. ferro:           Y,-
%    26. corr:            Y,-
%    27. blue/bright/varn/clean:          B,R,V,C,-
%    28. lustre:          Y,-
%    29. jurofm:          Y,-
%    30. s:               Y,-
%    31. p:               Y,-
%    32. shape:           COIL, SHEET
%    33. thick:           continuous
%    34. width:           continuous
%    35. len:             continuous
%    36. oil:             -,Y,N
%    37. bore:            0000,0500,0600,0760
%    38. packing: -,1,2,3
%    classes:        1,2,3,4,5,U
%
%    -- The '-' values are actually 'not_applicable' values rather than
%       'missing_values' (and so can be treated as legal discrete
%       values rather than as showing the absence of a discrete value).
%
% 8. Missing Attribute Values: Signified with "?"
%    Attribute:  Number of instances missing its value:
%    1           0
%    2           0
%    3           70
%    4           0
%    5           0
%    6           675
%    7           271
%    8           283
%    9           0
%   10           703
%   11           790
%   12           217
%   13           785
%   14           797
%   15           680
%   16           736
%   17           609
%   18           662
%   19           798
%   20           775
%   21           791
%   22           730
%   23           798
%   24           796
%   25           772
%   26           798
%   27           793
%   28           753
%   29           798
%   30           798
%   31           798
%   32           0
%   33           0
%   34           0
%   35           0
%   36           740
%   37           0
%   38           789
%   39           0
%
% 9. Distribution of Classes
%      Class Name:   Number of Instances:
%      1               8
%      2              88
%      3             608
%      4               0
%      5              60
%      U              34
%                    ---
%                    798
%
@RELATION anneal

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE family {GB, GK, GS, TN, ZA, ZF, ZH, ZM, ZS}
@ATTRIBUTE product-type {C, H, G}
@ATTRIBUTE steel {R, A, U, K, M, S, W, V}
@ATTRIBUTE carbon REAL
@ATTRIBUTE hardness REAL
@ATTRIBUTE temper_rolling {T}
@ATTRIBUTE condition {S, A, X}
@ATTRIBUTE formability {1, 2, 3, 4, 5}
@ATTRIBUTE strength REAL
@ATTRIBUTE non-ageing {N}
@ATTRIBUTE surface-finish {P, M}
@ATTRIBUTE surface-quality {D, E, F, G}
@ATTRIBUTE enamelability {1, 2, 3, 4, 5}
@ATTRIBUTE bc {Y}
@ATTRIBUTE bf {Y}
@ATTRIBUTE bt {Y}
@ATTRIBUTE "bw%2Fme" {B, M}
@ATTRIBUTE bl {Y}
@ATTRIBUTE m {Y}
@ATTRIBUTE chrom {C}
@ATTRIBUTE phos {P}
@ATTRIBUTE cbond {Y}
@ATTRIBUTE marvi {Y}
@ATTRIBUTE exptl {Y}
@ATTRIBUTE ferro {Y}
@ATTRIBUTE corr {Y}
@ATTRIBUTE "blue%2Fbright%2Fvarn%2Fclean" {B, R, V, C}
@ATTRIBUTE lustre {Y}
@ATTRIBUTE jurofm {Y}
@ATTRIBUTE s {Y}
@ATTRIBUTE p {Y}
@ATTRIBUTE shape {COIL, SHEET}
@ATTRIBUTE thick REAL
@ATTRIBUTE width REAL
@ATTRIBUTE len REAL
@ATTRIBUTE oil {Y, N}
@ATTRIBUTE bore {0, 500, 600, 760}
@ATTRIBUTE packing {1, 2, 3}
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, U}

@DATA
113.0,TN,C,R,0.0,0.0,T,S,2,0.0,N,?,E,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,?,Y,?,?,?,SHEET,0.699,610.0,4880.0,Y,0,3,0.3124431508095325,3
114.0,TN,C,R,0.0,0.0,T,S,2,500.0,N,?,E,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,?,Y,?,?,?,SHEET,1.0,1100.0,762.0,Y,0,3,0.3124431508095325,3
115.0,TN,C,M,0.0,0.0,T,S,2,600.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,?,Y,?,?,?,COIL,1.6,1090.0,0.0,Y,0,3,0.8494623655913979,2
116.0,TN,C,A,0.0,85.0,T,S,2,0.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,?,Y,?,?,?,COIL,3.2,610.0,0.0,Y,0,3,0.6657608695652174,U
117.0,TN,C,A,0.0,45.0,T,S,2,0.0,N,?,D,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,?,Y,?,?,?,SHEET,0.599,520.0,4880.0,Y,0,3,0.7222222222222223,3
118.0,ZS,C,R,0.0,0.0,T,A,2,0.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,?,Y,?,?,?,COIL,0.25,20.0,0.0,Y,0,3,0.4342105263157895,3
119.0,ZS,C,S,0.0,0.0,T,A,2,400.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,V,Y,?,?,?,COIL,0.8,75.0,0.0,Y,0,3,0.7444289693593314,1
121.0,ZS,C,A,0.0,0.0,T,S,2,0.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,V,Y,?,?,?,SHEET,0.7,1300.0,4880.0,Y,0,3,0.2603773584905661,3
122.0,ZS,C,A,0.0,45.0,T,S,2,0.0,N,?,D,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,V,Y,?,?,?,COIL,0.699,1320.0,0.0,Y,0,3,0.3205128205128205,3
123.0,ZS,C,A,4.0,0.0,T,S,2,0.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,V,Y,?,?,?,COIL,1.0,1130.0,0.0,Y,0,3,0.27884615384615385,3
124.0,ZS,C,A,0.0,50.0,T,S,2,0.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,?,?,V,Y,?,?,?,COIL,0.451,1320.0,0.0,Y,0,3,0.27884615384615385,3
125.0,TN,C,A,0.0,0.0,T,S,3,0.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.6,1220.0,0.0,Y,0,3,0.7166666666666667,5
126.0,TN,C,W,0.0,0.0,T,S,3,310.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.599,1275.0,0.0,Y,0,3,0.5,3
127.0,TN,C,A,0.0,0.0,T,S,3,0.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,1.6,610.0,4880.0,Y,0,3,0.5112079701120796,5
128.0,TN,C,R,0.0,0.0,T,S,3,0.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.599,610.0,0.0,Y,0,3,0.6344086021505376,2
129.0,TN,C,R,0.0,0.0,T,S,2,0.0,N,?,G,?,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,2.0,610.0,4170.0,Y,0,3,0.8333333333333333,2
130.0,TN,C,R,0.0,0.0,T,S,2,0.0,N,?,E,?,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.2,1220.0,0.0,Y,0,3,0.3666666666666667,3
131.0,TN,C,K,45.0,0.0,T,S,2,0.0,N,?,E,?,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.09,610.0,0.0,Y,0,3,0.22271386430678464,3
132.0,TN,C,R,0.0,0.0,T,S,2,0.0,N,?,E,?,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,1.599,1300.0,762.0,Y,0,3,0.5208551027516545,2
133.0,TN,C,V,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.201,1525.0,0.0,Y,0,3,0.6344086021505376,2
134.0,TN,C,K,55.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.1,900.0,0.0,Y,0,3,0.22271386430678464,3
135.0,TN,C,R,0.0,0.0,T,S,3,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,2.0,1525.0,612.0,Y,0,3,0.5208551027516545,2
138.0,TN,C,A,0.0,0.0,T,S,3,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.6,610.0,0.0,Y,0,3,0.7166666666666667,5
140.0,TN,C,A,0.0,60.0,T,S,3,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.6,50.0,0.0,Y,0,3,0.24806137601055933,3
142.0,TN,C,R,0.0,0.0,T,A,3,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.4,58.0,0.0,Y,0,3,0.3666666666666667,3
143.0,TN,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,3.2,609.9,0.0,Y,0,3,0.3666666666666667,3
144.0,TN,C,R,0.0,0.0,T,A,2,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.7,1320.0,0.0,Y,0,3,0.3666666666666667,3
145.0,ZS,C,A,0.0,50.0,T,A,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.6,1250.0,0.0,Y,0,3,0.3205128205128205,3
146.0,ZS,C,R,0.0,0.0,T,S,3,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,1.601,830.0,881.0,Y,0,3,0.6180773249738767,2
147.0,ZS,C,M,0.0,0.0,T,S,3,350.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.9,1320.0,0.0,Y,0,3,0.55,3
148.0,ZS,C,V,0.0,0.0,T,S,2,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,2.0,1525.0,0.0,Y,0,3,0.6354166666666666,2
149.0,ZS,C,A,0.0,0.0,T,S,2,0.0,N,?,F,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.699,520.0,762.0,Y,0,3,0.22662055268294357,3
150.0,ZS,C,A,0.0,60.0,T,S,2,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.8,710.1,0.0,Y,0,3,0.2625418060200669,3
151.0,ZS,C,A,0.0,50.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.6,610.0,0.0,Y,0,3,0.2625418060200669,3
152.0,ZS,C,R,0.0,0.0,T,S,2,500.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.6,1320.0,0.0,Y,0,3,0.55,3
153.0,ZS,C,R,0.0,0.0,T,S,3,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.6,610.0,4880.0,Y,0,3,0.775,3
154.0,ZS,C,A,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,1.6,1320.0,1000.0,Y,0,3,0.32704402515723274,3
155.0,ZS,C,A,0.0,0.0,T,S,2,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.7,610.0,4880.0,Y,0,3,0.2603773584905661,3
156.0,ZS,C,A,0.0,45.0,T,S,2,0.0,N,?,D,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.699,1320.0,0.0,N,0,3,0.24652338811630847,3
157.0,ZS,C,A,0.0,85.0,T,S,2,0.0,N,?,G,2,?,Y,Y,M,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,3.201,1000.0,0.0,N,600,3,0.6505376344086021,U
158.0,TN,C,A,0.0,0.0,T,S,3,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.6,1220.0,4880.0,N,0,3,0.5112079701120796,5
159.0,ZS,C,A,0.0,0.0,T,S,3,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.0,75.0,0.0,N,0,3,0.5147058823529411,3
160.0,TN,C,A,0.0,0.0,T,A,1,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.6,1220.0,0.0,N,0,3,0.6333333333333333,5
161.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,3.2,609.9,0.0,N,0,3,0.4789915966386555,3
162.0,TN,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.7,1320.0,0.0,N,0,3,0.21207652752571082,3
163.0,TN,C,A,0.0,70.0,T,S,2,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,2.5,609.9,0.0,N,0,3,0.6666666666666667,3
164.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,F,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.699,609.9,0.0,N,0,3,0.3746630727762803,3
166.0,TN,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.9,966.1,0.0,N,0,3,0.21207652752571082,3
167.0,TN,C,A,0.0,0.0,T,S,3,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.001,610.0,0.0,N,0,3,0.5147058823529411,3
169.0,TN,C,A,0.0,0.0,T,S,3,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.8,50.0,0.0,N,0,3,0.5456140350877193,5
170.0,TN,C,K,45.0,0.0,T,S,3,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.6,610.0,0.0,N,0,3,0.306047197640118,3
171.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,3.2,1320.0,0.0,N,0,3,0.4789915966386555,3
172.0,TN,C,A,0.0,0.0,T,S,3,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.6,610.0,4880.0,N,0,3,0.5112079701120796,5
173.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,F,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.999,1220.0,762.0,N,0,3,0.3746630727762803,3
175.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,1.2,335.0,4170.0,N,0,3,0.5476190476190477,3
176.0,ZS,C,A,0.0,0.0,T,S,5,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,1.2,1250.0,4880.0,N,0,3,0.5142857142857142,3
177.0,ZS,C,W,0.0,0.0,T,S,5,310.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,2.5,1274.9,0.0,N,600,3,0.5833333333333333,3
178.0,ZS,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.7,610.0,0.0,N,0,3,0.21207652752571082,3
179.0,ZS,C,V,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.8,1320.0,1.0,N,0,3,0.8333333333333333,2
180.0,ZS,C,A,0.0,85.0,T,S,2,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,3.2,609.9,0.0,N,0,3,0.6505376344086021,U
181.0,TN,C,A,0.0,0.0,T,S,3,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,1.6,50.0,0.0,N,0,3,0.5456140350877193,5
182.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.699,610.0,4880.0,Y,0,3,0.22662055268294357,3
183.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,1.599,1300.0,4880.0,Y,0,3,0.32704402515723274,3
184.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.7,610.0,4880.0,Y,0,3,0.22662055268294357,3
185.0,TN,C,A,0.0,0.0,T,S,3,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,COIL,0.6,1320.0,0.0,Y,0,3,0.41666666666666663,3
186.0,TN,C,A,0.0,0.0,T,A,2,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.301,610.0,4880.0,Y,0,3,0.5777777777777777,3
187.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,F,2,?,Y,Y,B,Y,?,C,P,Y,?,?,Y,?,V,Y,?,?,?,SHEET,0.6,1220.0,762.0,Y,0,3,0.22662055268294357,3
188.0,ZS,C,R,0.0,0.0,T,S,2,300.0,N,?,F,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,0.8,915.1,0.0,Y,0,3,0.6610956360259981,1
189.0,ZS,C,A,0.0,85.0,T,S,2,0.0,N,?,G,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,4.0,1000.0,0.0,Y,600,3,0.4921710137587575,U
190.0,ZS,C,K,65.0,0.0,T,S,2,0.0,N,?,G,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,1.5,640.0,0.0,Y,0,3,0.23938053097345133,3
191.0,TN,C,A,0.0,0.0,T,S,3,0.0,N,?,G,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,1.2,335.0,612.0,Y,0,3,0.6290622098421541,5
193.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,1.6,1320.0,0.0,Y,0,3,0.306047197640118,3
194.0,TN,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,3.2,1320.0,0.0,Y,0,3,0.306047197640118,3
195.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,G,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,0.4,20.0,0.0,Y,0,3,0.3484848484848485,3
197.0,TN,C,A,0.0,0.0,T,S,2,0.0,N,?,F,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,0.6,610.0,4880.0,Y,0,3,0.32704402515723274,3
199.0,TN,C,A,0.0,45.0,T,S,2,0.0,N,?,D,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,0.3,610.0,762.0,Y,0,3,0.4503968253968254,3
200.0,TN,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,0.699,610.0,0.0,Y,0,3,0.21080910240202275,3
201.0,TN,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,3.2,610.0,762.0,Y,0,3,0.33505782105903836,3
202.0,ZS,C,A,0.0,50.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,0.6,1250.0,0.0,Y,0,3,0.2625418060200669,3
203.0,ZS,C,A,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,1.6,1320.0,0.0,Y,0,3,0.2625418060200669,3
205.0,ZS,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,0.699,610.0,762.0,N,0,3,0.3915094339622641,3
206.0,ZS,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,0.901,966.1,0.0,N,0,3,0.21207652752571082,3
207.0,ZS,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,0.3,595.0,4880.0,N,0,3,0.3666666666666667,3
212.0,ZS,C,R,0.0,0.0,T,S,1,0.0,N,?,G,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,3.2,60.0,0.0,N,0,3,0.6904761904761905,3
214.0,ZS,C,A,0.0,45.0,T,S,1,0.0,N,?,D,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,0.7,1320.0,0.0,N,0,3,0.24652338811630847,3
216.0,ZS,C,A,0.0,45.0,T,S,1,0.0,N,?,D,2,?,Y,Y,B,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,1.6,610.0,762.0,N,0,3,0.38259958071278827,3
217.0,ZS,C,K,55.0,0.0,T,S,1,0.0,N,?,D,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,2.3,900.0,0.0,N,500,3,0.39407304240173324,3
219.0,ZS,C,K,0.0,0.0,T,A,2,0.0,N,?,G,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,0.301,1320.0,4880.0,Y,0,3,0.4861111111111111,3
220.0,ZS,C,A,0.0,50.0,T,A,2,0.0,N,?,G,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,0.601,610.0,0.0,Y,0,3,0.5277777777777778,3
221.0,ZS,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,3.2,1320.0,762.0,Y,0,3,0.4482323232323232,3
222.0,ZS,C,M,0.0,0.0,T,S,2,600.0,N,?,G,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,1.3,1090.0,0.0,Y,0,3,0.6291666666666667,2
223.0,ZS,C,A,0.0,0.0,T,S,2,0.0,N,?,F,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,0.699,520.0,4880.0,Y,0,3,0.38259958071278827,3
224.0,ZS,C,M,0.0,0.0,T,S,2,600.0,N,?,G,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,0.9,610.0,1220.0,Y,0,3,0.6291666666666667,2
225.0,ZS,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,3.2,1300.0,762.0,Y,0,3,0.4482323232323232,3
226.0,ZS,C,M,0.0,0.0,T,S,2,350.0,N,?,G,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,1.399,609.9,0.0,Y,0,3,0.7321428571428572,3
228.0,ZS,C,A,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,0.699,610.0,0.0,N,0,3,0.306047197640118,3
229.0,ZS,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,0.7,1220.0,0.0,N,0,3,0.24652338811630847,3
230.0,ZS,C,R,0.0,0.0,T,S,2,0.0,N,?,E,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,0.699,1320.0,0.0,N,0,3,0.24652338811630847,3
231.0,ZS,C,A,0.0,45.0,T,S,2,0.0,N,?,D,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,0.599,610.0,761.0,N,0,3,0.38259958071278827,3
232.0,ZS,C,A,0.0,0.0,T,S,2,0.0,N,?,F,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,0.699,610.0,400.0,N,0,3,0.38259958071278827,3
233.0,ZS,C,A,0.0,45.0,T,S,2,0.0,N,?,D,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,1.6,1320.0,612.0,N,0,3,0.38259958071278827,3
234.0,TN,C,A,0.0,0.0,T,A,1,0.0,N,?,D,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,SHEET,0.5,609.9,612.0,N,0,3,0.7749999999999999,5
236.0,TN,C,K,65.0,0.0,T,A,1,0.0,N,?,D,2,?,Y,Y,M,Y,?,C,P,Y,?,Y,Y,?,V,Y,?,?,?,COIL,3.2,640.0,0.0,N,500,3,0.39407304240173324,3
