% 1. Title: Contraceptive Method Choice
%
% 2. Sources:
%    (a) Origin:  This dataset is a subset of the 1987 National Indonesia
%                 Contraceptive Prevalence Survey
%    (b) Creator: Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Donor:   Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Date:    June 7, 1997
%
% 3. Past Usage:
%    Lim, T.-S., Loh, W.-Y. & Shih, Y.-S. (1999). A Comparison of
%    Prediction Accuracy, Complexity, and Training Time of Thirty-three
%    Old and New Classification Algorithms. Machine Learning. Forthcoming.
%    (ftp://ftp.stat.wisc.edu/pub/loh/treeprogs/quest1.7/mach1317.pdf or
%    (http://www.stat.wisc.edu/~limt/mach1317.pdf)
%
% 4. Relevant Information:
%    This dataset is a subset of the 1987 National Indonesia Contraceptive
%    Prevalence Survey. The samples are married women who were either not
%    pregnant or do not know if they were at the time of interview. The
%    problem is to predict the current contraceptive method choice
%    (no use, long-term methods, or short-term methods) of a woman based
%    on her demographic and socio-economic characteristics.
%
% 5. Number of Instances: 1473
%
% 6. Number of Attributes: 10 (including the class attribute)
%
% 7. Attribute Information:
%
%    1. Wife's age                     (numerical)
%    2. Wife's education               (categorical)      1=low, 2, 3, 4=high
%    3. Husband's education            (categorical)      1=low, 2, 3, 4=high
%    4. Number of children ever born   (numerical)
%    5. Wife's religion                (binary)           0=Non-Islam, 1=Islam
%    6. Wife's now working?            (binary)           0=Yes, 1=No
%    7. Husband's occupation           (categorical)      1, 2, 3, 4
%    8. Standard-of-living index       (categorical)      1=low, 2, 3, 4=high
%    9. Media exposure                 (binary)           0=Good, 1=Not good
%    10. Contraceptive method used     (class attribute)  1=No-use
%                                                         2=Long-term
%                                                         3=Short-term
%
% 8. Missing Attribute Values: None
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%
@RELATION cmc

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE Wifes_age INTEGER
@ATTRIBUTE Wifes_education {1, 2, 3, 4}
@ATTRIBUTE Husbands_education {1, 2, 3, 4}
@ATTRIBUTE Number_of_children_ever_born INTEGER
@ATTRIBUTE Wifes_religion {0, 1}
@ATTRIBUTE "Wifes_now_working%3F" {0, 1}
@ATTRIBUTE Husbands_occupation {1, 2, 3, 4}
@ATTRIBUTE Standard-of-living_index {1, 2, 3, 4}
@ATTRIBUTE Media_exposure {0, 1}
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Contraceptive_method_used {1, 2, 3}

@DATA
439.0,30,2,4,1,1,0,3,4,0,0.519753086419753,2
440.0,32,4,4,4,1,1,2,4,0,0.5130407124681934,2
441.0,48,4,3,7,1,0,2,4,0,0.5676591700981946,2
442.0,46,4,4,2,1,0,1,4,0,0.6944444444444444,2
445.0,33,2,2,6,1,0,3,4,0,0.7454545454545455,2
446.0,39,4,4,3,1,1,1,4,0,0.6594746716697937,2
447.0,35,4,4,5,0,0,1,4,0,0.6380407124681934,2
448.0,36,4,4,3,0,1,1,3,0,0.48804071246819336,2
449.0,20,3,4,1,1,1,2,4,0,0.7589041095890411,2
450.0,23,4,4,1,1,1,3,4,0,0.702020202020202,2
451.0,26,2,4,2,1,1,1,3,0,0.7611940298507462,2
452.0,25,3,3,1,1,1,3,1,0,0.8354037267080745,2
453.0,31,4,4,1,1,1,1,4,0,0.49118165784832446,2
455.0,32,3,3,2,1,0,3,4,0,0.55470737913486,2
457.0,40,4,4,3,1,1,1,4,0,0.5660894929559983,2
458.0,46,4,4,4,1,1,1,4,0,0.5676591700981946,2
459.0,42,4,4,8,0,1,1,4,0,0.5660894929559983,2
460.0,39,4,4,4,1,0,1,4,0,0.6594746716697937,2
461.0,34,4,4,2,1,1,1,4,0,0.6153134397409207,2
462.0,36,4,4,3,1,1,1,4,0,0.4213740458015267,2
463.0,37,4,4,3,1,1,1,4,0,0.4649637893912703,2
464.0,36,4,4,4,0,1,1,4,0,0.6388888888888888,2
465.0,38,4,4,2,1,1,1,4,0,0.8263888888888888,2
466.0,27,3,3,1,0,0,2,4,0,0.6818181818181819,2
467.0,37,4,3,8,1,1,1,4,0,0.6135265700483092,2
469.0,42,2,4,8,1,1,1,4,0,0.5660894929559983,2
471.0,34,2,3,2,1,1,3,3,0,0.6428571428571429,2
472.0,34,4,4,4,1,1,3,3,0,0.3880407124681934,2
474.0,47,4,4,8,1,1,1,4,0,0.5676591700981946,2
475.0,34,4,4,3,1,1,1,4,0,0.6153134397409207,2
477.0,21,4,4,1,1,1,1,4,0,0.7589041095890411,2
478.0,42,4,4,6,1,1,1,3,0,0.5660894929559983,2
479.0,44,4,4,4,1,0,2,3,0,0.578048780487805,2
480.0,19,4,4,1,1,1,2,3,0,0.7589041095890411,2
481.0,35,1,3,7,1,0,2,3,1,0.6212121212121212,2
482.0,24,4,4,1,1,1,3,2,0,0.702020202020202,2
484.0,31,3,3,2,1,0,3,3,0,0.49118165784832446,2
485.0,47,3,4,11,1,0,2,3,0,0.5812745869394178,2
486.0,38,4,4,6,1,0,3,3,0,0.4532581037725412,2
488.0,35,3,3,4,1,1,3,2,0,0.6380407124681934,2
490.0,23,4,3,3,1,1,3,3,0,0.7478070175438596,2
492.0,37,4,4,3,1,1,1,4,0,0.4649637893912703,2
493.0,39,4,4,5,1,1,2,4,0,0.4532581037725412,2
494.0,25,4,4,2,1,1,2,4,0,0.702020202020202,2
497.0,26,4,4,1,0,1,2,4,0,0.7043758480325644,2
501.0,29,4,4,2,1,0,1,3,0,0.5025974025974026,2
502.0,37,2,3,7,1,1,3,4,0,0.6135265700483092,2
503.0,28,3,3,3,1,1,1,2,0,0.8308189655172413,2
504.0,40,2,3,6,1,1,1,2,0,0.55470737913486,2
506.0,22,4,4,1,1,1,1,2,0,0.702020202020202,2
507.0,35,3,4,5,1,0,1,3,1,0.55470737913486,2
508.0,32,4,4,3,0,1,3,3,0,0.4213740458015267,2
509.0,35,4,4,5,1,0,1,3,0,0.39163783477035163,2
510.0,29,4,4,2,1,1,1,4,0,0.474025974025974,2
513.0,36,4,4,3,1,0,2,4,0,0.6023264267539077,2
514.0,32,4,4,2,1,0,1,4,0,0.6320346320346321,2
519.0,43,2,4,13,1,1,2,3,0,0.8464285714285715,2
520.0,35,3,3,6,1,1,2,3,0,0.6380407124681934,2
522.0,25,3,1,4,1,1,3,1,0,0.7279040404040404,2
523.0,26,3,3,2,1,1,3,2,0,0.7279040404040404,2
524.0,24,4,4,1,1,1,3,4,0,0.702020202020202,2
525.0,22,3,4,1,1,1,4,4,0,0.702020202020202,2
526.0,33,2,3,5,1,0,2,1,0,0.7454545454545455,2
527.0,45,3,3,7,1,1,3,4,0,0.5702056432329029,2
528.0,29,4,4,2,1,0,1,3,0,0.5025974025974026,2
529.0,47,2,2,7,1,1,2,4,0,0.6066202090592334,2
530.0,36,3,2,6,1,1,3,2,0,0.6313131313131313,2
531.0,45,3,3,8,1,1,2,3,0,0.5702056432329029,2
532.0,47,4,4,6,1,0,1,4,0,0.5676591700981946,2
533.0,43,3,4,2,1,0,2,4,0,0.7394736842105263,2
534.0,44,4,4,7,1,1,3,2,0,0.5660894929559983,2
535.0,24,2,4,2,1,1,3,3,0,0.7380536130536131,2
536.0,28,4,4,2,1,0,1,3,0,0.474025974025974,2
538.0,31,3,4,4,1,1,1,3,0,0.5666666666666667,2
539.0,27,4,4,3,1,1,1,4,0,0.7043758480325644,2
540.0,27,3,3,1,1,0,3,4,0,0.7043758480325644,2
541.0,26,4,4,1,1,0,1,3,0,0.7043758480325644,2
542.0,36,3,4,7,1,1,2,2,0,0.7166666666666667,2
543.0,35,4,4,4,0,1,3,3,0,0.8111111111111111,2
544.0,38,4,4,6,1,1,3,3,0,0.4532581037725412,2
545.0,44,4,4,7,1,1,2,4,0,0.5702056432329029,2
548.0,41,4,4,4,1,1,1,4,0,0.5660894929559983,2
549.0,41,3,4,5,1,1,1,3,0,0.5660894929559983,2
550.0,24,4,4,1,1,0,1,4,0,0.702020202020202,2
551.0,33,4,4,3,1,1,3,3,0,0.4213740458015267,2
552.0,29,4,4,3,1,0,3,3,0,0.6457960644007156,2
553.0,47,4,4,4,1,0,1,4,0,0.578048780487805,2
554.0,28,4,4,4,1,1,1,3,0,0.8298109010011123,2
555.0,21,2,2,1,1,1,3,2,0,0.7761904761904761,2
556.0,32,3,3,6,1,0,3,3,0,0.7454545454545455,2
557.0,30,3,4,2,1,1,1,4,0,0.6697530864197531,2
558.0,37,4,4,5,1,1,3,4,0,0.55470737913486,2
560.0,38,4,4,3,1,0,1,4,0,0.6594746716697937,2
561.0,49,3,3,11,1,1,1,4,0,0.6532258064516129,2
562.0,41,3,3,5,1,1,1,4,0,0.5660894929559983,2
563.0,43,3,4,5,1,1,3,2,1,0.5660894929559983,2
564.0,47,1,1,10,1,1,3,3,0,0.5812745869394178,2
565.0,22,4,4,1,1,1,1,3,0,0.702020202020202,2
566.0,27,4,4,1,0,0,1,4,0,0.6818181818181819,2
567.0,34,3,4,2,0,1,2,3,0,0.8111111111111111,2
570.0,36,4,4,3,0,1,2,4,0,0.48804071246819336,2
571.0,21,4,4,1,1,1,2,1,0,0.7588383838383839,2
572.0,36,3,4,4,0,0,2,4,0,0.55470737913486,2
573.0,25,2,3,1,1,0,4,4,0,0.7043758480325644,2
575.0,32,4,4,4,0,0,2,4,0,0.55470737913486,2
576.0,41,4,4,4,0,0,2,4,0,0.5660894929559983,2
577.0,43,4,4,3,0,1,1,4,0,0.6894736842105263,2
578.0,35,4,4,3,1,1,2,3,0,0.55470737913486,2
579.0,24,4,4,2,1,0,1,3,0,0.702020202020202,2
581.0,48,4,4,7,0,1,1,4,0,0.5676591700981946,2
582.0,28,4,4,2,1,1,1,3,0,0.5692640692640693,2
583.0,24,4,4,1,1,1,1,4,0,0.702020202020202,2
584.0,42,4,4,3,1,0,1,4,0,0.6783625730994152,2
585.0,39,4,4,3,1,1,1,4,0,0.6594746716697937,2
586.0,24,4,4,1,1,1,1,4,0,0.702020202020202,2
588.0,29,4,4,2,1,1,3,4,0,0.7083333333333333,2
589.0,44,4,4,5,1,1,1,4,0,0.578048780487805,2
590.0,17,4,4,1,1,1,2,4,0,0.803921568627451,2
591.0,35,3,4,3,1,1,2,2,0,0.55470737913486,2
592.0,32,3,4,5,1,1,1,2,0,0.5130407124681934,2
593.0,27,4,4,2,1,0,1,3,0,0.474025974025974,2
594.0,44,4,4,4,1,1,1,4,0,0.5693531283138918,2
596.0,40,4,4,6,1,1,1,3,0,0.55470737913486,2
597.0,44,4,4,3,1,1,1,4,0,0.5693531283138918,2
598.0,33,4,4,5,1,1,2,4,0,0.5130407124681934,2
599.0,35,2,4,3,0,0,3,4,1,0.8111111111111111,2
600.0,31,4,2,2,0,1,1,3,0,0.5864197530864197,2
601.0,37,4,4,3,0,1,3,4,0,0.55470737913486,2
602.0,45,4,4,3,0,1,2,4,0,0.7708333333333333,2
603.0,26,4,4,2,0,1,1,4,0,0.7043758480325644,2
605.0,30,4,4,1,0,1,2,4,0,0.49118165784832446,2
607.0,33,3,4,3,0,1,2,4,0,0.48804071246819336,2
608.0,41,4,4,5,0,1,2,4,0,0.5660894929559983,2
609.0,45,3,3,6,0,1,2,4,0,0.5702056432329029,2
610.0,48,4,4,6,0,1,2,4,0,0.5676591700981946,2
612.0,37,4,4,4,0,0,2,4,0,0.55470737913486,2
613.0,46,4,4,3,0,0,1,4,0,0.6944444444444444,2
614.0,38,4,4,4,0,1,3,4,0,0.4594692838967648,2
615.0,30,3,4,7,1,1,2,4,0,0.7454545454545455,2
617.0,35,2,2,6,1,1,3,4,0,0.5984848484848485,2
618.0,34,4,4,6,1,1,3,4,0,0.55470737913486,2
619.0,37,4,4,4,1,1,1,4,0,0.4649637893912703,2
620.0,38,4,4,6,1,1,1,4,0,0.4532581037725412,2
621.0,30,3,3,2,1,1,2,3,0,0.49118165784832446,2
622.0,46,4,4,4,1,1,1,4,0,0.5676591700981946,2
623.0,31,4,4,3,0,1,2,4,0,0.6457960644007156,2
624.0,41,4,4,6,0,1,1,4,0,0.5660894929559983,2
626.0,32,4,4,2,0,0,2,4,0,0.6320346320346321,2
627.0,44,4,4,4,1,1,1,4,0,0.5693531283138918,2
628.0,39,4,4,4,0,1,1,4,0,0.6594746716697937,2
629.0,39,4,4,5,1,1,1,4,0,0.4532581037725412,2
630.0,45,4,4,4,1,1,1,4,0,0.5693531283138918,2
631.0,33,4,4,3,1,1,1,4,0,0.6161616161616161,2
632.0,39,4,4,3,0,1,1,4,0,0.6594746716697937,2
634.0,34,3,3,6,1,1,3,4,0,0.55470737913486,2
636.0,34,2,2,8,1,1,2,2,0,0.55470737913486,2
637.0,27,3,2,5,1,1,2,4,0,0.8243331164606376,2
638.0,47,1,1,8,1,1,3,4,1,0.6066202090592334,2
639.0,25,2,4,3,1,1,1,4,1,0.7281280547409579,2
640.0,24,3,4,5,1,1,1,2,1,0.7279040404040404,2
641.0,41,4,4,4,1,0,1,4,0,0.5660894929559983,2
642.0,29,3,3,4,1,1,3,4,0,0.4875769186114014,3
643.0,27,2,2,5,1,1,3,1,0,0.45504198939313445,3
644.0,40,3,4,5,1,1,1,2,0,0.4594607049281774,3
645.0,30,2,2,6,1,1,3,1,0,0.5654989965334793,3
646.0,24,4,4,1,1,0,1,4,0,0.5416666666666666,3
647.0,36,4,4,2,1,0,1,4,0,0.46939921392476136,3
648.0,17,2,2,1,1,1,3,2,0,0.628668363019508,3
649.0,28,1,2,4,1,1,2,3,0,0.45504198939313445,3
650.0,27,2,4,1,1,1,1,4,0,0.8444444444444444,3
651.0,21,3,3,1,1,1,3,3,0,0.4536683630195081,3
654.0,29,2,4,3,1,0,3,3,0,0.41900989241725656,3
658.0,32,2,3,5,1,0,2,3,0,0.451213282247765,3
659.0,27,3,3,1,1,0,3,3,0,0.7833333333333333,3
660.0,25,2,3,1,1,1,3,1,0,0.6290760869565217,3
661.0,43,4,4,3,1,1,1,4,0,0.7506852526418293,3
663.0,30,4,4,1,1,1,1,4,0,0.7275042444821731,3
664.0,29,1,4,3,1,1,4,4,1,0.42264185367633644,3
665.0,33,3,4,8,1,1,3,4,0,0.5570956351889416,3
666.0,37,3,4,5,1,0,2,4,0,0.4622620212205584,3
667.0,27,2,4,3,1,1,4,4,0,0.45504198939313445,3
668.0,33,2,4,3,1,1,2,4,0,0.35121328224776505,3
669.0,35,2,3,6,1,0,3,3,0,0.4594607049281774,3
670.0,20,3,3,2,1,1,2,4,0,0.5,3
671.0,26,2,4,3,1,1,3,4,0,0.6666666666666667,3
672.0,24,3,3,2,1,1,3,3,0,0.4100660066006601,3
673.0,45,1,3,3,1,1,3,2,0,0.7871634802965275,3
674.0,34,3,4,4,1,1,1,3,0,0.6692307692307693,3
676.0,33,4,4,5,1,1,1,4,0,0.4164306735521129,3
677.0,33,3,3,8,1,1,3,4,0,0.5570956351889416,3
678.0,24,3,4,3,1,1,1,4,0,0.5416666666666666,3
679.0,30,2,2,4,1,1,2,1,0,0.451213282247765,3
680.0,27,2,4,4,1,1,2,1,0,0.45504198939313445,3
681.0,23,4,3,1,1,1,2,2,0,0.4054010362868348,3
682.0,35,4,4,4,1,1,1,4,0,0.4622620212205584,3
683.0,35,4,4,1,0,1,1,4,0,0.7166666666666667,3
686.0,33,3,3,3,1,1,3,3,0,0.575,3
687.0,36,4,4,6,0,1,1,2,1,0.5654989965334793,3
691.0,29,2,4,3,1,1,3,3,0,0.41900989241725656,3
693.0,34,2,3,2,1,1,2,3,0,0.5654989965334793,3
695.0,22,4,4,1,1,1,2,3,0,0.4054010362868348,3
697.0,27,3,4,2,1,1,3,2,0,0.5555555555555556,3
698.0,27,4,4,2,1,1,1,4,0,0.475,3
699.0,39,4,3,1,1,0,2,2,0,0.6280487804878049,3
700.0,21,4,4,1,1,1,3,1,0,0.6064461407972859,3
701.0,36,2,3,7,1,1,3,3,0,0.4594607049281774,3
702.0,29,1,2,5,1,0,1,2,0,0.5892857142857143,3
704.0,22,3,2,2,1,1,2,1,0,0.42126095561210064,3
705.0,20,2,3,1,1,1,2,1,0,0.46590909090909094,3
706.0,33,3,4,4,1,0,2,4,0,0.4164306735521129,3
707.0,27,3,3,3,1,1,2,3,0,0.45504198939313445,3
708.0,25,4,4,3,1,1,1,4,0,0.7,3
709.0,25,4,3,2,1,1,3,3,0,0.4122589890568004,3
710.0,32,2,3,4,1,1,3,2,0,0.5012132822477651,3
711.0,39,3,4,2,1,1,1,3,0,0.6280487804878049,3
712.0,31,3,3,3,1,1,2,1,1,0.46659789763238047,3
713.0,26,4,4,4,1,1,3,4,0,0.45504198939313445,3
714.0,30,3,3,7,1,1,3,4,0,0.5654989965334793,3
715.0,43,3,3,5,1,0,3,3,0,0.7701180257510729,3
716.0,34,2,4,4,1,1,3,3,0,0.451213282247765,3
718.0,32,4,4,3,0,1,1,4,0,0.4409568719913548,3
719.0,41,4,4,5,1,1,1,4,0,0.7506852526418293,3
720.0,32,4,4,3,0,1,1,4,0,0.4409568719913548,3
721.0,46,4,4,4,1,1,1,4,0,0.788758376628266,3
722.0,40,3,4,3,1,0,1,4,0,0.7506852526418293,3
723.0,21,4,4,1,1,1,2,3,0,0.5370016963528415,3
724.0,32,4,4,3,1,1,1,4,0,0.4409568719913548,3
725.0,25,4,4,1,0,1,3,3,0,0.6142857142857143,3
727.0,21,2,3,1,1,0,3,2,0,0.6858112201623652,3
729.0,32,4,4,4,1,1,1,3,0,0.5238095238095238,3
730.0,30,4,4,2,1,0,2,2,0,0.41900989241725656,3
731.0,25,1,2,2,1,1,2,1,0,0.6290760869565217,3
733.0,19,2,4,1,1,1,2,3,0,0.46590909090909094,3
736.0,19,3,3,3,1,1,2,3,0,0.5416666666666666,3
737.0,27,2,2,5,1,1,3,3,0,0.45504198939313445,3
739.0,32,4,4,2,1,0,1,3,0,0.6161616161616161,3
741.0,23,3,4,1,1,1,2,3,0,0.4054010362868348,3
742.0,34,2,4,7,1,1,2,3,0,0.6058823529411765,3
743.0,27,2,4,1,1,1,3,3,0,0.49673202614379086,3
744.0,37,4,4,4,1,1,3,2,0,0.5178799489144317,3
745.0,26,3,4,4,1,1,2,3,0,0.45504198939313445,3
746.0,31,2,3,7,1,1,3,3,0,0.5654989965334793,3
747.0,44,4,4,11,1,1,1,4,0,0.7774232205562678,3
748.0,35,3,4,4,1,1,1,4,0,0.4622620212205584,3
749.0,23,4,4,2,1,1,3,4,0,0.4100660066006601,3
751.0,24,4,4,2,1,1,1,4,0,0.5833333333333334,3
752.0,39,4,4,3,1,1,2,4,0,0.6666666666666667,3
754.0,24,2,3,2,1,1,2,1,0,0.6290760869565217,3
755.0,35,4,4,4,1,1,1,4,0,0.4622620212205584,3
756.0,35,4,4,6,1,1,1,4,0,0.6388888888888888,3
757.0,34,4,4,2,1,1,3,3,0,0.6692307692307693,3
759.0,28,4,4,1,1,1,1,3,0,0.65,3
762.0,28,2,2,5,1,0,2,4,0,0.4953350296861747,3
763.0,22,3,4,3,1,1,2,3,0,0.42866836301950806,3
764.0,26,3,3,3,1,1,3,3,0,0.4122589890568004,3
765.0,30,3,4,4,1,1,3,3,0,0.41900989241725656,3
766.0,38,4,4,5,1,1,2,3,0,0.4594607049281774,3
767.0,44,4,4,8,1,1,2,4,0,0.7774232205562678,3
769.0,34,4,4,3,1,1,1,4,0,0.538713282247765,3
770.0,26,4,4,3,1,1,3,4,0,0.45504198939313445,3
771.0,20,4,4,2,1,1,1,3,0,0.5370016963528415,3
772.0,39,4,4,2,0,1,1,3,0,0.6280487804878049,3
774.0,32,4,4,2,1,0,3,4,0,0.5512132822477651,3
775.0,48,3,4,8,1,0,1,4,0,0.7774232205562678,3
776.0,39,4,3,4,1,1,3,4,0,0.65,3
777.0,37,4,4,3,1,0,1,4,0,0.6413043478260869,3
778.0,33,4,4,2,0,0,1,3,0,0.6022727272727273,3
779.0,32,4,4,3,1,0,1,4,0,0.4409568719913548,3
780.0,25,4,4,2,1,1,1,3,0,0.48235294117647054,3
781.0,37,4,4,3,1,1,2,4,0,0.4622620212205584,3
782.0,40,4,4,4,1,1,1,4,0,0.7506852526418293,3
783.0,38,4,4,6,1,1,2,4,0,0.4832474226804124,3
785.0,27,3,3,3,1,1,2,2,0,0.45504198939313445,3
787.0,22,2,2,2,1,1,2,3,0,0.4054010362868348,3
788.0,30,3,4,3,1,1,2,3,0,0.5178799489144317,3
791.0,31,3,4,5,1,1,3,1,0,0.46659789763238047,3
792.0,30,3,3,3,1,0,3,2,0,0.43330283448657103,3
793.0,44,3,4,5,1,0,1,4,0,0.7506852526418293,3
794.0,24,3,3,3,1,0,2,1,0,0.548668363019508,3
795.0,19,4,4,2,1,1,1,4,0,0.5370016963528415,3
796.0,28,4,4,5,1,1,2,4,0,0.45504198939313445,3
797.0,27,4,4,1,0,0,1,3,0,0.48589191774270685,3
798.0,29,3,3,3,1,1,2,1,0,0.6630136986301369,3
799.0,37,4,4,3,1,1,2,4,0,0.4622620212205584,3
800.0,32,2,2,8,1,1,2,1,0,0.5654989965334793,3
802.0,33,2,3,7,1,0,3,1,0,0.5654989965334793,3
804.0,36,2,2,5,1,1,3,4,0,0.4594607049281774,3
805.0,33,2,4,3,1,1,3,4,0,0.35121328224776505,3
806.0,35,4,4,2,1,0,1,4,0,0.46939921392476136,3
807.0,25,2,3,4,1,1,3,3,0,0.5508905852417303,3
808.0,29,2,4,4,1,0,2,4,0,0.6607142857142857,3
809.0,23,3,3,1,1,1,2,2,0,0.4054010362868348,3
810.0,19,3,3,1,1,1,2,1,0,0.46590909090909094,3
811.0,35,1,2,6,1,1,2,2,1,0.4594607049281774,3
812.0,25,3,3,3,1,1,3,2,0,0.548668363019508,3
813.0,40,3,4,6,1,1,1,3,0,0.4594607049281774,3
814.0,17,3,4,1,1,1,2,1,0,0.6333333333333333,3
815.0,25,2,4,3,1,1,3,3,0,0.4054010362868348,3
816.0,24,3,3,1,1,1,3,2,0,0.7043269230769231,3
817.0,23,4,4,1,1,1,3,3,0,0.5,3
818.0,25,2,4,3,1,1,3,2,0,0.4054010362868348,3
819.0,30,1,3,4,1,1,3,4,0,0.42264185367633644,3
820.0,31,1,1,3,1,1,4,2,1,0.5178799489144317,3
821.0,26,3,4,2,1,1,3,3,0,0.5021929824561403,3
823.0,30,3,3,3,1,1,3,1,0,0.451213282247765,3
824.0,29,3,4,5,1,1,1,2,0,0.5286683630195081,3
826.0,26,3,4,2,1,1,1,3,0,0.625,3
828.0,35,4,4,3,1,1,1,4,0,0.46939921392476136,3
829.0,22,4,4,1,1,0,2,4,0,0.6931818181818181,3
831.0,29,2,3,5,1,1,2,4,0,0.45504198939313445,3
834.0,41,1,4,9,1,1,2,1,0,0.8504273504273505,3
835.0,37,2,4,3,1,1,2,3,0,0.5812873258128732,3
836.0,27,4,4,3,1,1,3,4,1,0.4122589890568004,3
838.0,37,4,4,6,1,0,3,4,0,0.4594607049281774,3
839.0,25,3,3,3,1,1,2,1,0,0.548668363019508,3
840.0,32,4,3,3,1,1,2,4,0,0.4409568719913548,3
841.0,34,1,4,4,1,1,3,4,1,0.451213282247765,3
843.0,28,3,4,2,1,1,3,4,0,0.5447154471544715,3
844.0,24,3,4,1,1,1,3,4,0,0.625,3
845.0,32,2,3,4,1,0,2,2,0,0.5012132822477651,3
846.0,22,1,2,3,1,1,3,1,1,0.42126095561210064,3
847.0,25,3,3,1,1,1,2,1,0,0.7043269230769231,3
849.0,38,2,3,3,1,1,2,4,0,0.5812873258128732,3
852.0,29,3,3,4,1,1,3,4,0,0.4875769186114014,3
854.0,29,3,3,6,1,1,3,3,0,0.45504198939313445,3
855.0,26,3,4,3,1,1,3,3,0,0.4122589890568004,3
856.0,28,2,3,3,1,1,3,4,0,0.45504198939313445,3
857.0,27,4,4,1,0,1,3,4,0,0.6355263157894737,3
858.0,29,2,4,2,1,1,3,2,0,0.47085683588503896,3
859.0,24,3,4,2,1,1,3,3,0,0.4100660066006601,3
860.0,29,3,4,3,1,1,3,2,0,0.613013698630137,3
861.0,38,3,4,7,1,1,3,2,0,0.5833333333333334,3
862.0,23,3,2,2,1,0,3,2,0,0.4054010362868348,3
863.0,20,4,3,1,1,1,3,4,0,0.5,3
864.0,32,1,4,4,1,1,3,2,0,0.5012132822477651,3
865.0,25,2,3,2,1,1,3,1,0,0.6290760869565217,3
867.0,23,1,2,3,1,1,3,2,1,0.42126095561210064,3
869.0,28,3,4,5,1,1,2,4,0,0.45504198939313445,3
870.0,22,4,4,3,1,1,3,2,0,0.4120016963528414,3
871.0,28,2,4,4,1,1,3,4,0,0.45504198939313445,3
873.0,26,2,3,2,1,1,3,3,0,0.49673202614379086,3
874.0,24,4,3,3,1,1,3,3,0,0.4953350296861747,3
877.0,42,4,4,5,1,1,1,4,0,0.7506852526418293,3
878.0,27,4,4,2,1,1,3,4,0,0.4122589890568004,3
880.0,21,3,4,1,1,1,3,2,0,0.4953350296861747,3
881.0,21,1,3,1,1,1,3,3,1,0.65,3
882.0,22,3,4,1,1,1,3,3,0,0.5961538461538461,3
883.0,28,3,3,4,1,1,3,3,0,0.4953350296861747,3
885.0,23,3,2,1,1,1,3,3,0,0.4953350296861747,3
886.0,28,3,3,2,0,1,2,3,0,0.6388888888888888,3
887.0,30,4,4,3,0,0,2,4,0,0.5416666666666666,3
888.0,25,3,4,3,1,0,3,4,0,0.4054010362868348,3
889.0,33,4,4,4,1,1,2,3,0,0.4164306735521129,3
891.0,30,4,4,2,0,0,3,3,0,0.41900989241725656,3
892.0,22,2,4,1,1,1,3,3,0,0.5961538461538461,3
893.0,38,3,3,2,0,1,3,4,0,0.6280487804878049,3
894.0,35,4,3,2,0,1,3,4,0,0.7166666666666667,3
896.0,39,4,4,2,0,1,3,4,0,0.6280487804878049,3
897.0,47,4,3,4,1,1,1,3,0,0.788758376628266,3
898.0,38,4,4,2,1,0,1,4,0,0.6413043478260869,3
899.0,43,4,4,5,1,1,1,4,0,0.7506852526418293,3
900.0,21,3,3,1,1,1,2,2,0,0.5286683630195081,3
901.0,30,3,4,2,1,1,1,2,0,0.7333333333333334,3
903.0,22,4,4,1,0,1,3,1,0,0.6064461407972859,3
904.0,25,1,2,3,1,1,2,3,0,0.5508905852417303,3
905.0,22,1,3,2,1,1,3,2,0,0.4953350296861747,3
906.0,28,4,4,4,1,1,2,3,0,0.5286683630195081,3
907.0,25,3,3,2,1,1,2,3,0,0.5,3
908.0,26,4,4,2,1,0,3,3,0,0.4122589890568004,3
909.0,31,3,3,3,1,1,3,1,1,0.46659789763238047,3
910.0,32,1,3,4,1,1,3,3,0,0.5012132822477651,3
913.0,28,4,4,2,1,1,1,4,0,0.6210526315789473,3
915.0,47,4,4,5,1,1,1,3,0,0.788758376628266,3
916.0,26,4,4,2,1,0,1,4,0,0.5416666666666666,3
917.0,22,3,4,2,0,1,3,4,0,0.5,3
918.0,30,4,4,2,1,1,4,3,0,0.451213282247765,3
921.0,45,3,4,2,0,1,3,3,0,0.7840743364306846,3
922.0,35,1,2,5,1,1,2,2,1,0.4594607049281774,3
923.0,21,2,2,1,1,1,3,2,0,0.42866836301950806,3
924.0,32,1,2,6,0,1,2,3,0,0.5654989965334793,3
925.0,32,3,4,5,0,1,3,4,0,0.451213282247765,3
926.0,46,2,3,6,0,0,3,4,0,0.7774232205562678,3
928.0,36,4,4,3,0,1,3,4,0,0.7166666666666667,3
929.0,37,3,4,3,0,1,3,4,0,0.4622620212205584,3
930.0,37,3,4,4,0,1,2,4,0,0.4622620212205584,3
931.0,35,4,4,3,0,1,3,4,0,0.7166666666666667,3
932.0,29,2,3,4,1,1,3,2,0,0.41900989241725656,3
936.0,43,3,3,2,0,0,3,4,0,0.782618025751073,3
937.0,28,4,4,3,0,0,3,4,0,0.48589191774270685,3
