% %  1. Title of Database: Abalone data
% %
% %  2. Sources:
% %
% %     (a) Original owners of database:
% %  	Marine Resources Division
% %  	Marine Research Laboratories - Taroona
% %  	Department of Primary Industry and Fisheries, Tasmania
% %  	GPO Box 619F, Hobart, Tasmania 7001, Australia
% %  	(contact: Warwick Nash +61 02 277277, wnash@dpi.tas.gov.au)
% %
% %     (b) Donor of database:
% %  	Sam Waugh (Sam.Waugh@cs.utas.edu.au)
% %  	Department of Computer Science, University of Tasmania
% %  	GPO Box 252C, Hobart, Tasmania 7001, Australia
% %
% %     (c) Date received: December 1995
% %
% %
% %  3. Past Usage:
% %
% %     Sam Waugh (1995) "Extending and benchmarking Cascade-Correlation", PhD
% %     thesis, Computer Science Department, University of Tasmania.
% %
% %     -- Test set performance (final 1044 examples, first 3133 used for training):
% %  	24.86% Cascade-Correlation (no hidden nodes)
% %  	26.25% Cascade-Correlation (5 hidden nodes)
% %  	21.5%  C4.5
% %  	 0.0%  Linear Discriminate Analysis
% %  	 3.57% k=5 Nearest Neighbour
% %        (Problem encoded as a classification task)
% %
% %     -- Data set samples are highly overlapped.  Further information is required
% %  	to separate completely using affine combinations.  Other restrictions
% %  	to data set examined.
% %
% %     David Clark, Zoltan Schreter, Anthony Adams "A Quantitative Comparison of
% %     Dystal and Backpropagation", submitted to the Australian Conference on
% %     Neural Networks (ACNN'96). Data set treated as a 3-category classification
% %     problem (grouping ring classes 1-8, 9 and 10, and 11 on).
% %
% %     -- Test set performance (3133 training, 1044 testing as above):
% %  	64%    Backprop
% %  	55%    Dystal
% %     -- Previous work (Waugh, 1995) on same data set:
% %  	61.40% Cascade-Correlation (no hidden nodes)
% %  	65.61% Cascade-Correlation (5 hidden nodes)
% %  	59.2%  C4.5
% %  	32.57% Linear Discriminate Analysis
% %  	62.46% k=5 Nearest Neighbour
% %
% %
% %  4. Relevant Information Paragraph:
% %
% %     Predicting the age of abalone from physical measurements.  The age of
% %     abalone is determined by cutting the shell through the cone, staining it,
% %     and counting the number of rings through a microscope -- a boring and
% %     time-consuming task.  Other measurements, which are easier to obtain, are
% %     used to predict the age.  Further information, such as weather patterns
% %     and location (hence food availability) may be required to solve the problem.
% %
% %     From the original data examples with missing values were removed (the
% %     majority having the predicted value missing), and the ranges of the
% %     continuous values have been scaled for use with an ANN (by dividing by 200).
% %
% %     Data comes from an original (non-machine-learning) study:
% %
% %  	Warwick J Nash, Tracy L Sellers, Simon R Talbot, Andrew J Cawthorn and
% %  	Wes B Ford (1994) "The Population Biology of Abalone (_Haliotis_
% %  	species) in Tasmania. I. Blacklip Abalone (_H. rubra_) from the North
% %  	Coast and Islands of Bass Strait", Sea Fisheries Division, Technical
% %  	Report No. 48 (ISSN 1034-3288)
% %
% %
% %  5. Number of Instances: 4177
% %
% %
% %  6. Number of Attributes: 8
% %
% %
% %  7. Attribute information:
% %
% %     Given is the attribute name, attribute type, the measurement unit and a
% %     brief description.  The number of rings is the value to predict: either
% %     as a continuous value or as a classification problem.
% %
% %  	Name		Data Type	Meas.	Description
% %  	----		---------	-----	-----------
% %  	Sex		nominal			M, F, and I (infant)
% %  	Length		continuous	mm	Longest shell measurement
% %  	Diameter	continuous	mm	perpendicular to length
% %  	Height		continuous	mm	with meat in shell
% %  	Whole weight	continuous	grams	whole abalone
% %  	Shucked weight	continuous	grams	weight of meat
% %  	Viscera weight	continuous	grams	gut weight (after bleeding)
% %  	Shell weight	continuous	grams	after being dried
% %  	Rings		integer			+1.5 gives the age in years
% %
% %     Statistics for numeric domains:
% %
% %  		Length	Diam	Height	Whole	Shucked	Viscera	Shell	Rings
% %  	Min	0.075	0.055	0.000	0.002	0.001	0.001	0.002	    1
% %  	Max	0.815	0.650	1.130	2.826	1.488	0.760	1.005	   29
% %  	Mean	0.524	0.408	0.140	0.829	0.359	0.181	0.239	9.934
% %  	SD	0.120	0.099	0.042	0.490	0.222	0.110	0.139	3.224
% %  	Correl	0.557	0.575	0.557	0.540	0.421	0.504	0.628	  1.0
% %
% %
% %  8. Missing Attribute Values: None
% %
% %
% %  9. Class Distribution:
% %
% %  	Class	Examples
% %  	-----	--------
% %  	1	1
% %  	2	1
% %  	3	15
% %  	4	57
% %  	5	115
% %  	6	259
% %  	7	391
% %  	8	568
% %  	9	689
% %  	10	634
% %  	11	487
% %  	12	267
% %  	13	203
% %  	14	126
% %  	15	103
% %  	16	67
% %  	17	58
% %  	18	42
% %  	19	32
% %  	20	26
% %  	21	14
% %  	22	6
% %  	23	9
% %  	24	2
% %  	25	1
% %  	26	1
% %  	27	2
% %  	29	1
% %  	-----	----
% %  	Total	4177s
@RELATION abalone

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE V1 {F, I, M}
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Class {1, 2, 3}

@DATA
853.0,M,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,0.6278409090909092,2
854.0,M,0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,0.5521073779601607,2
855.0,F,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,0.5521073779601607,2
856.0,M,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,0.45500916367444644,2
857.0,M,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,0.6077235772357723,3
858.0,F,0.595,0.48,0.15,1.11,0.498,0.228,0.33,0.4378216636744464,2
859.0,F,0.595,0.48,0.16,1.2095,0.5225,0.296,0.32,0.7916666666666666,1
860.0,F,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,0.7615384615384615,1
861.0,F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,0.6258981568259918,3
862.0,M,0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,0.40696496800626064,3
863.0,F,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,0.5044883303411131,2
864.0,M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,0.4550418910831837,3
865.0,F,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,0.5521073779601607,2
866.0,M,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,0.5878216636744464,2
867.0,F,0.615,0.5,0.175,1.377,0.5585,0.33,0.292,0.4538514148927075,3
868.0,F,0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,0.5521073779601607,2
869.0,M,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,0.4167690320954991,2
870.0,M,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,0.49670855774985034,3
871.0,F,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,0.4686371100164204,3
872.0,M,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,0.625,2
873.0,F,0.625,0.49,0.155,1.2085,0.465,0.162,0.411,0.5800418910831837,3
874.0,F,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,0.49670855774985034,3
876.0,M,0.635,0.51,0.17,1.3555,0.619,0.305,0.39,0.5044883303411131,2
877.0,F,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,0.6272953478849728,2
878.0,F,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,0.5299336229619782,2
879.0,F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,0.9352204575201704,1
880.0,M,0.65,0.525,0.175,1.4715,0.675,0.315,0.399,0.41337522441651703,3
881.0,M,0.655,0.52,0.165,1.4095,0.586,0.291,0.405,0.4683635355956287,2
883.0,M,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,0.44542650646779913,3
884.0,M,0.66,0.52,0.19,1.558,0.755,0.298,0.4,0.6000000000000001,2
885.0,F,0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,0.6957328385899815,2
886.0,F,0.675,0.525,0.17,1.8095,0.784,0.391,0.455,0.5050418910831838,3
887.0,F,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,0.6021505376344086,2
888.0,F,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,0.5050418910831838,3
889.0,F,0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,0.5050418910831838,3
890.0,F,0.695,0.56,0.22,1.834,0.8455,0.422,0.455,0.5083333333333333,3
891.0,M,0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,0.6761957372370299,3
892.0,I,0.205,0.14,0.05,0.046,0.0165,0.012,0.0135,0.5037505454278985,1
893.0,I,0.24,0.175,0.055,0.0705,0.025,0.014,0.021,0.5037505454278985,1
894.0,I,0.24,0.175,0.065,0.0665,0.031,0.0135,0.017,0.5037505454278985,1
895.0,I,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,0.5037505454278985,1
896.0,I,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,0.5037505454278985,1
897.0,I,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,0.5037505454278985,1
898.0,I,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,0.7210253341312587,1
900.0,I,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,0.5037505454278985,1
902.0,I,0.305,0.22,0.07,0.141,0.062,0.031,0.037,0.5654697785757032,1
903.0,I,0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,0.5037505454278985,1
905.0,I,0.32,0.24,0.09,0.1575,0.07,0.0265,0.0425,0.5037505454278985,1
906.0,I,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,0.4988031119090365,1
907.0,I,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,0.5821364452423698,1
908.0,I,0.335,0.25,0.075,0.1825,0.0705,0.044,0.055,0.521791617656163,1
910.0,I,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,0.521791617656163,1
911.0,I,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,0.6321364452423699,1
912.0,I,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,0.4988031119090365,1
913.0,I,0.37,0.29,0.095,0.249,0.1045,0.058,0.067,0.5821364452423698,1
915.0,I,0.375,0.28,0.09,0.215,0.084,0.06,0.055,0.4321364452423698,1
916.0,I,0.385,0.265,0.08,0.251,0.124,0.037,0.07,0.5196364452423698,1
917.0,I,0.41,0.31,0.09,0.339,0.155,0.0695,0.09,0.35790964111865853,1
920.0,I,0.415,0.33,0.09,0.3595,0.17,0.081,0.09,0.5689785505055277,1
921.0,I,0.42,0.32,0.115,0.376,0.169,0.092,0.1,0.5464221595280842,1
923.0,I,0.425,0.34,0.1,0.382,0.164,0.096,0.1,0.4321364452423698,1
925.0,I,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105,0.33213644524236985,1
926.0,I,0.43,0.325,0.09,0.425,0.217,0.087,0.095,0.5464221595280842,1
927.0,I,0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,0.5576266413208012,1
928.0,I,0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,0.5576266413208012,1
929.0,I,0.44,0.345,0.13,0.4495,0.209,0.0835,0.134,0.5615004506550898,1
930.0,I,0.44,0.325,0.09,0.35,0.148,0.067,0.105,0.4988031119090365,1
931.0,F,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,0.6464319923371648,1
932.0,I,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,0.5626973387460532,1
933.0,I,0.45,0.36,0.13,0.478,0.191,0.127,0.137,0.6099142230201476,1
937.0,I,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,0.5615004506550898,1
939.0,I,0.46,0.36,0.1,0.4635,0.2325,0.093,0.115,0.5615004506550898,1
940.0,I,0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,0.5615004506550898,1
941.0,I,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,0.5821364452423698,1
942.0,I,0.465,0.37,0.115,0.534,0.261,0.098,0.143,0.5615004506550898,1
944.0,F,0.465,0.35,0.125,0.482,0.23,0.106,0.1095,0.5943486590038314,1
945.0,M,0.47,0.365,0.12,0.612,0.327,0.15,0.14,0.5739856830120522,1
947.0,M,0.475,0.37,0.125,0.537,0.222,0.1215,0.15,0.5136054421768708,2
948.0,F,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,0.5863272686294998,1
949.0,M,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,0.5739856830120522,1
952.0,M,0.48,0.365,0.12,0.6015,0.312,0.117,0.14,0.5739856830120522,1
953.0,F,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,0.5863272686294998,1
954.0,M,0.49,0.385,0.125,0.649,0.32,0.124,0.1695,0.5739856830120522,1
955.0,M,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,0.5739856830120522,1
956.0,M,0.495,0.4,0.135,0.61,0.272,0.1435,0.144,0.7153404067197171,1
957.0,M,0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,0.5739856830120522,1
958.0,I,0.5,0.385,0.12,0.56,0.2835,0.103,0.135,0.5615004506550898,1
959.0,M,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,0.5739856830120522,1
960.0,M,0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,0.7153404067197171,1
961.0,F,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,0.5897257551669317,2
962.0,I,0.505,0.39,0.15,0.685,0.362,0.131,0.156,0.7338755980861245,1
964.0,I,0.505,0.355,0.125,0.601,0.25,0.1205,0.185,0.5615004506550898,1
965.0,M,0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,0.5820070733863837,1
967.0,I,0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,0.7338755980861245,1
968.0,M,0.51,0.405,0.15,0.7035,0.347,0.134,0.1885,0.6296261210054314,1
969.0,M,0.51,0.41,0.145,0.796,0.3865,0.1815,0.1955,0.5739856830120522,1
970.0,F,0.515,0.43,0.14,0.834,0.367,0.2,0.23,0.7133962780514504,1
971.0,M,0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,0.6296261210054314,1
972.0,F,0.525,0.415,0.14,0.724,0.3475,0.173,0.175,0.5863272686294998,1
973.0,M,0.525,0.4,0.14,0.7325,0.334,0.1575,0.17,0.7359943977591037,3
974.0,F,0.53,0.425,0.13,0.7585,0.325,0.197,0.205,0.5943486590038314,1
975.0,F,0.53,0.425,0.15,0.8495,0.328,0.232,0.202,0.7133962780514504,1
976.0,M,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,0.6931181844974948,1
977.0,F,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,0.5863272686294998,1
978.0,M,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,0.7543520309477756,1
979.0,M,0.535,0.435,0.14,0.874,0.3735,0.229,0.2195,0.6139040982246557,1
980.0,F,0.55,0.445,0.155,0.9905,0.544,0.178,0.218,0.4378216636744464,2
981.0,F,0.55,0.43,0.14,0.8105,0.368,0.161,0.275,0.5513895028704263,2
982.0,F,0.56,0.455,0.16,0.967,0.4525,0.207,0.274,0.5878216636744464,2
983.0,F,0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,0.7990271377368152,1
985.0,M,0.57,0.45,0.155,1.1935,0.513,0.21,0.343,0.5044883303411131,2
986.0,F,0.57,0.455,0.15,1.107,0.54,0.255,0.27,0.6163172339642928,1
988.0,M,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,0.6043410169823326,1
990.0,F,0.575,0.46,0.16,1.103,0.538,0.221,0.249,0.5044883303411131,2
991.0,F,0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29,0.6163172339642928,1
992.0,F,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,0.8785607196401799,1
993.0,M,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835,0.4378216636744464,2
994.0,F,0.58,0.45,0.145,1.137,0.5585,0.22,0.29,0.6163172339642928,1
995.0,M,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,0.6949645208173036,2
996.0,M,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,0.6233766233766234,3
997.0,M,0.59,0.47,0.16,1.206,0.479,0.2425,0.309,0.8796051373573841,1
998.0,F,0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,0.6163172339642928,1
999.0,F,0.595,0.47,0.155,1.121,0.4515,0.178,0.155,0.5275192410954,3
1000.0,F,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,0.8116883116883117,3
1001.0,M,0.595,0.475,0.165,1.213,0.621,0.2435,0.274,0.3947836889909021,2
1003.0,M,0.595,0.455,0.15,1.044,0.518,0.2205,0.27,0.4378216636744464,2
1004.0,F,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,0.5044883303411131,2
1005.0,M,0.605,0.475,0.155,1.161,0.572,0.2455,0.275,0.42115499700777975,2
1006.0,M,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,0.6829176114890401,3
1007.0,M,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,0.7130102040816326,3
1008.0,M,0.61,0.475,0.155,1.168,0.554,0.239,0.3295,0.5878216636744464,2
1009.0,F,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,0.9352204575201704,1
1010.0,F,0.62,0.51,0.18,1.3315,0.594,0.276,0.388,0.49670855774985034,3
1011.0,F,0.625,0.48,0.17,1.3525,0.6235,0.278,0.365,0.5892857142857143,2
1012.0,M,0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,0.5044883303411131,2
1014.0,F,0.625,0.5,0.165,1.288,0.573,0.3035,0.315,0.5299336229619782,2
1015.0,F,0.625,0.485,0.2,1.38,0.5845,0.302,0.401,0.5673076923076923,2
1016.0,M,0.63,0.485,0.155,1.278,0.637,0.275,0.31,0.8796051373573841,1
1017.0,F,0.63,0.495,0.165,1.3075,0.599,0.284,0.315,0.4686371100164204,3
1018.0,M,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,0.8800287356321839,1
1020.0,M,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,0.4683635355956287,2
1021.0,M,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,0.4683635355956287,2
1022.0,F,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,0.5300418910831837,3
1023.0,F,0.64,0.5,0.175,1.394,0.4935,0.291,0.4,0.6957328385899815,2
1024.0,F,0.645,0.5,0.155,1.2205,0.6145,0.236,0.3185,0.386616152767443,2
1025.0,M,0.645,0.52,0.175,1.636,0.779,0.342,0.432,0.4014704625117551,3
1027.0,F,0.645,0.505,0.165,1.4325,0.684,0.308,0.336,0.9352204575201704,1
1028.0,M,0.645,0.5,0.175,1.3385,0.633,0.299,0.349,0.4014704625117551,3
1029.0,F,0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,0.6235359493887321,2
1031.0,M,0.65,0.495,0.16,1.304,0.57,0.312,0.3725,0.4683635355956287,2
1032.0,M,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,0.5919466529879456,3
1033.0,M,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,0.6902834008097165,2
1034.0,F,0.655,0.46,0.16,1.494,0.6895,0.331,0.1825,0.6272953478849728,2
1035.0,F,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403,0.5442624969219404,2
1036.0,F,0.66,0.505,0.185,1.528,0.69,0.3025,0.441,0.49670855774985034,3
1037.0,M,0.66,0.535,0.19,1.5905,0.6425,0.297,0.5175,0.6902834008097165,2
1038.0,M,0.66,0.495,0.195,1.6275,0.594,0.3595,0.485,0.6923076923076923,2
1041.0,F,0.675,0.57,0.225,1.587,0.739,0.2995,0.435,0.6613475177304965,2
1042.0,F,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,0.5050418910831838,3
1043.0,M,0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,0.5919466529879456,3
1044.0,M,0.69,0.525,0.175,1.7005,0.8255,0.362,0.405,0.8948379725799751,1
1045.0,M,0.69,0.505,0.2,1.872,0.893,0.4015,0.48,0.775,2
1047.0,F,0.705,0.535,0.18,1.685,0.693,0.42,0.4045,0.4507315462555975,3
1048.0,M,0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,0.6327629795185579,3
1050.0,F,0.715,0.525,0.185,1.56,0.6655,0.383,0.405,0.49670855774985034,3
1051.0,F,0.735,0.6,0.22,2.555,1.1335,0.44,0.6,0.6621029597854737,3
1052.0,M,0.765,0.6,0.22,2.302,1.007,0.509,0.6205,0.6327629795185579,3
1053.0,I,0.185,0.13,0.045,0.029,0.012,0.0075,0.0095,0.5037505454278985,1
1054.0,I,0.195,0.15,0.045,0.0375,0.018,0.006,0.011,0.5037505454278985,1
1055.0,I,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,0.5037505454278985,1
1056.0,I,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,0.5821364452423698,1
1057.0,I,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,0.5037505454278985,1
1058.0,I,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,0.5821364452423698,1
1059.0,I,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,0.5037505454278985,1
1060.0,I,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025,0.5037505454278985,1
1061.0,I,0.275,0.195,0.065,0.106,0.054,0.02,0.028,0.5037505454278985,1
1062.0,I,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,0.5037505454278985,1
1064.0,I,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,0.5037505454278985,1
1065.0,I,0.315,0.235,0.055,0.151,0.065,0.027,0.039,0.5821364452423698,1
1066.0,I,0.32,0.225,0.085,0.1415,0.0675,0.0295,0.0405,0.5037505454278985,1
1067.0,I,0.34,0.265,0.08,0.2015,0.09,0.0475,0.055,0.4988031119090365,1
1068.0,I,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,0.4988031119090365,1
1069.0,I,0.375,0.28,0.08,0.2345,0.1125,0.0455,0.067,0.40356501667094125,1
1070.0,I,0.375,0.275,0.1,0.2325,0.1165,0.042,0.065,0.4600434219865559,1
1071.0,I,0.385,0.29,0.08,0.2485,0.122,0.0495,0.065,0.4988031119090365,1
1072.0,I,0.4,0.32,0.095,0.348,0.194,0.053,0.087,0.5464221595280842,1
1073.0,I,0.405,0.3,0.11,0.32,0.172,0.044,0.093,0.5821364452423698,1
1074.0,I,0.41,0.3,0.1,0.282,0.1255,0.057,0.0875,0.35790964111865853,1
1075.0,I,0.41,0.325,0.1,0.3245,0.132,0.072,0.106,0.575379688485613,1
1076.0,I,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,0.4988031119090365,1
1077.0,I,0.42,0.32,0.11,0.3625,0.174,0.0635,0.105,0.40991422302014763,1
1078.0,I,0.42,0.31,0.095,0.279,0.1255,0.051,0.088,0.5821364452423698,1
1080.0,M,0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035,0.5886077334523903,1
1081.0,I,0.435,0.33,0.11,0.413,0.2055,0.096,0.096,0.4321364452423698,1
1082.0,I,0.435,0.345,0.115,0.418,0.222,0.0735,0.106,0.650318263424188,1
1083.0,I,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,0.5576266413208012,1
1084.0,I,0.445,0.345,0.105,0.409,0.1675,0.1015,0.117,0.5576266413208012,1
1087.0,I,0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315,0.5615004506550898,1
1088.0,I,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,0.5615004506550898,1
1089.0,I,0.45,0.33,0.105,0.3715,0.1865,0.0785,0.0975,0.4321364452423698,1
1090.0,I,0.45,0.33,0.1,0.411,0.1945,0.1,0.098,0.41546977857570316,1
1091.0,I,0.45,0.33,0.11,0.3685,0.16,0.0885,0.102,0.4321364452423698,1
1092.0,I,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,0.5615004506550898,1
1093.0,M,0.47,0.36,0.105,0.544,0.27,0.1395,0.129,0.5886077334523903,1
1094.0,I,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,0.5615004506550898,1
1095.0,I,0.475,0.35,0.11,0.4565,0.206,0.099,0.13,0.5615004506550898,1
1096.0,I,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,0.5615004506550898,1
1097.0,I,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,0.5615004506550898,1
1098.0,M,0.49,0.465,0.125,0.5225,0.235,0.13,0.141,0.6653404067197171,1
1099.0,I,0.5,0.375,0.14,0.5495,0.248,0.112,0.1585,0.5615004506550898,1
1100.0,I,0.5,0.375,0.12,0.542,0.215,0.116,0.17,0.7410055350553506,2
1102.0,M,0.5,0.39,0.125,0.5215,0.2485,0.117,0.131,0.5739856830120522,1
1103.0,F,0.505,0.39,0.125,0.5445,0.246,0.15,0.1405,0.608533056166952,1
1104.0,I,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182,0.586506862555577,1
1105.0,F,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,0.608533056166952,1
1106.0,I,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,0.7048944239442394,2
1108.0,I,0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,0.5615004506550898,1
1109.0,M,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,0.4751131221719457,2
1110.0,I,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,0.5615004506550898,1
1113.0,I,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,0.6442307692307692,1
1114.0,I,0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,0.7048944239442394,2
1115.0,M,0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201,0.6,2
1116.0,I,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,0.5615004506550898,1
1117.0,I,0.53,0.4,0.125,0.617,0.279,0.127,0.19,0.5626973387460532,1
1119.0,I,0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895,0.7048944239442394,2
1122.0,M,0.545,0.415,0.14,0.82,0.4615,0.127,0.218,0.5929237044907729,2
1123.0,F,0.55,0.415,0.135,0.8145,0.427,0.1855,0.175,0.5863272686294998,1
1124.0,F,0.55,0.43,0.15,0.84,0.395,0.195,0.223,0.5943486590038314,1
1125.0,M,0.55,0.425,0.15,0.8315,0.411,0.1765,0.2165,0.5929237044907729,2
1126.0,M,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,0.5929237044907729,2
1127.0,M,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,0.6139040982246557,1
1128.0,F,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,0.5863272686294998,1
1129.0,M,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,0.612881281544876,1
1130.0,M,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,0.516393092245875,2
1132.0,F,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,0.386616152767443,2
1133.0,M,0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,0.4378216636744464,2
1134.0,F,0.57,0.445,0.145,0.8775,0.412,0.217,0.22,0.595958709128156,1
1135.0,I,0.57,0.44,0.15,0.755,0.3425,0.16,0.224,0.7866666666666666,1
1136.0,F,0.575,0.46,0.145,0.9945,0.466,0.229,0.265,0.595958709128156,1
1137.0,F,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,0.5044883303411131,2
1138.0,M,0.575,0.435,0.14,0.8455,0.401,0.191,0.222,0.33782166367444644,2
1139.0,F,0.575,0.47,0.165,0.869,0.435,0.197,0.238,0.386616152767443,2
