% 1. Title: Contraceptive Method Choice
%
% 2. Sources:
%    (a) Origin:  This dataset is a subset of the 1987 National Indonesia
%                 Contraceptive Prevalence Survey
%    (b) Creator: Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Donor:   Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Date:    June 7, 1997
%
% 3. Past Usage:
%    Lim, T.-S., Loh, W.-Y. & Shih, Y.-S. (1999). A Comparison of
%    Prediction Accuracy, Complexity, and Training Time of Thirty-three
%    Old and New Classification Algorithms. Machine Learning. Forthcoming.
%    (ftp://ftp.stat.wisc.edu/pub/loh/treeprogs/quest1.7/mach1317.pdf or
%    (http://www.stat.wisc.edu/~limt/mach1317.pdf)
%
% 4. Relevant Information:
%    This dataset is a subset of the 1987 National Indonesia Contraceptive
%    Prevalence Survey. The samples are married women who were either not
%    pregnant or do not know if they were at the time of interview. The
%    problem is to predict the current contraceptive method choice
%    (no use, long-term methods, or short-term methods) of a woman based
%    on her demographic and socio-economic characteristics.
%
% 5. Number of Instances: 1473
%
% 6. Number of Attributes: 10 (including the class attribute)
%
% 7. Attribute Information:
%
%    1. Wife's age                     (numerical)
%    2. Wife's education               (categorical)      1=low, 2, 3, 4=high
%    3. Husband's education            (categorical)      1=low, 2, 3, 4=high
%    4. Number of children ever born   (numerical)
%    5. Wife's religion                (binary)           0=Non-Islam, 1=Islam
%    6. Wife's now working?            (binary)           0=Yes, 1=No
%    7. Husband's occupation           (categorical)      1, 2, 3, 4
%    8. Standard-of-living index       (categorical)      1=low, 2, 3, 4=high
%    9. Media exposure                 (binary)           0=Good, 1=Not good
%    10. Contraceptive method used     (class attribute)  1=No-use
%                                                         2=Long-term
%                                                         3=Short-term
%
% 8. Missing Attribute Values: None
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%
@RELATION cmc

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE Wifes_age INTEGER
@ATTRIBUTE Wifes_education {1, 2, 3, 4}
@ATTRIBUTE Husbands_education {1, 2, 3, 4}
@ATTRIBUTE Number_of_children_ever_born INTEGER
@ATTRIBUTE Wifes_religion {0, 1}
@ATTRIBUTE "Wifes_now_working%3F" {0, 1}
@ATTRIBUTE Husbands_occupation {1, 2, 3, 4}
@ATTRIBUTE Standard-of-living_index {1, 2, 3, 4}
@ATTRIBUTE Media_exposure {0, 1}
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Contraceptive_method_used {1, 2, 3}

@DATA
432.0,25,3,4,3,1,1,2,3,0,0.5921525137304605,2
433.0,37,4,4,2,1,0,3,3,0,0.6959459459459459,2
434.0,20,3,4,1,1,1,3,2,0,0.7342592592592593,2
436.0,28,2,1,2,1,0,3,3,0,0.8277310924369747,2
437.0,33,2,2,3,1,1,2,3,0,0.8033783783783783,2
439.0,30,2,4,1,1,0,3,4,0,0.6214733542319749,2
440.0,32,4,4,4,1,1,2,4,0,0.5652931957685778,2
441.0,48,4,3,7,1,0,2,4,0,0.6948234349919743,2
443.0,32,4,4,2,0,0,1,4,0,0.586013986013986,2
444.0,49,4,4,10,1,1,1,4,0,0.7966353290450272,2
445.0,33,2,2,6,1,0,3,4,0,0.7846283783783784,2
446.0,39,4,4,3,1,1,1,4,0,0.6383701188455009,2
448.0,36,4,4,3,0,1,1,3,0,0.5550367855121675,2
449.0,20,3,4,1,1,1,2,4,0,0.7372549019607844,2
450.0,23,4,4,1,1,1,3,4,0,0.5879213483146067,2
451.0,26,2,4,2,1,1,1,3,0,0.5921525137304605,2
452.0,25,3,3,1,1,1,3,1,0,0.7473684210526316,2
454.0,36,4,4,2,1,1,2,4,0,0.5550367855121675,2
455.0,32,3,3,2,1,0,3,4,0,0.576923076923077,2
456.0,36,4,4,3,1,1,1,4,0,0.48837011884550086,2
457.0,40,4,4,3,1,1,1,4,0,0.5550367855121675,2
459.0,42,4,4,8,0,1,1,4,0,0.6105923410677231,2
460.0,39,4,4,4,1,0,1,4,0,0.5154887629132975,2
462.0,36,4,4,3,1,1,1,4,0,0.48837011884550086,2
463.0,37,4,4,3,1,1,1,4,0,0.3883701188455009,2
464.0,36,4,4,4,0,1,1,4,0,0.5037547342301163,2
465.0,38,4,4,2,1,1,1,4,0,0.6959459459459459,2
466.0,27,3,3,1,0,0,2,4,0,0.5836442786069651,2
468.0,24,1,4,1,1,0,4,2,1,0.74,2
469.0,42,2,4,8,1,1,1,4,0,0.6883701188455009,2
470.0,31,4,4,3,0,0,4,4,0,0.6214733542319749,2
472.0,34,4,4,4,1,1,3,3,0,0.5701883006636828,2
473.0,36,4,4,4,0,0,1,4,0,0.5037547342301163,2
474.0,47,4,4,8,1,1,1,4,0,0.6948234349919743,2
475.0,34,4,4,3,1,1,1,4,0,0.5899665551839465,2
476.0,44,4,4,6,0,1,1,3,0,0.5665310383857307,2
478.0,42,4,4,6,1,1,1,3,0,0.5806778111531932,2
479.0,44,4,4,4,1,0,2,3,0,0.5665310383857307,2
480.0,19,4,4,1,1,1,2,3,0,0.7342592592592593,2
482.0,24,4,4,1,1,1,3,2,0,0.5879213483146067,2
483.0,32,3,4,7,0,1,1,3,0,0.7846283783783784,2
484.0,31,3,3,2,1,0,3,3,0,0.576923076923077,2
486.0,38,4,4,6,1,0,3,3,0,0.5884848484848485,2
487.0,40,4,4,4,1,1,1,3,0,0.5665310383857307,2
488.0,35,3,3,4,1,1,3,2,0,0.7107142857142856,2
489.0,26,3,4,3,1,1,3,4,0,0.7375,2
491.0,40,4,4,6,0,0,1,4,0,0.5665310383857307,2
492.0,37,4,4,3,1,1,1,4,0,0.3883701188455009,2
493.0,39,4,4,5,1,1,2,4,0,0.5665310383857307,2
494.0,25,4,4,2,1,1,2,4,0,0.6169776119402985,2
495.0,48,4,4,4,0,1,1,4,0,0.6948234349919743,2
496.0,31,4,4,3,1,1,1,4,0,0.65,2
497.0,26,4,4,1,0,1,2,4,0,0.5785745701152034,2
498.0,44,4,4,5,1,0,1,4,0,0.5883701188455008,2
499.0,29,4,4,1,1,0,2,4,0,0.8535353535353536,2
500.0,36,2,1,6,1,1,2,1,0,0.6666666666666666,2
501.0,29,4,4,2,1,0,1,3,0,0.5804281270060738,2
502.0,37,2,3,7,1,1,3,4,0,0.680952380952381,2
504.0,40,2,3,6,1,1,1,2,0,0.6883701188455009,2
505.0,33,4,4,4,1,1,1,4,0,0.5652931957685778,2
506.0,22,4,4,1,1,1,1,2,0,0.5879213483146067,2
507.0,35,3,4,5,1,0,1,3,1,0.5725806451612904,2
508.0,32,4,4,3,0,1,3,3,0,0.567548076923077,2
509.0,35,4,4,5,1,0,1,3,0,0.5725806451612904,2
510.0,29,4,4,2,1,1,1,4,0,0.5804281270060738,2
511.0,23,3,3,2,1,0,3,4,0,0.5879213483146067,2
512.0,35,4,4,2,1,0,1,4,0,0.5133701188455009,2
515.0,30,4,1,4,1,1,3,3,0,0.86,2
516.0,36,4,4,4,0,1,2,4,0,0.5884848484848485,2
517.0,33,4,4,3,1,1,3,4,0,0.567548076923077,2
518.0,33,3,4,5,0,1,3,3,0,0.6383701188455009,2
519.0,43,2,4,13,1,1,2,3,0,0.8049095607235142,2
520.0,35,3,3,6,1,1,2,3,0,0.8535353535353536,2
521.0,38,4,4,5,1,1,1,3,0,0.5884848484848485,2
522.0,25,3,1,4,1,1,3,1,0,0.6296296296296297,2
523.0,26,3,3,2,1,1,3,2,0,0.7473684210526316,2
524.0,24,4,4,1,1,1,3,4,0,0.5879213483146067,2
525.0,22,3,4,1,1,1,4,4,0,0.6944444444444444,2
526.0,33,2,3,5,1,0,2,1,0,0.7846283783783784,2
528.0,29,4,4,2,1,0,1,3,0,0.5804281270060738,2
530.0,36,3,2,6,1,1,3,2,0,0.8772727272727273,2
531.0,45,3,3,8,1,1,2,3,0,0.8150105708245243,2
533.0,43,3,4,2,1,0,2,4,0,0.6666666666666667,2
534.0,44,4,4,7,1,1,3,2,0,0.5665310383857307,2
535.0,24,2,4,2,1,1,3,3,0,0.6282051282051282,2
536.0,28,4,4,2,1,0,1,3,0,0.5785745701152034,2
537.0,34,4,4,5,1,1,3,4,0,0.5701883006636828,2
538.0,31,3,4,4,1,1,1,3,0,0.5652931957685778,2
539.0,27,4,4,3,1,1,1,4,0,0.5785745701152034,2
540.0,27,3,3,1,1,0,3,4,0,0.8530701754385965,2
541.0,26,4,4,1,1,0,1,3,0,0.5785745701152034,2
543.0,35,4,4,4,0,1,3,3,0,0.5217034521788342,2
545.0,44,4,4,7,1,1,2,4,0,0.5665310383857307,2
546.0,25,4,4,1,1,1,1,4,0,0.6169776119402985,2
547.0,25,4,4,2,0,1,1,3,0,0.6169776119402985,2
549.0,41,3,4,5,1,1,1,3,0,0.5665310383857307,2
550.0,24,4,4,1,1,0,1,4,0,0.675,2
551.0,33,4,4,3,1,1,3,3,0,0.567548076923077,2
553.0,47,4,4,4,1,0,1,4,0,0.6948234349919743,2
555.0,21,2,2,1,1,1,3,2,0,0.7497175141242938,2
556.0,32,3,3,6,1,0,3,3,0,0.7846283783783784,2
557.0,30,3,4,2,1,1,1,4,0,0.5804281270060738,2
559.0,29,4,3,4,1,0,3,2,0,0.6318181818181818,2
560.0,38,4,4,3,1,0,1,4,0,0.7633701188455009,2
562.0,41,3,3,5,1,1,1,4,0,0.5665310383857307,2
563.0,43,3,4,5,1,1,3,2,1,0.5665310383857307,2
564.0,47,1,1,10,1,1,3,3,0,0.8004651162790697,2
565.0,22,4,4,1,1,1,1,3,0,0.5879213483146067,2
567.0,34,3,4,2,0,1,2,3,0,0.6,2
568.0,42,3,3,4,1,1,2,4,0,0.5550367855121675,2
569.0,39,4,4,3,0,0,1,4,0,0.5154887629132975,2
570.0,36,4,4,3,0,1,2,4,0,0.6272727272727273,2
572.0,36,3,4,4,0,0,2,4,0,0.5217034521788342,2
573.0,25,2,3,1,1,0,4,4,0,0.8530701754385965,2
574.0,41,4,4,4,0,0,2,4,0,0.5154887629132975,2
577.0,43,4,4,3,0,1,1,4,0,0.5666666666666667,2
578.0,35,4,4,3,1,1,2,3,0,0.5217034521788342,2
579.0,24,4,4,2,1,0,1,3,0,0.725,2
580.0,43,4,4,6,1,1,1,4,0,0.5883701188455008,2
582.0,28,4,4,2,1,1,1,3,0,0.5804281270060738,2
583.0,24,4,4,1,1,1,1,4,0,0.5879213483146067,2
584.0,42,4,4,3,1,0,1,4,0,0.5550367855121675,2
586.0,24,4,4,1,1,1,1,4,0,0.5879213483146067,2
587.0,33,4,3,5,1,1,2,4,0,0.5701883006636828,2
588.0,29,4,4,2,1,1,3,4,0,0.661904761904762,2
591.0,35,3,4,3,1,1,2,2,0,0.5217034521788342,2
592.0,32,3,4,5,1,1,1,2,0,0.5652931957685778,2
593.0,27,4,4,2,1,0,1,3,0,0.5785745701152034,2
594.0,44,4,4,4,1,1,1,4,0,0.5665310383857307,2
595.0,42,4,4,5,1,1,1,4,0,0.6383701188455009,2
596.0,40,4,4,6,1,1,1,3,0,0.5665310383857307,2
600.0,31,4,2,2,0,1,1,3,0,0.8015873015873016,2
601.0,37,4,4,3,0,1,3,4,0,0.6156428461182282,2
602.0,45,4,4,3,0,1,2,4,0,0.7571428571428571,2
603.0,26,4,4,2,0,1,1,4,0,0.5785745701152034,2
604.0,40,3,4,2,0,1,3,4,0,0.7946428571428572,2
605.0,30,4,4,1,0,1,2,4,0,0.7188311688311688,2
606.0,36,3,4,3,0,0,3,4,0,0.5217034521788342,2
608.0,41,4,4,5,0,1,2,4,0,0.6383701188455009,2
609.0,45,3,3,6,0,1,2,4,0,0.5665310383857307,2
611.0,35,4,4,3,0,0,3,4,0,0.5217034521788342,2
612.0,37,4,4,4,0,0,2,4,0,0.5884848484848485,2
613.0,46,4,4,3,0,0,1,4,0,0.6948234349919743,2
616.0,42,4,3,7,1,0,1,4,0,0.6105923410677231,2
618.0,34,4,4,6,1,1,3,4,0,0.5701883006636828,2
620.0,38,4,4,6,1,1,1,4,0,0.5884848484848485,2
622.0,46,4,4,4,1,1,1,4,0,0.6948234349919743,2
623.0,31,4,4,3,0,1,2,4,0,0.5652931957685778,2
624.0,41,4,4,6,0,1,1,4,0,0.5806778111531932,2
625.0,41,4,4,7,1,1,2,4,0,0.6105923410677231,2
627.0,44,4,4,4,1,1,1,4,0,0.5665310383857307,2
628.0,39,4,4,4,0,1,1,4,0,0.5550367855121675,2
629.0,39,4,4,5,1,1,1,4,0,0.5665310383857307,2
632.0,39,4,4,3,0,1,1,4,0,0.5154887629132975,2
633.0,44,4,4,3,1,0,1,4,0,0.5665310383857307,2
635.0,33,3,3,5,1,1,3,4,0,0.5701883006636828,2
636.0,34,2,2,8,1,1,2,2,0,0.6554621848739496,2
637.0,27,3,2,5,1,1,2,4,0,0.8451162790697675,2
638.0,47,1,1,8,1,1,3,4,1,0.8004651162790697,2
639.0,25,2,4,3,1,1,1,4,1,0.5972222222222222,2
640.0,24,3,4,5,1,1,1,2,1,0.6805555555555556,2
641.0,41,4,4,4,1,0,1,4,0,0.5550367855121675,2
642.0,29,3,3,4,1,1,3,4,0,0.42894736842105263,3
644.0,40,3,4,5,1,1,1,2,0,0.7617946923884252,3
645.0,30,2,2,6,1,1,3,1,0,0.6092633315008247,3
646.0,24,4,4,1,1,0,1,4,0,0.7023809523809523,3
647.0,36,4,4,2,1,0,1,4,0,0.5210280373831776,3
648.0,17,2,2,1,1,1,3,2,0,0.6067251461988304,3
649.0,28,1,2,4,1,1,2,3,0,0.6860902255639099,3
651.0,21,3,3,1,1,1,3,3,0,0.48172514619883045,3
652.0,30,2,2,4,1,1,2,4,0,0.42894736842105263,3
653.0,48,4,4,16,1,1,1,4,0,0.7810331095687791,3
654.0,29,2,4,3,1,0,3,3,0,0.3679544606196342,3
655.0,29,4,4,2,1,1,3,4,0,0.4388001935171747,3
656.0,20,3,4,2,1,1,1,3,0,0.48172514619883045,3
657.0,28,4,4,1,1,1,3,2,0,0.7981366459627329,3
658.0,32,2,3,5,1,0,2,3,0,0.6092633315008247,3
659.0,27,3,3,1,1,0,3,3,0,0.7375,3
660.0,25,2,3,1,1,1,3,1,0,0.8472727272727272,3
662.0,35,4,4,2,1,1,2,4,0,0.3903415195998856,3
663.0,30,4,4,1,1,1,1,4,0,0.6068548387096775,3
666.0,37,3,4,5,1,0,2,4,0,0.5082075245626647,3
667.0,27,2,4,3,1,1,4,4,0,0.4956140350877193,3
668.0,33,2,4,3,1,1,2,4,0,0.578125,3
671.0,26,2,4,3,1,1,3,4,0,0.5152218782249742,3
673.0,45,1,3,3,1,1,3,2,0,0.8124854684956987,3
674.0,34,3,4,4,1,1,1,3,0,0.5210280373831776,3
675.0,49,4,3,13,1,1,1,4,0,0.7810331095687791,3
676.0,33,4,4,5,1,1,1,4,0,0.5210280373831776,3
677.0,33,3,3,8,1,1,3,4,0,0.6092633315008247,3
678.0,24,3,4,3,1,1,1,4,0,0.5152218782249742,3
679.0,30,2,2,4,1,1,2,1,0,0.6092633315008247,3
680.0,27,2,4,4,1,1,2,1,0,0.6289473684210527,3
681.0,23,4,3,1,1,1,2,2,0,0.5614035087719298,3
682.0,35,4,4,4,1,1,1,4,0,0.3903415195998856,3
683.0,35,4,4,1,0,1,1,4,0,0.5210280373831776,3
684.0,40,4,4,2,0,0,1,4,0,0.5550161812297735,3
685.0,29,3,3,1,1,1,3,3,0,0.4388001935171747,3
686.0,33,3,3,3,1,1,3,3,0,0.59375,3
687.0,36,4,4,6,0,1,1,2,1,0.7083333333333333,3
688.0,36,4,4,4,0,1,1,4,0,0.45436137071651095,3
689.0,41,4,4,1,1,1,3,3,0,0.5705128205128205,3
690.0,38,3,4,3,1,1,3,2,0,0.6383495145631068,3
692.0,19,4,4,1,1,1,1,3,0,0.48172514619883045,3
693.0,34,2,3,2,1,1,2,3,0,0.7946428571428572,3
694.0,26,2,4,3,1,1,3,4,0,0.5152218782249742,3
695.0,22,4,4,1,1,1,2,3,0,0.5277777777777778,3
696.0,42,4,4,7,1,1,2,4,0,0.7617946923884252,3
697.0,27,3,4,2,1,1,3,2,0,0.5718045112781955,3
698.0,27,4,4,2,1,1,1,4,0,0.5986842105263158,3
699.0,39,4,3,1,1,0,2,2,0,0.564957264957265,3
701.0,36,2,3,7,1,1,3,3,0,0.5082075245626647,3
702.0,29,1,2,5,1,0,1,2,0,0.6092633315008247,3
703.0,29,2,3,4,1,1,2,1,0,0.6092633315008247,3
705.0,20,2,3,1,1,1,2,1,0,0.5511695906432749,3
708.0,25,4,4,3,1,1,1,4,0,0.5196078431372549,3
709.0,25,4,3,2,1,1,3,3,0,0.40037593984962405,3
710.0,32,2,3,4,1,1,3,2,0,0.6092633315008247,3
712.0,31,3,3,3,1,1,2,1,1,0.6666666666666667,3
713.0,26,4,4,4,1,1,3,4,0,0.5152218782249742,3
716.0,34,2,4,4,1,1,3,3,0,0.4321391484942887,3
717.0,43,4,4,3,1,1,1,4,0,0.5848806366047745,3
718.0,32,4,4,3,0,1,1,4,0,0.43877695513209536,3
719.0,41,4,4,5,1,1,1,4,0,0.7617946923884252,3
720.0,32,4,4,3,0,1,1,4,0,0.43877695513209536,3
722.0,40,3,4,3,1,0,1,4,0,0.5666666666666667,3
723.0,21,4,4,1,1,1,2,3,0,0.5287356321839081,3
724.0,32,4,4,3,1,1,1,4,0,0.5210280373831776,3
725.0,25,4,4,1,0,1,3,3,0,0.6577380952380952,3
726.0,24,4,4,1,1,1,1,3,0,0.6857142857142857,3
728.0,22,4,4,1,1,1,3,3,0,0.5006038647342995,3
729.0,32,4,4,4,1,1,1,3,0,0.625,3
730.0,30,4,4,2,1,0,2,2,0,0.37894736842105264,3
731.0,25,1,2,2,1,1,2,1,0,0.7076923076923077,3
732.0,31,3,3,6,0,1,3,1,0,0.6092633315008247,3
734.0,33,2,2,7,1,0,2,3,0,0.6092633315008247,3
735.0,24,2,2,2,1,1,3,4,0,0.48172514619883045,3
737.0,27,2,2,5,1,1,3,3,0,0.5666666666666667,3
738.0,32,4,4,2,0,0,1,4,0,0.604361370716511,3
739.0,32,4,4,2,1,0,1,3,0,0.604361370716511,3
740.0,29,1,3,5,1,1,3,3,0,0.42894736842105263,3
741.0,23,3,4,1,1,1,2,3,0,0.5277777777777778,3
742.0,34,2,4,7,1,1,2,3,0,0.4321391484942887,3
746.0,31,2,3,7,1,1,3,3,0,0.6092633315008247,3
747.0,44,4,4,11,1,1,1,4,0,0.8064468211527035,3
748.0,35,3,4,4,1,1,1,4,0,0.4793613707165109,3
749.0,23,4,4,2,1,1,3,4,0,0.5231481481481481,3
750.0,24,2,4,2,1,1,1,4,0,0.5164473684210527,3
751.0,24,4,4,2,1,1,1,4,0,0.7571428571428571,3
752.0,39,4,4,3,1,1,2,4,0,0.5629370629370629,3
753.0,33,3,4,4,1,1,3,3,0,0.4321391484942887,3
754.0,24,2,3,2,1,1,2,1,0,0.8472727272727272,3
755.0,35,4,4,4,1,1,1,4,0,0.3903415195998856,3
758.0,48,3,4,3,1,1,2,3,0,0.8104150751209575,3
759.0,28,4,4,1,1,1,1,3,0,0.6236842105263158,3
760.0,26,4,4,1,1,1,3,3,0,0.6577380952380952,3
761.0,43,3,3,8,1,1,1,3,0,0.7617946923884252,3
762.0,28,2,2,5,1,0,2,4,0,0.4956140350877193,3
763.0,22,3,4,3,1,1,2,3,0,0.5277777777777778,3
764.0,26,3,3,3,1,1,3,3,0,0.42894736842105263,3
766.0,38,4,4,5,1,1,2,3,0,0.5210280373831776,3
767.0,44,4,4,8,1,1,2,4,0,0.7842245989304812,3
768.0,25,4,4,1,0,1,1,4,0,0.5817923186344239,3
769.0,34,4,4,3,1,1,1,4,0,0.45436137071651095,3
770.0,26,4,4,3,1,1,3,4,0,0.5152218782249742,3
771.0,20,4,4,2,1,1,1,3,0,0.48172514619883045,3
773.0,27,3,4,4,1,1,3,3,0,0.45394736842105265,3
775.0,48,3,4,8,1,0,1,4,0,0.7892807787057622,3
776.0,39,4,3,4,1,1,3,4,0,0.5082075245626647,3
777.0,37,4,4,3,1,0,1,4,0,0.5421956684092606,3
778.0,33,4,4,2,0,0,1,3,0,0.5210280373831776,3
779.0,32,4,4,3,1,0,1,4,0,0.43877695513209536,3
780.0,25,4,4,2,1,1,1,3,0,0.5817923186344239,3
781.0,37,4,4,3,1,1,2,4,0,0.5210280373831776,3
783.0,38,4,4,6,1,1,2,4,0,0.5082075245626647,3
784.0,36,4,4,4,1,1,1,4,0,0.475,3
785.0,27,3,3,3,1,1,2,2,0,0.5718045112781955,3
786.0,22,1,3,2,1,1,3,1,0,0.48172514619883045,3
787.0,22,2,2,2,1,1,2,3,0,0.48172514619883045,3
789.0,20,2,2,2,1,1,3,2,1,0.5511695906432749,3
790.0,34,4,4,2,1,1,1,4,0,0.43877695513209536,3
791.0,31,3,4,5,1,1,3,1,0,0.6092633315008247,3
793.0,44,3,4,5,1,0,1,4,0,0.7617946923884252,3
794.0,24,3,3,3,1,0,2,1,0,0.6524767801857585,3
795.0,19,4,4,2,1,1,1,4,0,0.4956140350877193,3
796.0,28,4,4,5,1,1,2,4,0,0.5789473684210527,3
797.0,27,4,4,1,0,0,1,3,0,0.6236842105263158,3
798.0,29,3,3,3,1,1,2,1,0,0.5606060606060607,3
800.0,32,2,2,8,1,1,2,1,0,0.6092633315008247,3
801.0,21,2,2,1,1,1,4,3,0,0.5981781376518218,3
802.0,33,2,3,7,1,0,3,1,0,0.6092633315008247,3
803.0,23,2,3,2,1,1,3,1,0,0.5416666666666666,3
804.0,36,2,2,5,1,1,3,4,0,0.604361370716511,3
805.0,33,2,4,3,1,1,3,4,0,0.578125,3
807.0,25,2,3,4,1,1,3,3,0,0.6384711779448622,3
810.0,19,3,3,1,1,1,2,1,0,0.5511695906432749,3
811.0,35,1,2,6,1,1,2,2,1,0.5466690630242033,3
812.0,25,3,3,3,1,1,3,2,0,0.32894736842105265,3
813.0,40,3,4,6,1,1,1,3,0,0.7617946923884252,3
814.0,17,3,4,1,1,1,2,1,0,0.6111111111111112,3
815.0,25,2,4,3,1,1,3,3,0,0.45394736842105265,3
817.0,23,4,4,1,1,1,3,3,0,0.6666666666666667,3
818.0,25,2,4,3,1,1,3,2,0,0.45394736842105265,3
820.0,31,1,1,3,1,1,4,2,1,0.6092633315008247,3
821.0,26,3,4,2,1,1,3,3,0,0.5761904761904763,3
822.0,28,3,4,2,1,1,2,3,0,0.5157232704402516,3
823.0,30,3,3,3,1,1,3,1,0,0.55622009569378,3
825.0,24,1,3,4,1,1,3,3,0,0.6384711779448622,3
826.0,26,3,4,2,1,1,1,3,0,0.5890688259109312,3
827.0,25,3,3,3,1,1,3,3,0,0.32894736842105265,3
828.0,35,4,4,3,1,1,1,4,0,0.5210280373831776,3
830.0,19,4,4,1,1,1,2,4,0,0.4956140350877193,3
831.0,29,2,3,5,1,1,2,4,0,0.42894736842105263,3
832.0,21,3,4,2,1,1,3,3,0,0.5287356321839081,3
833.0,21,3,3,1,1,1,3,3,0,0.48172514619883045,3
835.0,37,2,4,3,1,1,2,3,0,0.5421956684092606,3
837.0,26,2,3,2,1,1,2,3,0,0.5718045112781955,3
838.0,37,4,4,6,1,0,3,4,0,0.5082075245626647,3
839.0,25,3,3,3,1,1,2,1,0,0.6524767801857585,3
840.0,32,4,3,3,1,1,2,4,0,0.625,3
841.0,34,1,4,4,1,1,3,4,1,0.5210280373831776,3
842.0,23,4,4,2,1,0,2,4,0,0.5666666666666667,3
843.0,28,3,4,2,1,1,3,4,0,0.4388001935171747,3
844.0,24,3,4,1,1,1,3,4,0,0.537037037037037,3
846.0,22,1,2,3,1,1,3,1,1,0.543233082706767,3
848.0,25,2,3,2,1,1,2,4,0,0.5164473684210527,3
849.0,38,2,3,3,1,1,2,4,0,0.5550161812297735,3
850.0,33,2,2,2,1,1,3,4,0,0.8071428571428572,3
851.0,41,4,4,8,1,1,1,4,0,0.7617946923884252,3
852.0,29,3,3,4,1,1,3,4,0,0.42894736842105263,3
853.0,22,3,4,1,1,0,1,4,0,0.5006038647342995,3
854.0,29,3,3,6,1,1,3,3,0,0.4956140350877193,3
856.0,28,2,3,3,1,1,3,4,0,0.4443319838056681,3
857.0,27,4,4,1,0,1,3,4,0,0.4490566037735849,3
858.0,29,2,4,2,1,1,3,2,0,0.55622009569378,3
859.0,24,3,4,2,1,1,3,3,0,0.40037593984962405,3
860.0,29,3,4,3,1,1,3,2,0,0.4956140350877193,3
861.0,38,3,4,7,1,1,3,2,0,0.5303030303030303,3
862.0,23,3,2,2,1,0,3,2,0,0.547514619883041,3
863.0,20,4,3,1,1,1,3,4,0,0.6911764705882353,3
864.0,32,1,4,4,1,1,3,2,0,0.6092633315008247,3
865.0,25,2,3,2,1,1,3,1,0,0.8472727272727272,3
866.0,26,1,2,3,1,0,3,2,0,0.6366396761133604,3
868.0,23,4,4,3,1,1,3,3,0,0.5006038647342995,3
869.0,28,3,4,5,1,1,2,4,0,0.5789473684210527,3
870.0,22,4,4,3,1,1,3,2,0,0.5006038647342995,3
871.0,28,2,4,4,1,1,3,4,0,0.4443319838056681,3
872.0,26,3,3,3,1,1,3,3,0,0.42894736842105263,3
873.0,26,2,3,2,1,1,3,3,0,0.5761904761904763,3
874.0,24,4,3,3,1,1,3,3,0,0.40037593984962405,3
875.0,29,4,4,3,1,0,1,4,0,0.6068548387096775,3
876.0,29,3,4,4,1,0,1,3,0,0.65,3
877.0,42,4,4,5,1,1,1,4,0,0.7617946923884252,3
878.0,27,4,4,2,1,1,3,4,0,0.4490566037735849,3
879.0,35,3,4,5,1,1,1,4,0,0.4793613707165109,3
880.0,21,3,4,1,1,1,3,2,0,0.5148467432950192,3
881.0,21,1,3,1,1,1,3,3,1,0.6025641025641026,3
882.0,22,3,4,1,1,1,3,3,0,0.5006038647342995,3
883.0,28,3,3,4,1,1,3,3,0,0.45394736842105265,3
884.0,22,3,4,1,0,0,1,4,0,0.5006038647342995,3
885.0,23,3,2,1,1,1,3,3,0,0.8,3
886.0,28,3,3,2,0,1,2,3,0,0.5157232704402516,3
887.0,30,4,4,3,0,0,2,4,0,0.38333333333333336,3
888.0,25,3,4,3,1,0,3,4,0,0.5152218782249742,3
889.0,33,4,4,4,1,1,2,3,0,0.5666666666666667,3
890.0,33,3,4,6,1,1,3,2,0,0.4321391484942887,3
891.0,30,4,4,2,0,0,3,3,0,0.37894736842105264,3
893.0,38,3,3,2,0,1,3,4,0,0.5666666666666667,3
894.0,35,4,3,2,0,1,3,4,0,0.6166666666666667,3
895.0,34,2,2,4,0,1,3,2,0,0.485940318084932,3
896.0,39,4,4,2,0,1,3,4,0,0.564957264957265,3
897.0,47,4,3,4,1,1,1,3,0,0.7892807787057622,3
900.0,21,3,3,1,1,1,2,2,0,0.48172514619883045,3
901.0,30,3,4,2,1,1,1,2,0,0.6666666666666667,3
902.0,27,3,4,2,1,1,1,3,0,0.5890688259109312,3
903.0,22,4,4,1,0,1,3,1,0,0.5416666666666666,3
904.0,25,1,2,3,1,1,2,3,0,0.6366396761133604,3
905.0,22,1,3,2,1,1,3,2,0,0.48172514619883045,3
910.0,32,1,3,4,1,1,3,3,0,0.6092633315008247,3
911.0,35,2,4,6,1,1,3,4,0,0.5210280373831776,3
912.0,24,2,3,5,1,1,3,3,0,0.6384711779448622,3
913.0,28,4,4,2,1,1,1,4,0,0.6068548387096775,3
914.0,36,4,4,3,0,0,2,4,0,0.4697459861011263,3
915.0,47,4,4,5,1,1,1,3,0,0.7892807787057622,3
916.0,26,4,4,2,1,0,1,4,0,0.6236842105263158,3
918.0,30,4,4,2,1,1,4,3,0,0.37894736842105264,3
919.0,41,4,4,5,1,1,1,4,0,0.7617946923884252,3
920.0,19,4,4,1,1,1,3,2,0,0.5148467432950192,3
