% 1. Title: Contraceptive Method Choice
%
% 2. Sources:
%    (a) Origin:  This dataset is a subset of the 1987 National Indonesia
%                 Contraceptive Prevalence Survey
%    (b) Creator: Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Donor:   Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Date:    June 7, 1997
%
% 3. Past Usage:
%    Lim, T.-S., Loh, W.-Y. & Shih, Y.-S. (1999). A Comparison of
%    Prediction Accuracy, Complexity, and Training Time of Thirty-three
%    Old and New Classification Algorithms. Machine Learning. Forthcoming.
%    (ftp://ftp.stat.wisc.edu/pub/loh/treeprogs/quest1.7/mach1317.pdf or
%    (http://www.stat.wisc.edu/~limt/mach1317.pdf)
%
% 4. Relevant Information:
%    This dataset is a subset of the 1987 National Indonesia Contraceptive
%    Prevalence Survey. The samples are married women who were either not
%    pregnant or do not know if they were at the time of interview. The
%    problem is to predict the current contraceptive method choice
%    (no use, long-term methods, or short-term methods) of a woman based
%    on her demographic and socio-economic characteristics.
%
% 5. Number of Instances: 1473
%
% 6. Number of Attributes: 10 (including the class attribute)
%
% 7. Attribute Information:
%
%    1. Wife's age                     (numerical)
%    2. Wife's education               (categorical)      1=low, 2, 3, 4=high
%    3. Husband's education            (categorical)      1=low, 2, 3, 4=high
%    4. Number of children ever born   (numerical)
%    5. Wife's religion                (binary)           0=Non-Islam, 1=Islam
%    6. Wife's now working?            (binary)           0=Yes, 1=No
%    7. Husband's occupation           (categorical)      1, 2, 3, 4
%    8. Standard-of-living index       (categorical)      1=low, 2, 3, 4=high
%    9. Media exposure                 (binary)           0=Good, 1=Not good
%    10. Contraceptive method used     (class attribute)  1=No-use
%                                                         2=Long-term
%                                                         3=Short-term
%
% 8. Missing Attribute Values: None
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%
@RELATION cmc

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE Wifes_age INTEGER
@ATTRIBUTE Wifes_education {1, 2, 3, 4}
@ATTRIBUTE Husbands_education {1, 2, 3, 4}
@ATTRIBUTE Number_of_children_ever_born INTEGER
@ATTRIBUTE Wifes_religion {0, 1}
@ATTRIBUTE "Wifes_now_working%3F" {0, 1}
@ATTRIBUTE Husbands_occupation {1, 2, 3, 4}
@ATTRIBUTE Standard-of-living_index {1, 2, 3, 4}
@ATTRIBUTE Media_exposure {0, 1}
@ATTRIBUTE Contraceptive_method_used {1, 2, 3}

@DATA
605.0,30,4,4,1,0,1,2,4,0,2
606.0,36,3,4,3,0,0,3,4,0,2
608.0,41,4,4,5,0,1,2,4,0,2
609.0,45,3,3,6,0,1,2,4,0,2
611.0,35,4,4,3,0,0,3,4,0,2
612.0,37,4,4,4,0,0,2,4,0,2
613.0,46,4,4,3,0,0,1,4,0,2
616.0,42,4,3,7,1,0,1,4,0,2
618.0,34,4,4,6,1,1,3,4,0,2
620.0,38,4,4,6,1,1,1,4,0,2
622.0,46,4,4,4,1,1,1,4,0,2
623.0,31,4,4,3,0,1,2,4,0,2
624.0,41,4,4,6,0,1,1,4,0,2
625.0,41,4,4,7,1,1,2,4,0,2
627.0,44,4,4,4,1,1,1,4,0,2
628.0,39,4,4,4,0,1,1,4,0,2
629.0,39,4,4,5,1,1,1,4,0,2
632.0,39,4,4,3,0,1,1,4,0,2
633.0,44,4,4,3,1,0,1,4,0,2
635.0,33,3,3,5,1,1,3,4,0,2
636.0,34,2,2,8,1,1,2,2,0,2
637.0,27,3,2,5,1,1,2,4,0,2
638.0,47,1,1,8,1,1,3,4,1,2
639.0,25,2,4,3,1,1,1,4,1,2
640.0,24,3,4,5,1,1,1,2,1,2
641.0,41,4,4,4,1,0,1,4,0,2
642.0,29,3,3,4,1,1,3,4,0,3
644.0,40,3,4,5,1,1,1,2,0,3
645.0,30,2,2,6,1,1,3,1,0,3
646.0,24,4,4,1,1,0,1,4,0,3
647.0,36,4,4,2,1,0,1,4,0,3
648.0,17,2,2,1,1,1,3,2,0,3
649.0,28,1,2,4,1,1,2,3,0,3
651.0,21,3,3,1,1,1,3,3,0,3
652.0,30,2,2,4,1,1,2,4,0,3
653.0,48,4,4,16,1,1,1,4,0,3
654.0,29,2,4,3,1,0,3,3,0,3
655.0,29,4,4,2,1,1,3,4,0,3
656.0,20,3,4,2,1,1,1,3,0,3
657.0,28,4,4,1,1,1,3,2,0,3
658.0,32,2,3,5,1,0,2,3,0,3
659.0,27,3,3,1,1,0,3,3,0,3
662.0,35,4,4,2,1,1,2,4,0,3
663.0,30,4,4,1,1,1,1,4,0,3
666.0,37,3,4,5,1,0,2,4,0,3
667.0,27,2,4,3,1,1,4,4,0,3
668.0,33,2,4,3,1,1,2,4,0,3
671.0,26,2,4,3,1,1,3,4,0,3
673.0,45,1,3,3,1,1,3,2,0,3
674.0,34,3,4,4,1,1,1,3,0,3
675.0,49,4,3,13,1,1,1,4,0,3
676.0,33,4,4,5,1,1,1,4,0,3
677.0,33,3,3,8,1,1,3,4,0,3
678.0,24,3,4,3,1,1,1,4,0,3
679.0,30,2,2,4,1,1,2,1,0,3
680.0,27,2,4,4,1,1,2,1,0,3
681.0,23,4,3,1,1,1,2,2,0,3
682.0,35,4,4,4,1,1,1,4,0,3
683.0,35,4,4,1,0,1,1,4,0,3
684.0,40,4,4,2,0,0,1,4,0,3
685.0,29,3,3,1,1,1,3,3,0,3
686.0,33,3,3,3,1,1,3,3,0,3
687.0,36,4,4,6,0,1,1,2,1,3
688.0,36,4,4,4,0,1,1,4,0,3
689.0,41,4,4,1,1,1,3,3,0,3
690.0,38,3,4,3,1,1,3,2,0,3
692.0,19,4,4,1,1,1,1,3,0,3
693.0,34,2,3,2,1,1,2,3,0,3
694.0,26,2,4,3,1,1,3,4,0,3
695.0,22,4,4,1,1,1,2,3,0,3
696.0,42,4,4,7,1,1,2,4,0,3
697.0,27,3,4,2,1,1,3,2,0,3
698.0,27,4,4,2,1,1,1,4,0,3
699.0,39,4,3,1,1,0,2,2,0,3
701.0,36,2,3,7,1,1,3,3,0,3
702.0,29,1,2,5,1,0,1,2,0,3
703.0,29,2,3,4,1,1,2,1,0,3
705.0,20,2,3,1,1,1,2,1,0,3
708.0,25,4,4,3,1,1,1,4,0,3
709.0,25,4,3,2,1,1,3,3,0,3
710.0,32,2,3,4,1,1,3,2,0,3
712.0,31,3,3,3,1,1,2,1,1,3
713.0,26,4,4,4,1,1,3,4,0,3
716.0,34,2,4,4,1,1,3,3,0,3
717.0,43,4,4,3,1,1,1,4,0,3
718.0,32,4,4,3,0,1,1,4,0,3
719.0,41,4,4,5,1,1,1,4,0,3
720.0,32,4,4,3,0,1,1,4,0,3
722.0,40,3,4,3,1,0,1,4,0,3
723.0,21,4,4,1,1,1,2,3,0,3
724.0,32,4,4,3,1,1,1,4,0,3
725.0,25,4,4,1,0,1,3,3,0,3
726.0,24,4,4,1,1,1,1,3,0,3
728.0,22,4,4,1,1,1,3,3,0,3
729.0,32,4,4,4,1,1,1,3,0,3
730.0,30,4,4,2,1,0,2,2,0,3
731.0,25,1,2,2,1,1,2,1,0,3
732.0,31,3,3,6,0,1,3,1,0,3
734.0,33,2,2,7,1,0,2,3,0,3
735.0,24,2,2,2,1,1,3,4,0,3
737.0,27,2,2,5,1,1,3,3,0,3
738.0,32,4,4,2,0,0,1,4,0,3
739.0,32,4,4,2,1,0,1,3,0,3
740.0,29,1,3,5,1,1,3,3,0,3
741.0,23,3,4,1,1,1,2,3,0,3
742.0,34,2,4,7,1,1,2,3,0,3
746.0,31,2,3,7,1,1,3,3,0,3
747.0,44,4,4,11,1,1,1,4,0,3
748.0,35,3,4,4,1,1,1,4,0,3
749.0,23,4,4,2,1,1,3,4,0,3
750.0,24,2,4,2,1,1,1,4,0,3
751.0,24,4,4,2,1,1,1,4,0,3
752.0,39,4,4,3,1,1,2,4,0,3
753.0,33,3,4,4,1,1,3,3,0,3
755.0,35,4,4,4,1,1,1,4,0,3
758.0,48,3,4,3,1,1,2,3,0,3
759.0,28,4,4,1,1,1,1,3,0,3
760.0,26,4,4,1,1,1,3,3,0,3
761.0,43,3,3,8,1,1,1,3,0,3
762.0,28,2,2,5,1,0,2,4,0,3
763.0,22,3,4,3,1,1,2,3,0,3
764.0,26,3,3,3,1,1,3,3,0,3
766.0,38,4,4,5,1,1,2,3,0,3
767.0,44,4,4,8,1,1,2,4,0,3
768.0,25,4,4,1,0,1,1,4,0,3
769.0,34,4,4,3,1,1,1,4,0,3
770.0,26,4,4,3,1,1,3,4,0,3
771.0,20,4,4,2,1,1,1,3,0,3
773.0,27,3,4,4,1,1,3,3,0,3
775.0,48,3,4,8,1,0,1,4,0,3
776.0,39,4,3,4,1,1,3,4,0,3
777.0,37,4,4,3,1,0,1,4,0,3
778.0,33,4,4,2,0,0,1,3,0,3
779.0,32,4,4,3,1,0,1,4,0,3
780.0,25,4,4,2,1,1,1,3,0,3
781.0,37,4,4,3,1,1,2,4,0,3
783.0,38,4,4,6,1,1,2,4,0,3
784.0,36,4,4,4,1,1,1,4,0,3
785.0,27,3,3,3,1,1,2,2,0,3
786.0,22,1,3,2,1,1,3,1,0,3
787.0,22,2,2,2,1,1,2,3,0,3
789.0,20,2,2,2,1,1,3,2,1,3
790.0,34,4,4,2,1,1,1,4,0,3
791.0,31,3,4,5,1,1,3,1,0,3
793.0,44,3,4,5,1,0,1,4,0,3
794.0,24,3,3,3,1,0,2,1,0,3
795.0,19,4,4,2,1,1,1,4,0,3
796.0,28,4,4,5,1,1,2,4,0,3
797.0,27,4,4,1,0,0,1,3,0,3
798.0,29,3,3,3,1,1,2,1,0,3
800.0,32,2,2,8,1,1,2,1,0,3
801.0,21,2,2,1,1,1,4,3,0,3
802.0,33,2,3,7,1,0,3,1,0,3
803.0,23,2,3,2,1,1,3,1,0,3
804.0,36,2,2,5,1,1,3,4,0,3
805.0,33,2,4,3,1,1,3,4,0,3
807.0,25,2,3,4,1,1,3,3,0,3
810.0,19,3,3,1,1,1,2,1,0,3
811.0,35,1,2,6,1,1,2,2,1,3
812.0,25,3,3,3,1,1,3,2,0,3
813.0,40,3,4,6,1,1,1,3,0,3
814.0,17,3,4,1,1,1,2,1,0,3
815.0,25,2,4,3,1,1,3,3,0,3
817.0,23,4,4,1,1,1,3,3,0,3
818.0,25,2,4,3,1,1,3,2,0,3
820.0,31,1,1,3,1,1,4,2,1,3
821.0,26,3,4,2,1,1,3,3,0,3
822.0,28,3,4,2,1,1,2,3,0,3
823.0,30,3,3,3,1,1,3,1,0,3
825.0,24,1,3,4,1,1,3,3,0,3
826.0,26,3,4,2,1,1,1,3,0,3
827.0,25,3,3,3,1,1,3,3,0,3
828.0,35,4,4,3,1,1,1,4,0,3
830.0,19,4,4,1,1,1,2,4,0,3
831.0,29,2,3,5,1,1,2,4,0,3
832.0,21,3,4,2,1,1,3,3,0,3
833.0,21,3,3,1,1,1,3,3,0,3
835.0,37,2,4,3,1,1,2,3,0,3
837.0,26,2,3,2,1,1,2,3,0,3
838.0,37,4,4,6,1,0,3,4,0,3
839.0,25,3,3,3,1,1,2,1,0,3
840.0,32,4,3,3,1,1,2,4,0,3
841.0,34,1,4,4,1,1,3,4,1,3
842.0,23,4,4,2,1,0,2,4,0,3
843.0,28,3,4,2,1,1,3,4,0,3
844.0,24,3,4,1,1,1,3,4,0,3
846.0,22,1,2,3,1,1,3,1,1,3
848.0,25,2,3,2,1,1,2,4,0,3
849.0,38,2,3,3,1,1,2,4,0,3
850.0,33,2,2,2,1,1,3,4,0,3
851.0,41,4,4,8,1,1,1,4,0,3
852.0,29,3,3,4,1,1,3,4,0,3
853.0,22,3,4,1,1,0,1,4,0,3
854.0,29,3,3,6,1,1,3,3,0,3
856.0,28,2,3,3,1,1,3,4,0,3
857.0,27,4,4,1,0,1,3,4,0,3
858.0,29,2,4,2,1,1,3,2,0,3
859.0,24,3,4,2,1,1,3,3,0,3
860.0,29,3,4,3,1,1,3,2,0,3
861.0,38,3,4,7,1,1,3,2,0,3
862.0,23,3,2,2,1,0,3,2,0,3
863.0,20,4,3,1,1,1,3,4,0,3
864.0,32,1,4,4,1,1,3,2,0,3
866.0,26,1,2,3,1,0,3,2,0,3
868.0,23,4,4,3,1,1,3,3,0,3
869.0,28,3,4,5,1,1,2,4,0,3
870.0,22,4,4,3,1,1,3,2,0,3
871.0,28,2,4,4,1,1,3,4,0,3
872.0,26,3,3,3,1,1,3,3,0,3
873.0,26,2,3,2,1,1,3,3,0,3
874.0,24,4,3,3,1,1,3,3,0,3
875.0,29,4,4,3,1,0,1,4,0,3
876.0,29,3,4,4,1,0,1,3,0,3
877.0,42,4,4,5,1,1,1,4,0,3
878.0,27,4,4,2,1,1,3,4,0,3
879.0,35,3,4,5,1,1,1,4,0,3
880.0,21,3,4,1,1,1,3,2,0,3
881.0,21,1,3,1,1,1,3,3,1,3
882.0,22,3,4,1,1,1,3,3,0,3
883.0,28,3,3,4,1,1,3,3,0,3
884.0,22,3,4,1,0,0,1,4,0,3
885.0,23,3,2,1,1,1,3,3,0,3
886.0,28,3,3,2,0,1,2,3,0,3
887.0,30,4,4,3,0,0,2,4,0,3
888.0,25,3,4,3,1,0,3,4,0,3
889.0,33,4,4,4,1,1,2,3,0,3
890.0,33,3,4,6,1,1,3,2,0,3
891.0,30,4,4,2,0,0,3,3,0,3
893.0,38,3,3,2,0,1,3,4,0,3
894.0,35,4,3,2,0,1,3,4,0,3
895.0,34,2,2,4,0,1,3,2,0,3
896.0,39,4,4,2,0,1,3,4,0,3
897.0,47,4,3,4,1,1,1,3,0,3
900.0,21,3,3,1,1,1,2,2,0,3
901.0,30,3,4,2,1,1,1,2,0,3
902.0,27,3,4,2,1,1,1,3,0,3
903.0,22,4,4,1,0,1,3,1,0,3
904.0,25,1,2,3,1,1,2,3,0,3
905.0,22,1,3,2,1,1,3,2,0,3
910.0,32,1,3,4,1,1,3,3,0,3
911.0,35,2,4,6,1,1,3,4,0,3
912.0,24,2,3,5,1,1,3,3,0,3
913.0,28,4,4,2,1,1,1,4,0,3
914.0,36,4,4,3,0,0,2,4,0,3
915.0,47,4,4,5,1,1,1,3,0,3
916.0,26,4,4,2,1,0,1,4,0,3
918.0,30,4,4,2,1,1,4,3,0,3
919.0,41,4,4,5,1,1,1,4,0,3
920.0,19,4,4,1,1,1,3,2,0,3
922.0,35,1,2,5,1,1,2,2,1,3
923.0,21,2,2,1,1,1,3,2,0,3
924.0,32,1,2,6,0,1,2,3,0,3
925.0,32,3,4,5,0,1,3,4,0,3
926.0,46,2,3,6,0,0,3,4,0,3
927.0,41,1,2,6,1,1,3,3,0,3
928.0,36,4,4,3,0,1,3,4,0,3
929.0,37,3,4,3,0,1,3,4,0,3
931.0,35,4,4,3,0,1,3,4,0,3
932.0,29,2,3,4,1,1,3,2,0,3
933.0,28,4,4,2,0,1,2,4,0,3
934.0,46,4,4,4,0,1,1,4,0,3
935.0,34,4,3,3,0,1,2,4,0,3
937.0,28,4,4,3,0,0,3,4,0,3
939.0,34,4,4,6,1,1,2,2,0,3
940.0,27,2,4,4,1,1,3,4,0,3
941.0,36,1,3,6,1,1,3,2,0,3
945.0,23,2,3,2,1,0,3,2,0,3
946.0,25,2,2,1,1,1,3,3,0,3
947.0,35,1,2,4,1,0,4,4,0,3
948.0,32,3,4,4,1,1,3,2,0,3
949.0,37,2,3,5,1,1,4,2,0,3
950.0,31,3,4,4,1,0,3,3,0,3
951.0,25,3,4,3,1,1,3,4,0,3
952.0,26,3,4,4,1,1,2,4,0,3
953.0,39,1,2,2,1,0,2,4,0,3
954.0,21,3,3,2,1,1,2,3,0,3
955.0,35,3,2,9,1,0,3,4,0,3
956.0,20,2,2,1,1,1,3,2,0,3
957.0,40,2,3,5,1,1,3,3,0,3
958.0,41,3,3,7,0,1,2,4,0,3
959.0,36,2,4,8,1,1,1,4,0,3
960.0,40,2,4,3,0,1,3,4,0,3
961.0,32,4,4,3,1,0,1,4,0,3
962.0,24,3,4,4,1,1,2,3,0,3
963.0,20,3,4,1,0,1,2,4,0,3
965.0,22,2,2,3,1,0,3,3,0,3
966.0,30,3,3,4,1,0,2,2,0,3
968.0,35,3,4,5,1,1,1,4,0,3
969.0,38,4,4,2,1,1,3,4,0,3
970.0,31,4,4,1,1,1,1,4,0,3
971.0,25,4,4,2,1,1,2,4,0,3
972.0,30,4,4,2,1,1,1,4,0,3
975.0,29,4,4,3,1,1,3,4,0,3
976.0,29,2,3,3,1,0,3,2,0,3
977.0,38,4,4,3,0,0,3,3,1,3
978.0,22,3,4,2,1,1,2,4,0,3
980.0,26,3,4,3,1,1,3,2,0,3
981.0,37,4,4,3,0,1,3,4,0,3
982.0,36,4,4,3,0,1,2,4,0,3
983.0,33,4,4,2,1,1,2,4,0,3
984.0,32,4,4,3,1,0,1,4,0,3
985.0,35,4,4,4,0,0,1,4,0,3
986.0,25,4,4,1,1,1,1,4,0,3
987.0,31,4,4,3,1,1,4,4,0,3
988.0,25,2,3,5,1,1,2,3,0,3
990.0,23,2,3,3,1,1,2,3,0,3
991.0,28,3,4,3,1,1,1,4,0,3
992.0,34,3,4,3,0,0,3,4,0,3
993.0,46,3,4,9,1,1,3,4,0,3
994.0,25,4,4,1,1,1,1,4,0,3
995.0,21,2,1,3,1,0,3,1,1,3
996.0,25,2,3,4,1,0,3,2,0,3
997.0,28,2,3,6,1,1,2,4,0,3
1000.0,35,2,2,6,1,0,3,1,1,1
1001.0,41,3,2,11,1,1,2,3,0,1
1002.0,27,2,4,1,1,0,1,1,0,1
1003.0,25,4,4,0,1,0,3,4,0,1
1004.0,23,2,2,2,1,1,3,3,0,1
1005.0,48,1,1,1,1,0,3,3,1,1
1006.0,23,4,4,0,1,0,1,4,0,1
1007.0,31,3,4,2,1,1,3,3,0,1
1008.0,49,4,4,1,1,1,3,4,0,1
1009.0,42,2,3,2,1,1,1,4,0,1
1011.0,21,2,2,1,1,1,3,2,0,1
1012.0,29,3,4,4,1,1,1,4,0,1
1014.0,25,4,4,2,1,1,3,2,0,1
1015.0,22,4,4,0,1,1,3,2,0,1
1016.0,20,3,4,0,1,1,3,3,0,1
1017.0,35,4,4,1,1,1,1,3,0,1
1019.0,38,2,4,3,1,1,1,3,0,1
1020.0,27,1,2,4,1,1,1,4,1,1
1021.0,41,2,4,1,1,1,2,3,0,1
1022.0,28,3,4,0,1,0,1,3,0,1
1024.0,27,4,4,1,0,0,2,4,0,1
1025.0,33,4,4,2,0,1,1,4,0,1
1026.0,39,2,2,5,1,0,3,2,1,1
1028.0,40,2,2,8,1,1,1,3,0,1
1029.0,43,3,4,10,1,1,3,3,0,1
1031.0,32,3,4,0,1,1,3,4,0,1
1032.0,49,2,3,4,1,1,2,3,0,1
1033.0,47,2,2,4,1,1,3,1,0,1
1034.0,42,4,4,1,1,1,2,4,0,1
1035.0,48,4,4,4,0,1,1,4,0,1
1036.0,42,4,4,3,1,1,1,4,0,1
1038.0,23,3,3,1,1,0,2,4,0,1
1039.0,24,3,4,0,1,0,2,3,0,1
1041.0,24,3,3,2,1,0,3,2,0,1
1042.0,29,2,4,0,1,0,3,4,0,1
1043.0,45,1,1,0,0,0,2,1,0,1
1044.0,31,4,4,3,1,0,2,3,0,1
1045.0,44,1,4,9,1,1,1,2,0,1
1046.0,28,2,3,1,1,1,3,1,0,1
1047.0,28,3,4,1,0,1,2,2,0,1
1051.0,36,1,4,2,1,1,2,2,0,1
1052.0,22,4,4,0,1,0,2,4,0,1
1053.0,35,2,3,8,1,1,3,3,1,1
1056.0,46,1,4,8,1,1,1,4,1,1
1057.0,27,3,4,2,1,1,1,3,0,1
1058.0,30,1,1,7,1,1,2,3,0,1
1059.0,25,4,4,1,1,1,3,4,0,1
1060.0,42,4,4,1,1,0,1,4,0,1
1061.0,30,1,3,1,1,1,3,4,0,1
1062.0,27,3,3,4,1,1,2,4,0,1
1064.0,29,3,4,2,1,1,1,3,0,1
1065.0,36,1,4,1,1,1,3,3,0,1
1066.0,49,1,2,8,1,1,3,1,1,1
1067.0,47,1,4,7,1,1,2,3,0,1
1068.0,30,4,4,4,1,1,2,4,0,1
1069.0,24,2,3,2,1,1,3,1,0,1
1070.0,48,1,1,6,1,1,2,3,1,1
1071.0,47,1,2,2,1,1,2,3,1,1
1072.0,24,3,4,1,1,0,3,3,0,1
1073.0,48,3,4,5,1,1,2,3,0,1
1076.0,43,4,4,3,0,1,2,4,0,1
1077.0,33,1,1,5,1,1,3,1,1,1
1078.0,37,3,4,7,1,1,3,4,0,1
1079.0,36,2,1,6,1,1,2,3,0,1
1080.0,25,3,4,3,1,1,1,1,0,1
1081.0,49,4,4,6,0,0,1,4,0,1
1082.0,30,4,4,1,1,0,1,4,0,1
1083.0,35,4,4,5,1,1,1,4,0,1
1084.0,28,2,4,0,1,1,3,1,0,1
1085.0,30,4,2,0,1,0,3,3,0,1
1086.0,27,4,4,2,1,0,1,4,0,1
1087.0,45,2,4,8,1,1,2,3,0,1
1088.0,46,3,1,5,1,1,3,2,0,1
1089.0,28,1,4,0,1,0,4,1,0,1
1090.0,21,2,4,0,1,1,2,2,0,1
1091.0,20,3,4,2,1,1,3,3,0,1
1092.0,28,3,3,5,1,1,3,3,0,1
1093.0,25,3,3,1,1,1,2,2,0,1
1094.0,38,1,2,6,1,1,2,1,1,1
1095.0,20,3,4,1,1,1,3,2,0,1
1096.0,24,3,4,2,1,1,2,4,0,1
1097.0,39,3,1,1,1,1,2,3,0,1
1098.0,25,1,3,1,1,1,4,2,0,1
1100.0,24,4,4,1,1,0,1,3,0,1
1101.0,26,4,4,3,1,1,1,4,0,1
1102.0,20,3,4,2,1,1,3,2,0,1
1103.0,31,3,3,1,1,0,3,4,0,1
1104.0,22,4,4,0,1,1,2,1,1,1
1105.0,36,2,3,6,1,1,2,3,0,1
1106.0,45,3,4,0,1,1,1,3,0,1
1107.0,47,2,2,7,1,1,2,2,0,1
1108.0,30,2,3,1,1,1,2,1,0,1
1109.0,35,4,4,3,1,1,1,4,0,1
1110.0,34,2,2,9,1,0,2,3,0,1
1111.0,28,4,4,1,1,0,1,3,0,1
1113.0,25,2,3,2,1,1,3,2,0,1
1115.0,21,4,4,1,1,1,3,4,0,1
1117.0,26,4,4,0,1,1,3,4,0,1
1118.0,28,4,4,5,1,1,1,4,0,1
1119.0,38,1,3,4,1,0,2,2,0,1
1122.0,30,3,4,4,0,1,2,3,0,1
1123.0,47,2,4,2,1,1,3,2,1,1
1124.0,38,2,2,6,1,1,3,4,0,1
1125.0,42,3,3,5,1,1,2,2,0,1
1126.0,31,4,4,2,1,1,1,2,0,1
1127.0,44,1,2,2,1,1,3,1,0,1
1129.0,28,4,4,2,1,1,1,3,0,1
1130.0,34,2,4,6,1,0,3,4,0,1
1131.0,45,1,3,7,1,0,1,3,0,1
1133.0,28,3,4,0,1,0,3,4,0,1
1134.0,27,3,4,0,1,1,3,3,0,1
1135.0,26,2,3,1,1,0,4,4,0,1
1136.0,26,3,4,1,0,1,2,2,0,1
1137.0,37,3,4,4,1,0,2,4,0,1
1138.0,48,3,4,11,1,1,1,4,0,1
1139.0,47,2,3,12,1,1,3,1,0,1
1140.0,22,2,4,1,1,1,3,4,0,1
1141.0,48,4,4,1,0,1,1,4,0,1
1143.0,32,4,4,3,1,1,1,4,0,1
1144.0,33,4,4,3,0,0,1,3,0,1
1145.0,45,4,4,1,1,0,1,4,0,1
1147.0,45,4,4,1,1,1,1,4,0,1
1148.0,25,3,3,1,1,0,2,4,0,1
1149.0,36,4,3,3,1,0,3,2,0,1
1150.0,31,3,3,2,1,0,3,3,0,1
1151.0,22,3,4,2,1,1,3,3,0,1
1152.0,46,4,4,10,1,1,1,3,0,1
1153.0,26,2,3,3,1,1,3,4,0,1
1154.0,25,3,2,1,1,0,3,3,0,1
1157.0,36,3,3,3,0,0,2,3,1,1
1158.0,47,3,2,5,1,1,4,4,0,1
1159.0,43,3,4,2,0,1,3,4,0,1
1160.0,20,3,4,0,1,1,3,3,0,1
1161.0,24,4,4,4,1,1,1,4,0,1
1162.0,33,2,2,3,0,0,2,4,0,1
1163.0,41,3,4,3,0,1,2,4,0,1
1164.0,48,3,4,4,0,1,2,4,0,1
1166.0,38,3,3,4,0,0,3,2,1,1
1168.0,34,1,3,4,1,0,3,4,0,1
1169.0,31,1,1,6,1,1,3,2,0,1
1170.0,46,1,2,7,1,1,3,1,1,1
1171.0,45,2,2,7,1,1,3,1,1,1
1172.0,34,3,4,4,0,1,3,1,1,1
1173.0,16,2,4,1,1,1,3,4,0,1
1177.0,41,1,3,3,1,0,2,4,0,1
1178.0,22,3,3,2,1,1,2,4,0,1
1179.0,23,3,2,0,1,1,2,2,0,1
1180.0,22,3,4,0,1,0,3,4,0,1
1181.0,40,2,2,6,1,1,2,2,1,1
1182.0,29,3,4,1,0,1,2,3,0,1
1183.0,42,4,4,0,0,0,3,4,0,1
1184.0,29,3,4,2,1,1,3,4,0,1
1185.0,31,3,2,1,1,1,3,4,0,1
1186.0,28,4,4,3,0,0,1,4,0,1
1187.0,21,2,3,0,1,1,3,4,0,1
1188.0,26,4,4,2,1,1,1,3,0,1
1189.0,37,3,4,0,1,1,3,4,0,1
1190.0,24,3,4,2,1,1,2,2,0,1
1191.0,25,4,4,0,0,1,2,4,0,1
1193.0,45,4,4,1,1,1,1,4,0,1
1194.0,47,4,4,1,1,1,1,4,0,1
1195.0,28,4,4,5,1,0,3,4,0,1
1197.0,34,3,3,6,1,1,2,3,0,1
1198.0,47,2,3,5,1,1,1,1,0,1
1199.0,31,3,4,2,1,1,1,4,0,1
1200.0,26,1,3,1,1,1,3,1,0,1
1201.0,25,4,4,3,1,1,1,2,0,1
1202.0,47,1,1,4,1,1,2,2,0,1
1203.0,48,1,1,8,1,1,1,1,1,1
1204.0,38,2,2,10,1,1,3,2,0,1
1205.0,32,1,3,4,1,1,2,2,1,1
1207.0,27,4,4,3,1,1,1,4,0,1
1208.0,40,1,1,0,1,1,3,2,0,1
1209.0,46,4,4,6,1,1,1,4,0,1
1210.0,33,3,3,3,1,1,3,4,0,1
1211.0,49,1,2,5,1,0,2,2,1,1
1212.0,21,2,4,3,1,1,3,2,0,1
1214.0,42,4,4,4,1,1,3,4,0,2
1215.0,35,4,4,3,1,1,1,4,0,2
1216.0,31,4,4,4,1,1,3,3,0,2
1220.0,28,3,4,3,1,1,1,4,0,2
1221.0,22,4,4,1,1,1,1,3,0,2
1222.0,36,4,4,3,1,0,1,4,0,2
1224.0,40,4,4,4,1,1,1,4,0,2
1225.0,30,2,2,7,1,1,3,4,0,2
1226.0,35,4,4,5,1,0,1,4,0,2
1227.0,26,2,4,2,1,1,1,4,0,2
1228.0,45,4,4,3,1,1,1,4,0,2
1229.0,27,3,3,2,1,1,3,4,0,2
1230.0,32,4,4,4,1,1,1,2,0,2
1231.0,27,4,4,3,1,1,1,3,0,2
1232.0,28,4,4,2,0,1,1,4,0,2
1233.0,30,4,4,3,1,1,2,1,0,2
1234.0,34,4,4,4,1,1,2,4,0,2
1235.0,26,3,4,3,1,1,2,3,0,2
1236.0,44,1,4,2,1,1,1,3,0,2
1237.0,29,4,4,3,1,1,1,4,0,2
1238.0,26,3,4,2,1,1,3,3,0,2
1239.0,41,4,4,8,1,1,1,4,0,2
1240.0,32,3,3,4,1,0,3,3,0,2
1241.0,23,3,1,1,1,0,3,3,0,2
1242.0,38,2,3,4,1,1,1,2,0,2
1243.0,22,4,4,1,1,0,2,2,0,2
1246.0,21,4,4,1,1,1,1,4,0,2
1247.0,43,1,3,4,1,1,1,4,0,2
1248.0,44,3,3,9,1,1,1,1,0,2
1249.0,24,4,4,1,1,1,2,4,0,2
1251.0,34,3,4,4,1,1,3,3,0,2
1252.0,29,3,4,2,1,1,1,4,0,2
1253.0,26,4,4,1,1,0,2,3,0,2
